abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
PIT,CBJ,3,19,37.7,19,29,Blue Jackets,10,0/3,7,62.3,21,0,5,Penguins,6,0/5
BUF,PIT,2,14,50.0,7,5,Penguins,9,0/2,8,50.0,9,1,7,Sabres,9,1/2
PIT,DET,1,8,50.0,30,17,Red Wings,11,1/4,11,50.0,21,5,5,Penguins,13,1/3
PIT,BUF,4,11,46.3,19,7,Sabres,4,1/2,9,53.7,19,5,5,Penguins,4,0/2
DET,PIT,2,11,39.6,20,5,Penguins,10,1/2,14,60.4,14,4,17,Red Wings,6,0/4
CBJ,PIT,4,14,53.1,18,5,Penguins,23,1/5,11,46.9,22,3,29,Blue Jackets,12,0/3
TBL,PIT,6,15,49.3,28,5,Penguins,2,0/1,11,50.7,31,2,14,Lightning,2,0/1
FLA,PIT,4,11,45.7,22,5,Penguins,12,2/9,17,54.3,23,5,13,Panthers,18,0/6
PIT,CHI,2,9,54.1,31,16,Blackhawks,6,1/3,13,45.9,26,5,5,Penguins,8,0/2
PIT,DAL,2,16,58.3,38,25,Stars,2,0/0,8,41.7,32,1,5,Penguins,2,0/0
PIT,TOR,1,8,36.1,20,10,Maple Leafs,17,0/3,17,63.9,33,7,5,Penguins,13,1/5
PIT,TBL,5,13,51.8,34,14,Lightning,15,0/2,11,48.2,27,1,5,Penguins,11,1/4
PIT,CGY,4,15,50.0,32,20,Flames,8,0/2,12,50.0,24,0,5,Penguins,4,0/4
PIT,NJD,4,13,47.7,27,1,Devils,10,0/2,14,52.3,29,2,5,Penguins,4,0/5
PIT,PHI,2,14,47.4,20,4,Flyers,4,1/3,16,52.6,39,3,5,Penguins,6,0/2
PIT,MIN,5,13,50.7,28,30,Wild,4,0/2,21,49.3,39,4,5,Penguins,4,0/2
CHI,PIT,2,8,47.5,36,5,Penguins,6,0/3,21,52.5,30,3,16,Blackhawks,8,0/2
PIT,FLA,2,14,42.3,28,13,Panthers,6,0/4,11,57.7,31,3,5,Penguins,8,0/3
OTT,PIT,3,17,48.1,16,5,Penguins,8,0/4,16,51.9,30,6,9,Senators,10,2/3
WSH,PIT,1,18,51.0,18,5,Penguins,6,0/2,12,49.0,27,6,15,Capitals,4,1/3
PIT,BUF,2,18,44.8,25,7,Sabres,13,0/5,7,55.2,31,1,5,Penguins,15,1/4
MTL,PIT,6,19,55.0,12,5,Penguins,2,1/1,15,45.0,29,0,8,Canadiens,2,0/1
TOR,PIT,2,20,46.3,26,5,Penguins,8,0/1,10,53.7,29,0,10,Maple Leafs,2,0/4
WPG,PIT,3,7,55.1,25,5,Penguins,4,0/2,13,44.9,23,1,52,Jets,4,0/2
PIT,VAN,1,12,62.3,31,23,Canucks,10,0/1,12,37.7,26,4,5,Penguins,4,1/4
