abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
ARI,LAK,1,12,50.9,16,26,Kings,15,0/4,15,49.1,20,2,53,Coyotes,13,0/5
SJS,LAK,4,19,29.2,15,26,Kings,27,1/4,13,70.8,22,3,28,Sharks,25,0/5
LAK,VGK,1,0,0.0,0,54,Golden Knights,8,0/4,0,0.0,0,3,26,Kings,8,1/4
VGK,LAK,0,9,45.5,17,26,Kings,4,0/3,18,54.5,27,4,54,Golden Knights,6,1/2
LAK,ARI,4,21,33.3,20,53,Coyotes,10,1/3,8,66.7,6,1,26,Kings,8,1/4
ANA,LAK,6,14,40.4,24,26,Kings,6,2/3,10,59.6,30,3,24,Ducks,16,0/3
LAK,ANA,4,10,52.1,13,24,Ducks,6,1/4,15,47.9,16,3,26,Kings,8,1/3
LAK,VGK,2,22,50.8,41,54,Golden Knights,9,0/1,12,49.2,22,6,26,Kings,7,2/2
LAK,MIN,3,15,49.0,25,30,Wild,10,0/1,6,51.0,24,2,26,Kings,4,1/4
NSH,LAK,1,18,40.4,16,26,Kings,4,0/2,12,59.6,14,2,18,Predators,4,1/2
DAL,LAK,2,18,53.3,14,26,Kings,10,1/6,18,46.7,25,3,25,Stars,23,2/4
STL,LAK,3,13,47.0,7,26,Kings,14,0/4,7,53.0,17,7,19,Blues,8,4/7
STL,LAK,0,13,41.8,14,26,Kings,4,0/3,7,58.2,21,3,19,Blues,6,0/2
LAK,WPG,3,12,37.2,35,52,Jets,4,1/4,11,62.8,21,2,26,Kings,8,0/2
LAK,MTL,2,16,38.5,32,8,Canadiens,10,0/3,13,61.5,16,5,26,Kings,6,3/5
LAK,BUF,2,12,42.9,20,7,Sabres,17,0/2,8,57.1,17,3,26,Kings,9,1/6
LAK,STL,2,20,41.4,22,19,Blues,10,1/1,11,58.6,18,3,26,Kings,4,0/4
LAK,NJD,2,14,41.4,26,1,Devils,12,0/4,17,58.6,30,3,26,Kings,8,1/6
TOR,LAK,5,22,58.9,34,26,Kings,4,0/3,10,41.1,36,1,10,Maple Leafs,6,1/2
MTL,LAK,3,24,49.2,16,26,Kings,8,0/4,18,50.8,33,2,8,Canadiens,10,0/3
OTT,LAK,2,11,58.7,17,26,Kings,8,1/2,12,41.3,26,0,9,Senators,8,0/2
WPG,LAK,2,11,50.0,19,26,Kings,2,0/2,15,50.0,39,3,52,Jets,4,0/1
LAK,WSH,2,15,40.0,33,15,Capitals,6,0/2,13,60.0,20,0,26,Kings,8,0/1
LAK,CAR,5,10,40.4,31,12,Hurricanes,8,0/2,8,59.6,13,4,26,Kings,4,0/4
LAK,ARI,2,15,40.0,8,53,Coyotes,10,0/2,8,60.0,15,1,26,Kings,8,0/3
LAK,TOR,6,11,62.7,16,10,Maple Leafs,6,1/3,18,37.3,10,2,26,Kings,6,2/3
LAK,OTT,2,10,44.2,37,9,Senators,14,0/1,17,55.8,22,4,26,Kings,16,1/4
LAK,ANA,5,12,44.2,26,24,Ducks,2,1/2,8,55.8,34,4,26,Kings,4,0/1
LAK,CGY,3,16,46.3,22,20,Flames,4,2/4,14,53.7,26,2,26,Kings,8,0/2
EDM,LAK,5,19,47.2,16,26,Kings,6,3/5,10,52.8,28,1,22,Oilers,19,0/2
VAN,LAK,0,14,47.4,17,26,Kings,8,0/2,11,52.6,31,4,23,Canucks,4,2/4
LAK,DAL,0,13,50.9,25,25,Stars,4,0/3,13,49.1,15,4,26,Kings,6,0/2
LAK,MIN,1,27,35.8,30,30,Wild,10,1/2,8,64.2,20,2,26,Kings,4,0/5
TBL,LAK,2,8,51.1,26,26,Kings,6,1/2,9,48.9,29,3,14,Lightning,4,0/3
FLA,LAK,4,16,67.9,21,26,Kings,8,0/2,10,32.1,30,1,13,Panthers,4,0/4
CAR,LAK,1,11,41.5,23,26,Kings,10,0/3,8,58.5,17,5,12,Hurricanes,6,2/5
WSH,LAK,3,24,61.4,34,26,Kings,21,0/4,12,38.6,30,2,15,Capitals,17,0/6
LAK,VGK,6,16,40.0,18,54,Golden Knights,8,2/4,8,60.0,22,3,26,Kings,8,0/4
LAK,VAN,1,17,47.1,27,23,Canucks,4,1/1,13,52.9,23,2,26,Kings,6,0/1
LAK,PHI,3,17,52.2,18,4,Flyers,16,1/5,15,47.8,15,6,26,Kings,10,1/3
LAK,NSH,4,10,39.7,32,18,Predators,15,2/3,16,60.3,31,2,26,Kings,13,1/4
LAK,DET,0,16,44.6,27,17,Red Wings,11,0/2,16,55.4,18,4,26,Kings,9,0/3
LAK,NYR,1,15,60.8,25,3,Rangers,6,0/2,12,39.2,24,3,26,Kings,4,0/3
LAK,PIT,2,10,41.5,16,5,Penguins,6,0/1,12,58.5,15,6,26,Kings,2,1/3
SEA,LAK,3,11,45.2,23,26,Kings,8,0/1,8,54.8,30,1,55,Kraken,2,1/4
SJS,LAK,2,13,52.9,17,26,Kings,11,0/3,20,47.1,19,6,28,Sharks,11,2/3
LAK,TBL,6,10,50.0,28,14,Lightning,13,1/3,11,50.0,21,4,26,Kings,13,1/3
LAK,COL,4,20,46.4,29,21,Avalanche,10,1/1,14,53.6,19,1,26,Kings,2,1/5
NJD,LAK,3,11,47.3,31,26,Kings,8,0/3,9,52.7,29,2,1,Devils,10,1/2
NYR,LAK,2,10,46.9,26,26,Kings,21,1/4,15,53.1,26,3,3,Rangers,10,1/5
