abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
BOS,WSH,1,12,43.5,22,15,Capitals,13,0/3,7,56.5,21,2,6,Bruins,11,0/4
WSH,BOS,5,11,47.8,6,6,Bruins,24,0/2,10,52.2,16,2,15,Capitals,14,1/7
MTL,WSH,2,0,0.0,0,15,Capitals,12,2/4,0,0.0,0,5,8,Canadiens,8,1/6
CAR,WSH,1,16,48.9,20,15,Capitals,10,0/4,9,51.1,35,5,12,Hurricanes,8,2/5
STL,WSH,4,10,37.5,15,15,Capitals,20,0/5,8,62.5,21,0,19,Blues,24,0/3
WSH,CAR,5,15,57.4,17,12,Hurricanes,14,2/3,8,42.6,17,4,15,Capitals,8,1/6
WSH,STL,2,12,38.5,8,19,Blues,14,0/4,10,61.5,14,5,15,Capitals,16,0/6
WSH,BOS,0,12,68.3,28,6,Bruins,32,0/2,15,31.7,16,7,15,Capitals,14,4/6
PIT,WSH,6,18,47.1,32,15,Capitals,12,0/2,12,52.9,21,7,5,Penguins,4,2/6
WSH,VGK,2,8,51.4,19,54,Golden Knights,8,0/3,20,48.6,31,5,15,Capitals,6,2/4
NJD,WSH,0,8,38.3,30,15,Capitals,10,0/4,20,61.7,19,6,1,Devils,10,1/4
WSH,TOR,4,19,46.9,14,10,Maple Leafs,6,1/3,18,53.1,28,2,15,Capitals,6,1/3
WSH,NYR,3,17,47.0,14,3,Rangers,8,2/4,10,53.0,23,4,15,Capitals,8,2/4
WSH,FLA,6,20,50.8,20,13,Panthers,8,2/7,12,49.2,28,5,15,Capitals,16,1/3
VAN,WSH,5,5,47.2,19,15,Capitals,8,2/5,10,52.8,21,2,23,Canucks,12,1/3
EDM,WSH,1,12,56.7,28,15,Capitals,8,0/1,25,43.3,16,4,22,Oilers,2,1/4
CGY,WSH,4,13,45.0,21,15,Capitals,8,1/3,13,55.0,22,3,20,Flames,6,1/4
MTL,WSH,4,22,61.0,25,15,Capitals,6,0/1,18,39.0,32,6,8,Canadiens,4,0/2
WSH,DAL,4,20,46.6,19,25,Stars,6,0/2,5,53.4,25,3,15,Capitals,4,1/3
WSH,EDM,2,10,58.1,16,22,Oilers,4,1/4,23,41.9,25,4,15,Capitals,8,1/2
WSH,PIT,1,17,52.5,28,5,Penguins,20,1/3,21,47.5,22,2,15,Capitals,6,1/6
WSH,CBJ,2,19,47.5,24,29,Blue Jackets,10,2/3,14,52.5,19,1,15,Capitals,6,1/5
WSH,ARI,4,11,48.4,18,53,Coyotes,4,2/6,14,51.6,20,1,15,Capitals,12,0/2
MIN,WSH,5,20,50.8,9,15,Capitals,19,0/2,9,49.2,21,2,30,Wild,11,1/6
WPG,WSH,1,17,50.0,13,15,Capitals,6,0/3,14,50.0,15,3,52,Jets,6,1/3
COL,WSH,3,18,47.7,17,15,Capitals,4,1/3,17,52.3,11,2,21,Avalanche,6,0/2
MTL,WSH,5,18,51.4,27,15,Capitals,15,1/2,15,48.6,20,4,8,Canadiens,11,1/4
WSH,CHI,2,11,50.9,6,16,Blackhawks,6,0/3,21,49.1,8,4,15,Capitals,6,1/3
WSH,DET,1,14,42.4,12,17,Red Wings,6,0/3,21,57.6,23,3,15,Capitals,6,0/3
NYR,WSH,5,11,35.7,33,15,Capitals,4,0/2,8,64.3,42,3,3,Rangers,4,0/2
NYI,WSH,4,17,42.6,19,15,Capitals,8,1/2,12,57.4,30,1,2,Islanders,4,0/4
WSH,NJD,3,11,52.6,12,1,Devils,8,0/5,14,47.4,6,6,15,Capitals,18,1/4
WSH,ANA,6,14,43.5,19,24,Ducks,10,2/3,12,56.5,9,5,15,Capitals,6,1/5
VGK,WSH,3,17,41.3,40,15,Capitals,12,0/4,14,58.7,41,5,54,Golden Knights,21,2/6
ARI,WSH,4,18,39.2,25,15,Capitals,4,0/1,15,60.8,18,2,53,Coyotes,2,0/2
CBJ,WSH,4,9,44.3,5,15,Capitals,8,0/3,13,55.7,16,0,29,Blue Jackets,6,0/4
WSH,DET,2,13,52.2,18,17,Red Wings,4,0/1,11,47.8,12,6,15,Capitals,2,2/2
CAR,WSH,6,21,41.7,25,15,Capitals,14,1/2,16,58.3,26,5,12,Hurricanes,6,3/6
