abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
COL,VGK,5,10,42.1,19,54,Golden Knights,10,2/5,5,57.9,11,0,21,Avalanche,10,0/5
COL,DAL,2,8,38.6,29,25,Stars,13,0/3,9,61.4,14,1,21,Avalanche,11,0/4
MIN,COL,3,15,41.1,16,21,Avalanche,17,0/8,18,58.9,9,4,30,Wild,35,0/4
COL,MIN,2,15,50.0,22,30,Wild,15,1/3,7,50.0,10,3,21,Avalanche,11,0/5
VGK,COL,4,11,45.5,28,21,Avalanche,8,1/4,17,54.5,43,1,54,Golden Knights,8,0/4
DAL,COL,3,19,40.8,17,21,Avalanche,8,1/5,14,59.2,16,4,25,Stars,10,0/4
COL,CGY,3,16,54.3,20,20,Flames,29,2/4,15,45.7,15,5,21,Avalanche,15,2/6
COL,MIN,2,14,54.2,31,30,Wild,12,1/4,12,45.8,27,4,21,Avalanche,8,1/6
COL,BOS,2,13,57.4,19,6,Bruins,4,0/1,11,42.6,13,4,21,Avalanche,2,1/2
COL,ARI,2,11,49.2,16,53,Coyotes,8,0/3,14,50.8,20,3,21,Avalanche,6,1/4
WSH,COL,6,16,42.4,11,21,Avalanche,11,1/4,19,57.6,29,3,15,Capitals,25,0/2
PIT,COL,2,13,40.6,42,21,Avalanche,6,0/3,17,59.4,39,3,5,Penguins,6,0/3
FLA,COL,5,13,51.8,19,21,Avalanche,8,0/3,9,48.2,17,4,13,Panthers,6,0/4
TBL,COL,6,15,45.9,18,21,Avalanche,18,0/2,8,54.1,26,2,14,Lightning,18,0/2
STL,COL,1,11,37.3,19,21,Avalanche,12,1/5,14,62.7,19,3,19,Blues,12,1/5
VGK,COL,6,14,47.6,15,21,Avalanche,10,1/3,20,52.4,28,1,54,Golden Knights,8,0/4
COL,ANA,5,21,45.8,15,24,Ducks,12,1/3,12,54.2,17,2,21,Avalanche,6,2/6
COL,FLA,4,7,50.0,15,13,Panthers,21,1/4,12,50.0,15,3,21,Avalanche,25,0/2
COL,DAL,2,22,48.5,12,25,Stars,12,0/2,20,51.5,18,1,21,Avalanche,6,1/5
ARI,COL,0,9,50.0,17,21,Avalanche,11,0/4,16,50.0,28,3,53,Coyotes,15,1/2
DAL,COL,1,17,40.4,8,21,Avalanche,14,0/8,16,59.6,16,4,25,Stars,16,1/7
COL,NSH,4,22,52.9,22,18,Predators,12,1/4,17,47.1,16,9,21,Avalanche,8,2/6
COL,CBJ,2,16,45.1,20,29,Blue Jackets,17,1/4,14,54.9,15,4,21,Avalanche,8,1/2
WPG,COL,4,17,42.6,18,21,Avalanche,4,1/3,11,57.4,21,0,52,Jets,6,0/2
EDM,COL,2,11,50.9,14,21,Avalanche,17,0/5,16,49.1,24,6,22,Oilers,15,4/6
VAN,COL,5,24,35.6,10,21,Avalanche,14,1/5,15,64.4,16,4,23,Canucks,12,2/6
CGY,COL,3,21,44.6,10,21,Avalanche,4,0/2,11,55.4,21,2,20,Flames,4,0/2
MIN,COL,2,15,47.5,13,21,Avalanche,10,1/2,17,52.5,10,3,30,Wild,6,1/4
COL,TOR,5,26,39.7,17,10,Maple Leafs,6,1/2,16,60.3,17,3,21,Avalanche,4,1/3
COL,EDM,1,19,35.4,21,22,Oilers,29,0/1,12,64.6,25,4,21,Avalanche,8,0/5
CHI,COL,5,21,42.4,31,21,Avalanche,9,1/3,11,57.6,33,2,16,Blackhawks,13,0/1
COL,CHI,3,6,44.4,17,16,Blackhawks,13,1/6,18,55.6,16,7,21,Avalanche,17,1/4
TOR,COL,3,11,35.2,24,21,Avalanche,2,1/3,19,64.8,17,1,10,Maple Leafs,6,0/1
MTL,COL,3,22,47.5,20,21,Avalanche,6,0/3,18,52.5,38,2,8,Canadiens,6,1/3
BOS,COL,4,21,59.5,34,21,Avalanche,6,0/1,10,40.5,36,1,6,Bruins,2,0/3
