abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
DAL,STL,3,11,50.0,21,19,Blues,8,2/5,8,50.0,28,5,25,Stars,12,1/3
MIN,DAL,3,9,45.3,19,25,Stars,6,0/3,17,54.7,19,1,30,Wild,6,0/3
DAL,FLA,4,0,0.0,0,13,Panthers,8,1/2,0,0.0,0,3,25,Stars,4,1/4
DAL,MIN,3,12,45.5,23,30,Wild,6,2/4,16,54.5,14,5,25,Stars,8,1/3
COL,DAL,3,11,49.2,13,25,Stars,18,1/3,17,50.8,26,1,21,Avalanche,16,1/4
STL,DAL,1,15,58.5,9,25,Stars,10,0/3,6,41.5,8,3,19,Blues,6,0/5
DAL,COL,6,21,37.5,5,21,Avalanche,11,2/6,12,62.5,21,5,25,Stars,27,1/3
DAL,ARI,0,14,47.7,24,53,Coyotes,8,0/2,15,52.3,31,3,25,Stars,8,0/2
DAL,WPG,1,21,37.7,25,52,Jets,17,0/3,15,62.3,22,5,25,Stars,13,3/5
DAL,TOR,7,11,47.5,12,10,Maple Leafs,2,2/3,15,52.5,23,4,25,Stars,6,1/1
DAL,ANA,3,24,44.8,16,24,Ducks,6,1/2,15,55.2,14,5,25,Stars,4,2/3
OTT,DAL,1,12,48.4,19,25,Stars,4,1/4,15,51.6,25,4,9,Senators,8,0/2
NJD,DAL,0,7,55.7,13,25,Stars,19,0/3,7,44.3,15,3,1,Devils,13,1/6
DAL,MIN,3,21,48.8,16,30,Wild,6,0/2,19,51.2,16,1,25,Stars,4,0/3
DAL,LAK,2,9,54.8,18,26,Kings,6,0/2,19,45.2,22,4,25,Stars,6,1/3
DAL,ANA,2,20,43.9,27,24,Ducks,17,0/3,17,56.1,13,5,25,Stars,17,0/3
DET,DAL,2,10,46.0,19,25,Stars,6,0/1,8,54.0,26,4,17,Red Wings,2,0/3
MTL,DAL,4,15,56.5,28,25,Stars,10,1/6,9,43.5,43,1,8,Canadiens,14,0/4
TOR,DAL,2,13,63.0,34,25,Stars,10,0/2,9,37.0,18,1,10,Maple Leafs,4,1/5
WSH,DAL,4,20,46.6,19,25,Stars,6,0/2,5,53.4,25,3,15,Capitals,4,1/3
BOS,DAL,1,13,44.6,32,25,Stars,6,0/1,4,55.4,26,2,6,Bruins,2,2/3
CBJ,DAL,1,14,50.0,18,25,Stars,6,1/2,13,50.0,22,4,29,Blue Jackets,4,1/3
DAL,SJS,3,11,49.2,9,28,Sharks,2,0/3,18,50.8,23,4,25,Stars,6,0/1
DAL,NSH,5,9,43.5,13,18,Predators,6,1/5,11,56.5,19,4,25,Stars,10,1/3
DAL,CBJ,2,24,44.6,15,29,Blue Jackets,15,1/3,24,55.4,25,1,25,Stars,13,0/4
DAL,BOS,0,16,37.7,23,6,Bruins,33,0/2,12,62.3,33,1,25,Stars,19,0/4
NYI,DAL,6,11,38.9,17,25,Stars,4,0/3,13,61.1,24,2,2,Islanders,6,0/2
NYR,DAL,1,11,47.8,21,25,Stars,4,1/4,18,52.2,25,2,3,Rangers,8,0/2
PIT,DAL,1,10,56.3,43,25,Stars,6,0/2,10,43.8,36,5,5,Penguins,4,1/3
DAL,OTT,4,21,44.0,17,9,Senators,10,1/2,18,56.0,20,6,25,Stars,8,0/3
COL,DAL,2,19,40.0,15,25,Stars,8,0/2,9,60.0,12,3,21,Avalanche,4,0/4
EDM,DAL,0,16,49.2,28,25,Stars,4,0/2,12,50.8,37,1,22,Oilers,4,0/2
CGY,DAL,4,26,51.6,10,25,Stars,10,1/2,6,48.4,6,3,20,Flames,4,1/5
VAN,DAL,2,17,44.6,13,25,Stars,10,0/3,13,55.4,22,1,23,Canucks,8,0/4
DAL,EDM,1,17,45.0,24,22,Oilers,23,0/3,17,55.0,23,4,25,Stars,15,1/2
DAL,SJS,2,9,51.9,14,28,Sharks,4,0/2,13,48.1,17,3,25,Stars,4,0/2
VGK,DAL,2,20,50.0,31,25,Stars,10,2/4,9,50.0,23,4,54,Golden Knights,8,1/5
ANA,DAL,3,14,48.4,26,25,Stars,2,2/3,11,51.6,27,6,24,Ducks,6,0/1
SJS,DAL,2,17,50.0,26,25,Stars,2,0/0,10,50.0,22,3,28,Sharks,0,0/1
COL,DAL,4,14,48.8,30,25,Stars,14,1/3,11,51.2,15,6,21,Avalanche,6,3/7
DAL,CGY,0,11,42.6,14,20,Flames,4,0/4,13,57.4,21,2,25,Stars,8,0/2
DAL,CHI,5,14,45.9,9,16,Blackhawks,2,1/1,14,54.1,23,2,25,Stars,2,0/1
MIN,DAL,2,19,57.6,25,25,Stars,21,0/4,9,42.4,27,1,30,Wild,13,0/3
DAL,NYI,3,9,43.1,11,2,Islanders,6,1/3,14,56.9,20,1,25,Stars,10,0/1
NSH,DAL,2,18,47.8,22,25,Stars,6,0/2,16,52.2,17,0,18,Predators,6,0/3
DAL,DET,1,19,43.7,14,17,Red Wings,4,1/4,22,56.3,23,5,25,Stars,8,1/2
DAL,MTL,3,22,55.4,21,8,Canadiens,4,0/2,25,44.6,22,2,25,Stars,4,1/2
DAL,NJD,4,17,46.3,31,1,Devils,9,1/4,14,53.7,23,5,25,Stars,12,1/3
DAL,WSH,1,19,38.6,27,15,Capitals,8,0/3,11,61.4,26,2,25,Stars,8,1/3
WPG,DAL,1,11,50.0,18,25,Stars,6,1/3,12,50.0,23,5,52,Jets,6,1/3
STL,DAL,3,23,60.0,17,25,Stars,4,1/2,10,40.0,25,1,19,Blues,4,0/2
PHI,DAL,1,16,52.5,21,25,Stars,6,0/2,18,47.5,18,2,4,Flyers,6,0/2
DAL,STL,3,13,50.9,15,19,Blues,2,1/2,13,49.1,26,1,25,Stars,4,0/1
DAL,TBL,2,18,48.1,30,14,Lightning,14,0/3,8,51.9,29,0,25,Stars,8,0/6
DAL,LAK,2,24,57.4,21,26,Kings,4,1/1,22,42.6,20,1,25,Stars,2,0/2
DAL,WPG,2,19,45.5,13,52,Jets,19,0/6,12,54.5,27,4,25,Stars,17,2/7
DAL,BUF,0,10,56.9,28,7,Sabres,2,0/1,19,43.1,23,1,25,Stars,2,0/1
DAL,MIN,1,17,48.3,18,30,Wild,2,1/2,13,51.7,15,3,25,Stars,4,0/1
NSH,DAL,3,16,43.9,19,25,Stars,13,0/2,11,56.1,12,1,18,Predators,9,0/4
DAL,ARI,4,21,37.8,10,53,Coyotes,10,0/4,17,62.2,27,5,25,Stars,23,3/4
NSH,DAL,2,9,47.1,13,25,Stars,4,0/2,7,52.9,15,3,18,Predators,6,0/1
ARI,DAL,2,10,61.5,30,25,Stars,6,0/3,18,38.5,21,3,53,Coyotes,6,2/3
FLA,DAL,3,20,37.5,26,25,Stars,8,0/2,15,62.5,18,0,13,Panthers,4,0/4
TBL,DAL,0,11,58.6,27,25,Stars,12,0/2,9,41.4,23,6,14,Lightning,6,2/5
CAR,DAL,0,8,65.5,13,25,Stars,2,0/2,25,34.5,14,3,12,Hurricanes,4,1/1
DAL,NSH,5,14,53.5,18,18,Predators,6,0/2,20,46.5,25,3,25,Stars,6,1/2
DAL,STL,2,13,58.9,21,19,Blues,13,1/4,20,41.1,30,5,25,Stars,13,0/4
DAL,CAR,3,13,40.0,20,12,Hurricanes,6,1/3,15,60.0,17,0,25,Stars,6,0/3
CHI,DAL,4,12,48.3,31,25,Stars,15,1/2,12,51.7,16,3,16,Blackhawks,9,1/5
VGK,DAL,1,30,50.0,40,25,Stars,8,1/2,18,50.0,46,4,54,Golden Knights,6,1/3
LAK,DAL,4,15,46.3,20,25,Stars,6,0/4,14,53.7,28,3,26,Kings,8,1/3
STL,DAL,4,13,55.2,24,25,Stars,6,1/1,13,44.8,23,1,19,Blues,2,0/3
DAL,NYR,0,17,53.8,11,3,Rangers,37,0/4,18,46.2,11,1,25,Stars,12,0/5
DAL,COL,0,13,50.0,20,21,Avalanche,2,0/2,19,50.0,29,4,25,Stars,4,0/1
DAL,CHI,2,21,37.5,9,16,Blackhawks,0,0/3,28,62.5,18,1,25,Stars,6,0/0
BUF,DAL,2,16,55.6,18,25,Stars,6,1/3,4,44.4,24,0,7,Sabres,6,0/3
MIN,DAL,4,13,60.0,19,25,Stars,2,0/1,13,40.0,16,1,30,Wild,2,1/1
DAL,VGK,2,18,58.3,18,54,Golden Knights,10,0/2,19,41.7,26,1,25,Stars,4,0/5
DAL,VAN,3,25,53.5,23,23,Canucks,4,0/2,18,46.5,27,2,25,Stars,4,0/2
DAL,FLA,2,15,43.5,10,13,Panthers,6,1/3,16,56.5,16,4,25,Stars,6,1/3
DAL,COL,3,25,42.1,17,21,Avalanche,4,0/3,12,57.9,27,1,25,Stars,6,0/2
DAL,PIT,3,15,50.0,20,5,Penguins,6,1/1,17,50.0,25,2,25,Stars,2,0/3
WPG,DAL,5,9,46.9,20,25,Stars,4,2/4,20,53.1,30,2,52,Jets,8,1/2
CGY,DAL,2,27,48.4,16,25,Stars,4,2/2,13,51.6,19,1,20,Flames,4,0/2
EDM,DAL,3,11,51.9,21,25,Stars,4,1/2,18,48.1,33,2,22,Oilers,6,0/1
VAN,DAL,2,9,61.3,16,25,Stars,8,0/3,17,38.7,27,3,23,Canucks,6,0/4
DAL,PHI,2,16,49.3,18,4,Flyers,12,1/4,12,50.7,14,6,25,Stars,8,2/6
CHI,DAL,1,20,44.2,17,25,Stars,6,1/1,17,55.8,23,6,16,Blackhawks,2,0/3
DAL,MIN,0,10,42.9,11,30,Wild,13,0/2,17,57.1,14,3,25,Stars,11,1/3
NSH,DAL,3,19,37.7,14,25,Stars,10,1/3,18,62.3,24,2,18,Predators,8,0/4
NSH,DAL,1,21,40.8,17,25,Stars,8,0/6,13,59.2,23,2,18,Predators,14,0/3
DAL,NSH,3,28,42.9,23,18,Predators,8,0/1,13,57.1,42,2,25,Stars,2,0/4
DAL,NSH,1,15,46.7,25,18,Predators,14,0/2,31,53.3,31,5,25,Stars,6,3/6
NSH,DAL,5,15,46.8,24,25,Stars,4,0/2,9,53.2,23,3,18,Predators,6,0/1
DAL,NSH,1,36,57.7,37,18,Predators,2,0/4,25,42.3,41,2,25,Stars,8,0/1
STL,DAL,2,13,49.1,24,25,Stars,10,1/2,16,50.9,22,3,19,Blues,10,1/2
STL,DAL,4,18,52.8,16,25,Stars,14,0/2,5,47.2,24,2,19,Blues,8,0/5
DAL,STL,4,28,37.5,28,19,Blues,10,0/2,16,62.5,29,3,25,Stars,6,1/4
DAL,STL,2,10,40.7,28,19,Blues,6,1/3,20,59.3,30,4,25,Stars,8,1/2
STL,DAL,2,19,48.4,14,25,Stars,8,0/1,8,51.6,30,1,19,Blues,4,0/4
DAL,STL,4,10,38.2,34,19,Blues,6,0/4,9,61.8,35,1,25,Stars,8,1/3
STL,DAL,1,30,45.8,24,25,Stars,4,0/0,12,54.2,33,2,19,Blues,0,0/2
