abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
NSH,FLA,3,9,50.0,17,13,Panthers,18,0/4,9,50.0,28,6,18,Predators,28,0/4
NSH,FLA,0,20,64.9,10,13,Panthers,14,0/4,11,35.1,11,1,18,Predators,10,0/6
MTL,FLA,3,0,0.0,0,13,Panthers,6,1/4,0,0.0,0,4,8,Canadiens,8,0/3
MTL,FLA,4,18,45.6,42,13,Panthers,4,1/3,8,54.4,34,5,8,Canadiens,6,0/2
DAL,FLA,6,0,0.0,0,13,Panthers,2,1/5,0,0.0,0,0,25,Stars,10,0/1
FLA,TBL,3,7,37.1,21,14,Lightning,5,1/4,9,62.9,13,6,13,Panthers,13,0/0
FLA,TBL,4,13,45.9,22,14,Lightning,15,1/4,18,54.1,20,2,13,Panthers,13,1/5
TBL,FLA,1,7,36.6,25,13,Panthers,6,0/4,8,63.4,25,0,14,Lightning,12,0/1
TBL,FLA,2,15,39.0,14,13,Panthers,6,0/4,15,61.0,17,5,14,Lightning,8,1/3
FLA,TBL,3,5,55.2,24,14,Lightning,8,0/1,14,44.8,26,4,13,Panthers,4,2/3
FLA,CAR,6,25,45.5,16,12,Hurricanes,16,1/3,10,54.5,15,3,13,Panthers,10,2/6
BUF,FLA,2,14,44.4,13,13,Panthers,8,0/2,10,55.6,14,3,7,Sabres,4,0/4
NYI,FLA,2,16,53.3,28,13,Panthers,7,0/3,20,46.7,24,3,2,Islanders,11,0/1
NJD,FLA,6,10,48.1,30,13,Panthers,6,1/5,12,51.9,25,4,1,Devils,10,0/3
FLA,COL,5,13,51.8,19,21,Avalanche,8,0/3,9,48.2,17,4,13,Panthers,6,0/4
NSH,FLA,3,22,42.6,9,13,Panthers,8,1/2,11,57.4,14,2,18,Predators,4,1/4
FLA,PIT,2,9,57.1,12,5,Penguins,2,0/1,11,42.9,31,4,13,Panthers,2,0/1
CGY,FLA,5,17,34.5,14,13,Panthers,11,0/2,8,65.5,16,6,20,Flames,9,1/3
EDM,FLA,6,17,53.7,11,13,Panthers,6,0/1,13,46.3,22,2,22,Oilers,2,1/3
VAN,FLA,2,15,46.3,16,13,Panthers,4,1/2,16,53.7,17,7,23,Canucks,4,0/2
COL,FLA,4,7,50.0,15,13,Panthers,21,1/4,12,50.0,15,3,21,Avalanche,25,0/2
FLA,DET,0,9,44.4,14,17,Red Wings,4,0/3,13,55.6,16,4,13,Panthers,6,1/2
FLA,WSH,5,15,50.0,16,15,Capitals,10,1/4,10,50.0,7,4,13,Panthers,8,1/5
NYI,FLA,1,15,42.9,6,13,Panthers,6,1/4,20,57.1,20,2,2,Islanders,8,0/3
NYR,FLA,6,9,75.9,28,13,Panthers,13,1/3,15,24.1,25,5,3,Rangers,11,2/4
BOS,FLA,5,14,52.9,27,13,Panthers,8,2/4,6,47.1,20,4,6,Bruins,12,1/2
FLA,WPG,4,15,41.8,18,52,Jets,6,0/0,10,58.2,16,3,13,Panthers,0,1/3
FLA,NYR,3,16,48.4,18,3,Rangers,8,0/3,12,51.6,15,4,13,Panthers,6,2/3
FLA,PHI,2,18,47.9,14,4,Flyers,8,0/2,18,52.1,15,5,13,Panthers,6,0/3
FLA,ANA,4,15,46.9,22,24,Ducks,2,1/1,18,53.1,17,5,13,Panthers,2,0/1
CAR,FLA,2,20,58.0,22,13,Panthers,4,0/2,7,42.0,21,4,12,Hurricanes,4,0/2
FLA,BUF,5,15,44.0,21,7,Sabres,8,0/2,8,56.0,12,2,13,Panthers,4,1/4
WSH,FLA,3,18,59.3,10,13,Panthers,6,0/3,18,40.7,28,4,15,Capitals,8,0/2
FLA,NSH,0,18,50.0,24,18,Predators,8,0/4,19,50.0,20,3,13,Panthers,8,0/4
FLA,MIN,4,8,41.8,30,30,Wild,6,0/1,10,58.2,12,2,13,Panthers,2,1/3
