abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
CAR,TBL,1,17,28.4,34,14,Lightning,6,0/3,7,71.6,21,3,12,Hurricanes,6,2/3
TBL,CAR,5,12,48.5,18,12,Hurricanes,6,0/4,11,51.5,27,8,14,Lightning,8,1/3
CAR,NSH,3,16,54.7,31,18,Predators,6,1/2,7,45.3,25,2,12,Hurricanes,4,0/3
NSH,CAR,3,4,51.8,8,12,Hurricanes,6,0/5,10,48.2,17,4,18,Predators,10,1/3
CAR,NYI,3,22,44.8,36,2,Islanders,10,0/3,10,55.2,25,6,12,Hurricanes,6,2/5
NSH,CAR,3,12,50.0,13,12,Hurricanes,8,0/4,9,50.0,15,2,18,Predators,8,0/4
MTL,CAR,4,20,55.1,21,12,Hurricanes,12,1/1,11,44.9,21,1,8,Canadiens,4,1/6
CBJ,CAR,5,12,56.4,12,12,Hurricanes,8,3/6,10,43.6,12,1,29,Blue Jackets,12,1/4
CAR,TOR,1,9,50.0,19,10,Maple Leafs,6,0/3,16,50.0,16,4,12,Hurricanes,6,0/3
CAR,BOS,0,9,44.3,46,6,Bruins,12,0/5,11,55.7,29,3,12,Hurricanes,12,1/5
CAR,CHI,3,10,43.4,35,16,Blackhawks,13,2/8,12,56.6,19,6,12,Hurricanes,23,1/3
CAR,ARI,1,23,35.7,28,53,Coyotes,12,0/3,8,64.3,13,2,12,Hurricanes,8,1/5
CHI,CAR,4,18,47.3,22,12,Hurricanes,10,0/2,23,52.7,27,3,16,Blackhawks,4,0/5
FLA,CAR,2,11,64.4,35,12,Hurricanes,20,1/5,26,35.6,21,5,13,Panthers,21,3/5
TBL,CAR,2,8,65.0,31,12,Hurricanes,10,1/5,18,35.0,26,1,14,Lightning,12,0/4
CAR,PHI,2,18,41.7,16,4,Flyers,10,0/5,12,58.3,12,1,12,Hurricanes,10,0/5
CAR,STL,2,9,52.9,23,19,Blues,4,1/4,6,47.1,10,3,12,Hurricanes,8,1/2
VGK,CAR,4,6,48.5,28,12,Hurricanes,2,1/2,13,51.5,20,2,54,Golden Knights,4,0/1
ANA,CAR,2,14,54.1,14,12,Hurricanes,6,0/1,18,45.9,28,1,24,Ducks,4,0/2
LAK,CAR,5,10,40.4,31,12,Hurricanes,8,0/2,8,59.6,13,4,26,Kings,4,0/4
SJS,CAR,1,12,41.2,19,12,Hurricanes,2,0/2,23,58.8,28,2,28,Sharks,4,0/1
SEA,CAR,1,9,60.7,17,12,Hurricanes,13,0/2,20,39.3,26,2,55,Kraken,9,1/4
PHI,CAR,6,10,46.7,20,12,Hurricanes,8,0/4,19,53.3,16,3,4,Flyers,10,0/3
CAR,WSH,4,13,45.2,30,15,Capitals,8,1/5,14,54.8,23,2,12,Hurricanes,12,0/3
DAL,CAR,1,11,42.6,18,12,Hurricanes,6,0/3,17,57.4,25,4,25,Stars,8,0/2
CAR,OTT,3,21,38.8,27,9,Senators,8,0/3,9,61.2,32,2,12,Hurricanes,6,1/4
CAR,BUF,2,11,37.1,16,7,Sabres,0,1/3,11,62.9,19,6,12,Hurricanes,17,0/0
WPG,CAR,4,15,57.1,25,12,Hurricanes,23,2/3,20,42.9,31,2,52,Jets,6,1/5
CGY,CAR,2,13,49.1,17,12,Hurricanes,10,0/3,13,50.9,22,1,20,Flames,6,0/5
EDM,CAR,3,12,49.2,22,12,Hurricanes,4,1/2,10,50.8,34,1,22,Oilers,4,0/2
VAN,CAR,1,9,58.3,26,12,Hurricanes,2,0/1,24,41.7,16,2,23,Canucks,2,0/1
CAR,DET,3,12,40.0,15,17,Red Wings,2,0/3,12,60.0,12,5,12,Hurricanes,6,1/1
CAR,LAK,1,11,41.5,23,26,Kings,10,0/3,8,58.5,17,5,12,Hurricanes,6,2/5
CAR,MTL,0,14,28.3,42,8,Canadiens,10,0/5,8,71.7,25,4,12,Hurricanes,10,3/5
CBJ,CAR,7,7,62.3,11,12,Hurricanes,6,0/3,18,37.7,9,4,29,Blue Jackets,6,0/3
CAR,CGY,3,8,38.1,20,20,Flames,8,0/4,12,61.9,25,6,12,Hurricanes,10,1/3
CAR,FLA,4,13,53.6,27,13,Panthers,8,0/2,11,46.4,27,3,12,Hurricanes,4,1/4
CAR,CBJ,6,10,43.5,16,29,Blue Jackets,6,0/1,11,56.5,11,0,12,Hurricanes,16,0/1
CAR,VAN,1,18,61.8,37,23,Canucks,6,0/5,7,38.2,36,4,12,Hurricanes,12,1/2
BOS,CAR,7,16,44.8,26,12,Hurricanes,10,2/3,9,55.2,26,1,6,Bruins,6,1/5
CAR,NYR,3,14,46.6,39,3,Rangers,6,2/3,14,53.4,23,6,12,Hurricanes,8,2/2
NJD,CAR,4,12,59.4,31,12,Hurricanes,6,0/1,15,40.6,35,7,1,Devils,2,1/3
CAR,VGK,3,20,45.9,23,54,Golden Knights,10,0/3,8,54.1,26,4,12,Hurricanes,8,1/5
OTT,CAR,3,17,53.3,20,12,Hurricanes,4,0/2,11,46.7,39,2,9,Senators,4,0/2
CAR,NJD,1,14,52.8,21,1,Devils,6,0/2,16,47.2,42,2,12,Hurricanes,6,0/2
CAR,SJS,1,25,43.1,31,28,Sharks,6,0/2,16,56.9,27,2,12,Hurricanes,6,0/2
TOR,CAR,3,11,46.5,25,12,Hurricanes,13,0/1,17,53.5,18,4,10,Maple Leafs,7,1/4
OTT,CAR,3,15,48.2,36,12,Hurricanes,12,0/4,20,51.8,29,4,9,Senators,10,0/5
BOS,CAR,6,13,50.7,32,12,Hurricanes,15,2/4,4,49.3,42,0,6,Bruins,15,0/4
MIN,CAR,2,4,55.0,25,12,Hurricanes,6,1/4,18,45.0,26,3,30,Wild,10,0/2
CAR,FLA,3,10,57.1,34,13,Panthers,10,0/5,10,42.9,28,2,12,Hurricanes,12,0/4
CAR,NSH,3,12,45.8,35,18,Predators,10,0/3,13,54.2,20,5,12,Hurricanes,8,2/4
PIT,CAR,4,8,52.5,28,12,Hurricanes,8,1/2,5,47.5,20,3,5,Penguins,4,1/4
PHI,CAR,4,6,47.6,14,12,Hurricanes,13,0/1,19,52.4,22,3,4,Flyers,9,0/3
CAR,CBJ,0,10,41.4,25,29,Blue Jackets,20,0/4,7,58.6,9,4,12,Hurricanes,10,1/4
CAR,EDM,1,10,39.6,29,22,Oilers,8,0/4,11,60.4,27,2,12,Hurricanes,10,1/3
DET,CAR,3,13,50.7,18,12,Hurricanes,8,1/2,11,49.3,19,4,17,Red Wings,4,1/4
WSH,CAR,0,9,45.8,21,12,Hurricanes,12,0/3,12,54.2,18,4,15,Capitals,6,2/6
CAR,PIT,2,15,50.0,25,5,Penguins,11,0/2,9,50.0,23,3,12,Hurricanes,9,1/3
CAR,SEA,2,13,33.9,21,55,Kraken,6,1/3,10,66.1,19,3,12,Hurricanes,6,2/3
CAR,COL,0,11,55.2,27,21,Avalanche,18,0/3,14,44.8,24,2,12,Hurricanes,6,0/4
CAR,PHI,1,17,44.2,20,4,Flyers,4,0/2,10,55.8,18,3,12,Hurricanes,4,0/2
PIT,CAR,2,7,40.3,36,12,Hurricanes,6,0/1,17,59.7,29,4,5,Penguins,2,0/3
TOR,CAR,2,14,53.5,41,12,Hurricanes,2,0/3,20,46.5,36,3,10,Maple Leafs,6,0/1
CAR,WSH,4,7,46.3,31,15,Capitals,10,1/3,10,53.8,26,3,12,Hurricanes,10,0/2
CAR,NYR,2,23,44.9,39,3,Rangers,6,0/2,7,55.1,16,0,12,Hurricanes,4,0/3
CAR,TBL,2,11,62.9,26,14,Lightning,12,0/2,10,37.1,21,3,12,Hurricanes,8,2/4
CAR,DAL,4,10,40.0,31,25,Stars,11,0/3,9,60.0,24,3,12,Hurricanes,23,1/2
STL,CAR,7,4,58.6,18,12,Hurricanes,25,1/1,7,41.4,18,2,19,Blues,7,1/5
WSH,CAR,6,8,61.2,26,12,Hurricanes,15,0/4,10,38.8,45,1,15,Capitals,15,0/4
TBL,CAR,3,8,47.5,27,12,Hurricanes,12,0/2,9,52.5,37,4,14,Lightning,8,3/4
CAR,MTL,0,16,35.0,19,8,Canadiens,8,0/3,5,65.0,9,4,12,Hurricanes,6,1/4
CAR,MIN,3,17,40.3,24,30,Wild,4,1/2,7,59.7,13,1,12,Hurricanes,4,0/2
BUF,CAR,2,7,57.1,22,12,Hurricanes,6,0/2,14,42.9,12,4,7,Sabres,4,1/3
CAR,BUF,3,8,36.0,16,7,Sabres,4,0/3,5,64.0,37,5,12,Hurricanes,6,0/2
CAR,NYI,2,15,43.2,20,2,Islanders,8,0/4,6,56.8,14,1,12,Hurricanes,8,0/4
CAR,ANA,2,7,50.9,15,24,Ducks,10,0/3,7,49.1,20,5,12,Hurricanes,12,0/2
NYR,CAR,4,11,55.2,19,12,Hurricanes,8,0/2,15,44.8,19,2,3,Rangers,4,0/4
CAR,DET,3,11,41.7,22,17,Red Wings,8,0/1,7,58.3,12,0,12,Hurricanes,4,0/3
COL,CAR,4,14,46.2,32,12,Hurricanes,20,1/3,20,53.8,31,7,21,Avalanche,6,2/5
ARI,CAR,5,12,57.8,20,12,Hurricanes,8,0/1,10,42.2,27,3,53,Coyotes,2,0/4
CAR,WPG,2,10,39.6,21,52,Jets,12,0/2,6,60.4,11,4,12,Hurricanes,6,1/5
NJD,CAR,3,10,52.6,19,12,Hurricanes,8,0/2,15,47.4,14,2,1,Devils,6,1/3
NYI,CAR,5,10,57.4,11,12,Hurricanes,10,1/1,10,42.6,23,2,2,Islanders,6,1/3
NYR,CAR,4,11,64.9,24,12,Hurricanes,13,0/2,8,35.1,28,3,3,Rangers,11,0/3
