abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
NJD,NYR,4,9,46.4,15,3,Rangers,19,2/6,8,53.6,25,3,1,Devils,17,2/7
MTL,NJD,1,16,49.0,32,1,Devils,11,0/4,13,51.0,31,3,8,Canadiens,13,0/3
NYI,NJD,0,21,50.0,16,1,Devils,30,0/3,22,50.0,27,2,2,Islanders,12,2/8
NYR,NJD,3,11,50.9,30,1,Devils,14,0/3,17,49.1,28,4,3,Rangers,16,1/2
WPG,NJD,5,12,40.7,18,1,Devils,8,0/2,16,59.3,17,3,52,Jets,6,0/4
SCB,NJD,3,,,,1,Devils,,,,,,2,5814,SC Bern,,
NJD,EDM,2,8,50.8,28,22,Oilers,4,1/4,8,49.2,24,5,1,Devils,8,1/2
NJD,WSH,0,8,38.3,30,15,Capitals,10,0/4,20,61.7,19,6,1,Devils,10,1/4
NJD,SJS,2,13,38.8,11,28,Sharks,16,0/3,12,61.2,19,3,1,Devils,6,1/8
NJD,DAL,0,7,55.7,13,25,Stars,19,0/3,7,44.3,15,3,1,Devils,13,1/6
NJD,COL,5,5,45.7,16,21,Avalanche,15,1/6,11,54.3,19,3,1,Devils,19,2/5
PHI,NJD,2,27,26.7,28,1,Devils,12,2/3,11,73.3,18,5,4,Flyers,8,1/5
NJD,NSH,4,11,50.0,15,18,Predators,6,1/4,13,50.0,16,3,1,Devils,8,1/3
NJD,FLA,2,8,57.0,20,13,Panthers,12,0/4,30,43.0,15,3,1,Devils,12,0/4
TBL,NJD,3,14,40.3,30,1,Devils,11,1/3,13,59.7,33,8,14,Lightning,11,2/3
DET,NJD,3,17,41.4,20,1,Devils,15,2/5,11,58.6,25,4,17,Red Wings,15,2/5
NYI,NJD,0,13,55.4,20,1,Devils,8,0/4,20,44.6,21,3,2,Islanders,8,1/4
PIT,NJD,5,22,42.4,44,1,Devils,8,2/4,15,57.6,49,1,5,Penguins,10,0/3
OTT,NJD,3,14,47.9,27,1,Devils,8,0/2,15,52.1,14,7,9,Senators,4,1/4
TOR,NJD,1,16,39.7,39,1,Devils,8,0/3,16,60.3,23,6,10,Maple Leafs,6,0/4
WPG,NJD,2,11,38.7,23,1,Devils,6,0/3,25,61.3,20,5,52,Jets,10,0/1
NJD,PIT,2,8,50.7,32,5,Penguins,6,1/3,14,49.3,16,4,1,Devils,8,0/2
PHI,NJD,3,14,45.3,32,1,Devils,20,0/2,14,54.7,27,0,4,Flyers,16,0/4
NJD,DET,3,16,55.9,21,17,Red Wings,4,0/2,13,44.1,15,2,1,Devils,8,0/0
CAR,NJD,1,20,49.2,25,1,Devils,6,0/3,14,50.8,37,2,12,Hurricanes,6,0/3
NJD,MTL,2,11,59.6,19,8,Canadiens,2,0/2,11,40.4,13,5,1,Devils,4,1/1
NJD,NYI,4,13,50.0,28,2,Islanders,6,0/3,10,50.0,23,3,1,Devils,6,0/3
TBL,NJD,2,11,48.5,23,1,Devils,6,0/2,10,51.5,17,5,14,Lightning,4,1/3
FLA,NJD,3,12,47.9,17,1,Devils,8,0/2,14,52.1,24,4,13,Panthers,4,1/4
WSH,NJD,3,11,52.6,12,1,Devils,8,0/5,14,47.4,6,6,15,Capitals,18,1/4
NJD,WPG,4,14,58.6,26,52,Jets,8,0/1,11,41.4,21,3,1,Devils,4,1/3
NJD,TBL,5,7,50.8,19,14,Lightning,10,2/3,8,49.2,23,1,1,Devils,8,0/4
