abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
CGY,EDM,4,8,59.6,9,22,Oilers,4,1/7,10,40.4,30,0,20,Flames,14,0/2
VAN,CGY,2,0,0.0,0,20,Flames,6,1/3,0,0.0,0,4,23,Canucks,6,2/3
CGY,SEA,4,16,45.0,13,55,Kraken,10,0/2,13,55.0,21,3,20,Flames,6,0/4
CGY,VAN,1,13,55.9,22,23,Canucks,17,0/4,4,44.1,11,4,20,Flames,23,1/6
SEA,CGY,4,0,0.0,0,20,Flames,17,1/4,0,0.0,0,1,55,Kraken,13,1/6
EDM,CGY,3,14,46.7,26,20,Flames,6,0/1,13,53.3,17,4,22,Oilers,2,2/3
WPG,CGY,2,10,46.8,21,20,Flames,22,1/2,19,53.2,17,3,52,Jets,16,1/5
CGY,WPG,1,10,49.1,10,52,Jets,10,0/4,6,50.9,6,3,20,Flames,10,2/4
EDM,CGY,2,6,49.3,27,20,Flames,10,1/4,13,50.7,26,5,22,Oilers,12,2/4
CGY,ANA,3,19,46.2,14,24,Ducks,11,1/2,6,53.8,14,2,20,Flames,9,0/3
DET,CGY,3,7,51.1,22,20,Flames,11,0/2,13,48.9,13,0,17,Red Wings,9,0/3
WSH,CGY,4,22,50.8,25,20,Flames,8,1/3,18,49.2,23,3,15,Capitals,6,0/4
NYR,CGY,5,16,39.2,20,20,Flames,6,1/2,18,60.8,27,1,3,Rangers,6,0/2
NJD,CGY,5,13,52.2,17,20,Flames,12,2/3,17,47.8,29,3,1,Devils,10,1/4
PIT,CGY,4,15,50.0,32,20,Flames,8,0/2,12,50.0,24,0,5,Penguins,4,0/4
CGY,PHI,0,12,53.1,10,4,Flyers,12,0/3,14,46.9,11,4,20,Flames,8,2/5
CGY,NSH,3,13,48.2,22,18,Predators,17,0/2,8,51.8,14,2,20,Flames,9,1/6
CGY,DAL,4,15,49.2,19,25,Stars,10,1/3,5,50.8,20,3,20,Flames,8,1/5
CGY,NYR,0,12,51.0,27,3,Rangers,11,0/3,10,49.0,13,6,20,Flames,11,1/3
