abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
ARI,LAK,2,10,50.8,26,26,Kings,14,1/10,6,49.2,17,4,53,Coyotes,20,3/6
LAK,ARI,4,10,50.9,28,53,Coyotes,14,1/2,9,49.1,19,3,26,Kings,4,2/7
VAN,LAK,3,23,59.2,31,26,Kings,18,0/5,16,40.8,36,4,23,Canucks,14,2/7
LAK,VGK,7,10,36.8,29,54,Golden Knights,13,1/3,10,63.2,22,2,26,Kings,11,0/4
LAK,VAN,1,0,0.0,0,23,Canucks,12,0/5,0,0.0,0,4,26,Kings,12,0/5
ANA,LAK,4,20,50.0,20,26,Kings,29,1/2,9,50.0,15,7,24,Ducks,23,1/5
VGK,LAK,0,14,41.9,33,26,Kings,6,0/5,19,58.1,36,2,54,Golden Knights,10,0/2
LAK,ANA,3,15,42.6,17,24,Ducks,12,0/6,11,57.4,27,0,26,Kings,14,0/5
LAK,SJS,3,15,44.4,21,28,Sharks,10,0/3,12,55.6,34,2,26,Kings,6,0/5
LAK,DET,2,14,49.4,20,17,Red Wings,25,2/4,18,50.6,18,4,26,Kings,27,0/3
WPG,LAK,1,21,36.2,22,26,Kings,6,0/2,15,63.8,18,2,52,Jets,4,1/3
MTL,LAK,3,22,61.7,24,26,Kings,8,0/3,11,38.3,36,0,8,Canadiens,16,0/4
OTT,LAK,1,9,45.5,23,26,Kings,2,0/5,27,54.5,19,5,9,Senators,10,1/1
TOR,LAK,1,21,51.7,29,26,Kings,4,0/3,21,48.3,26,4,10,Maple Leafs,6,1/2
LAK,NYI,7,14,45.3,13,2,Islanders,8,1/3,10,54.7,16,2,26,Kings,6,2/4
LAK,BUF,5,17,39.1,9,7,Sabres,15,0/1,10,60.9,20,1,26,Kings,11,1/3
DAL,LAK,2,9,54.8,18,26,Kings,6,0/2,19,45.2,22,4,25,Stars,6,1/3
MIN,LAK,1,13,46.7,22,26,Kings,15,0/4,15,53.3,22,4,30,Wild,15,0/4
LAK,NYR,3,19,47.5,20,3,Rangers,13,0/3,14,52.5,24,4,26,Kings,11,2/4
LAK,PHI,5,11,37.9,18,4,Flyers,10,0/1,8,62.1,27,2,26,Kings,2,1/5
LAK,CBJ,1,8,46.8,17,29,Blue Jackets,13,0/5,8,53.2,26,4,26,Kings,15,1/4
LAK,ANA,1,9,57.1,18,24,Ducks,2,0/4,23,42.9,24,4,26,Kings,8,1/1
LAK,MIN,3,18,46.7,18,30,Wild,6,1/3,14,53.3,18,1,26,Kings,6,0/3
LAK,CGY,1,15,43.6,15,20,Flames,6,0/1,13,56.4,17,0,26,Kings,2,0/3
LAK,TOR,5,15,48.2,8,10,Maple Leafs,4,3/6,15,51.8,12,1,26,Kings,12,0/2
CHI,LAK,2,14,45.8,29,26,Kings,6,0/1,12,54.2,17,1,16,Blackhawks,2,0/3
NSH,LAK,3,16,47.8,14,26,Kings,10,0/3,9,52.2,12,5,18,Predators,8,2/4
STL,LAK,2,13,62.3,28,26,Kings,4,0/0,14,37.7,17,0,19,Blues,0,0/2
LAK,COL,7,10,49.3,14,21,Avalanche,8,3/4,6,50.7,30,3,26,Kings,10,0/3
LAK,VAN,4,16,40.4,16,23,Canucks,8,1/2,8,59.6,20,2,26,Kings,4,1/4
LAK,EDM,2,18,43.7,12,22,Oilers,10,1/3,14,56.3,19,5,26,Kings,6,2/5
VAN,LAK,2,18,61.5,25,26,Kings,4,0/3,16,38.5,20,1,23,Canucks,6,0/2
EDM,LAK,2,18,53.3,27,26,Kings,6,1/3,22,46.7,35,3,22,Oilers,6,2/3
CGY,LAK,1,9,47.7,21,26,Kings,6,0/1,11,52.3,16,4,20,Flames,2,1/3
LAK,CAR,0,10,50.0,17,12,Hurricanes,8,0/3,20,50.0,21,2,26,Kings,6,0/4
LAK,ARI,2,18,41.0,15,53,Coyotes,4,1/4,18,59.0,24,1,26,Kings,8,0/2
LAK,NJD,6,12,58.2,23,1,Devils,6,1/2,17,41.8,18,3,26,Kings,8,0/1
LAK,VGK,1,5,50.0,28,54,Golden Knights,2,0/3,12,50.0,23,5,26,Kings,6,1/1
DET,LAK,1,8,44.4,23,26,Kings,2,0/1,18,55.6,12,3,17,Red Wings,2,0/1
BUF,LAK,3,15,39.8,24,26,Kings,21,0/4,12,60.2,18,4,7,Sabres,13,2/8
CBJ,LAK,1,11,43.5,14,26,Kings,6,0/3,15,56.5,11,4,29,Blue Jackets,6,1/3
PIT,LAK,3,11,50.9,36,26,Kings,6,1/3,14,49.1,28,4,5,Penguins,6,1/3
LAK,WPG,1,8,48.0,21,52,Jets,6,0/3,18,52.0,10,4,26,Kings,6,0/3
SJS,LAK,3,29,49.2,37,26,Kings,2,1/1,11,50.8,30,2,28,Sharks,2,0/1
VGK,LAK,4,16,50.0,30,26,Kings,2,1/2,15,50.0,26,3,54,Golden Knights,4,1/1
LAK,ARI,1,13,54.8,20,53,Coyotes,6,1/3,12,45.2,18,2,26,Kings,8,0/2
LAK,VGK,4,10,58.9,14,54,Golden Knights,4,0/1,17,41.1,16,1,26,Kings,2,0/2
COL,LAK,3,20,47.5,24,26,Kings,8,1/3,8,52.5,20,2,21,Avalanche,6,0/4
VGK,LAK,0,22,48.1,25,26,Kings,6,0/2,16,51.9,28,2,54,Golden Knights,4,0/3
LAK,TBL,6,14,45.5,16,14,Lightning,14,3/4,8,54.5,23,2,26,Kings,12,1/5
LAK,EDM,0,8,41.5,25,22,Oilers,20,0/3,15,58.5,11,4,26,Kings,10,0/3
SJS,LAK,1,20,51.0,16,26,Kings,6,0/0,16,49.0,11,3,28,Sharks,0,1/3
