abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
NYR,NJD,4,15,51.6,25,1,Devils,18,0/1,9,48.4,27,3,3,Rangers,12,1/4
NJD,NYR,2,13,43.1,27,3,Rangers,19,1/3,8,56.9,17,4,1,Devils,11,1/7
PHI,NYR,1,8,40.4,15,3,Rangers,19,0/3,7,59.6,24,4,4,Flyers,15,2/5
NYR,NYI,1,6,36.8,30,2,Islanders,6,0/4,10,63.2,18,3,3,Rangers,8,0/3
NYR,PHI,1,13,52.4,30,4,Flyers,14,0/3,9,47.6,21,2,3,Rangers,16,0/2
NYI,NYR,2,0,0.0,0,3,Rangers,29,0/7,0,0.0,0,4,2,Islanders,31,2/6
NYR,WPG,4,10,53.3,31,52,Jets,4,1/5,18,46.7,24,6,3,Rangers,10,1/2
OTT,NYR,4,22,66.7,22,3,Rangers,10,2/3,21,33.3,37,1,9,Senators,6,0/5
NYR,EDM,4,9,50.0,18,22,Oilers,8,1/2,11,50.0,21,1,3,Rangers,4,0/4
NJD,NYR,2,9,56.1,11,3,Rangers,18,0/6,6,43.9,17,5,1,Devils,16,1/7
WSH,NYR,2,19,50.9,19,3,Rangers,18,1/4,10,49.1,22,5,15,Capitals,18,2/4
NYR,VAN,3,13,67.4,22,23,Canucks,6,1/3,14,32.6,22,2,3,Rangers,6,0/3
NYR,ARI,3,10,48.0,11,53,Coyotes,4,1/5,21,52.0,26,2,3,Rangers,10,1/2
NYR,BUF,2,5,59.1,28,7,Sabres,8,0/3,22,40.9,34,6,3,Rangers,8,0/4
NYR,BOS,7,12,51.5,15,6,Bruins,12,0/2,16,48.5,21,4,3,Rangers,6,1/5
NYR,TBL,1,10,53.7,21,14,Lightning,13,0/2,15,46.3,20,4,3,Rangers,9,1/4
NSH,NYR,2,16,57.1,14,3,Rangers,15,0/4,10,42.9,22,1,18,Predators,13,1/5
NYR,OTT,6,18,44.9,24,9,Senators,22,2/6,7,55.1,18,2,3,Rangers,36,1/4
NYR,DET,1,12,58.3,23,17,Red Wings,6,0/2,17,41.7,14,5,3,Rangers,4,2/3
CAR,NYR,4,17,39.2,18,3,Rangers,4,1/2,4,60.8,22,2,12,Hurricanes,4,0/2
NYR,FLA,6,9,75.9,28,13,Panthers,13,1/3,15,24.1,25,5,3,Rangers,11,2/4
NYR,PIT,2,15,51.1,37,5,Penguins,4,1/3,18,48.9,29,3,3,Rangers,6,0/2
TBL,NYR,3,13,43.3,22,3,Rangers,55,0/4,10,56.7,18,9,14,Lightning,37,5/8
FLA,NYR,3,16,48.4,18,3,Rangers,8,0/3,12,51.6,15,4,13,Panthers,6,2/3
NYR,WSH,1,7,57.1,29,15,Capitals,11,1/3,13,42.9,27,4,3,Rangers,11,2/3
OTT,NYR,1,6,45.5,24,3,Rangers,10,0/4,12,54.5,21,4,9,Senators,8,2/5
MTL,NYR,6,27,50.0,29,3,Rangers,10,0/3,12,50.0,19,5,8,Canadiens,6,0/5
NYR,MIN,2,18,50.0,14,30,Wild,8,0/2,13,50.0,23,3,3,Rangers,4,1/4
NYR,CAR,2,11,60.0,27,12,Hurricanes,10,1/5,22,40.0,20,3,3,Rangers,10,1/5
BOS,NYR,2,10,49.1,17,3,Rangers,7,0/6,7,50.9,26,3,6,Bruins,17,0/1
NJD,NYR,4,11,56.6,17,3,Rangers,34,1/2,2,43.4,32,0,1,Devils,13,0/8
NYR,VGK,4,21,55.8,23,54,Golden Knights,12,2/2,11,44.2,17,1,3,Rangers,6,0/6
CBJ,NYR,3,13,46.2,22,3,Rangers,10,1/2,9,53.8,19,2,29,Blue Jackets,4,0/5
NYR,MTL,2,18,60.5,25,8,Canadiens,4,0/1,11,39.5,19,1,3,Rangers,2,0/2
VGK,NYR,5,18,39.3,36,3,Rangers,13,2/5,6,60.7,21,0,54,Golden Knights,15,0/4
LAK,NYR,1,13,55.8,16,3,Rangers,12,1/2,8,44.2,22,3,26,Kings,14,0/1
SJS,NYR,6,11,38.5,19,3,Rangers,4,1/3,20,61.5,21,3,28,Sharks,6,0/2
ANA,NYR,3,12,33.9,14,3,Rangers,10,0/2,13,66.1,19,4,24,Ducks,6,2/4
NYR,NSH,5,18,65.0,16,18,Predators,10,0/2,11,35.0,29,2,3,Rangers,16,0/4
NYR,TOR,6,11,49.1,13,10,Maple Leafs,6,1/3,15,50.9,23,3,3,Rangers,6,0/3
NYR,ANA,1,8,45.9,30,24,Ducks,31,0/4,12,54.1,28,5,3,Rangers,29,0/5
PHI,NYR,1,10,49.3,18,3,Rangers,12,0/4,10,50.7,8,5,4,Flyers,8,1/6
NYR,CAR,3,6,54.2,17,12,Hurricanes,8,0/5,15,45.8,14,5,3,Rangers,10,2/4
TOR,NYR,5,21,31.9,30,3,Rangers,8,0/1,9,68.1,12,4,10,Maple Leafs,6,1/2
EDM,NYR,5,13,56.1,23,3,Rangers,16,0/1,24,43.9,17,7,22,Oilers,6,3/6
CGY,NYR,3,9,54.2,15,3,Rangers,10,2/3,9,45.8,15,4,20,Flames,8,0/4
VAN,NYR,1,15,34.4,21,3,Rangers,6,0/2,20,65.6,29,2,23,Canucks,4,0/3
NYR,COL,3,12,45.0,19,21,Avalanche,21,0/3,12,55.0,28,5,3,Rangers,11,1/3
NYR,NJD,3,19,45.8,20,1,Devils,12,0/2,17,54.2,19,6,3,Rangers,6,2/5
STL,NYR,2,14,56.0,16,3,Rangers,31,0/3,8,44.0,12,5,19,Blues,18,1/3
NYR,NYI,2,16,47.7,25,2,Islanders,38,1/3,18,52.3,28,6,3,Rangers,50,1/2
NYI,NYR,3,14,39.3,30,3,Rangers,12,2/5,15,60.7,38,2,2,Islanders,12,0/5
NYR,CBJ,2,14,59.1,24,29,Blue Jackets,0,0/1,15,40.9,26,1,3,Rangers,2,0/0
NYR,NYI,4,16,64.8,25,2,Islanders,10,2/2,11,35.2,16,2,3,Rangers,4,2/5
NYR,DET,2,20,64.2,19,17,Red Wings,6,0/0,18,35.8,17,4,3,Rangers,0,1/3
DET,NYR,1,6,68.9,24,3,Rangers,6,1/2,7,31.1,25,0,17,Red Wings,6,0/2
NYR,DAL,5,18,46.3,21,25,Stars,10,2/4,11,53.7,27,3,3,Rangers,12,3/3
NYR,TOR,3,8,50.0,12,10,Maple Leafs,11,1/2,21,50.0,29,5,3,Rangers,11,0/2
NYR,BUF,3,18,46.9,25,7,Sabres,4,0/1,17,53.1,25,2,3,Rangers,2,1/2
NYR,LAK,1,14,55.6,27,26,Kings,2,0/2,22,44.4,21,4,3,Rangers,4,0/1
WPG,NYR,4,19,40.8,15,3,Rangers,10,1/1,12,59.2,16,1,52,Jets,4,0/4
MIN,NYR,4,12,32.2,16,3,Rangers,8,0/1,17,67.8,17,3,30,Wild,6,0/2
CBJ,NYR,3,11,51.0,17,3,Rangers,4,0/3,15,49.0,8,1,29,Blue Jackets,6,0/2
NYR,BOS,3,12,55.2,25,6,Bruins,10,0/2,16,44.8,29,1,3,Rangers,4,1/5
CHI,NYR,6,19,42.9,30,3,Rangers,6,1/4,13,57.1,29,3,16,Blackhawks,8,0/3
CAR,NYR,5,24,46.9,23,3,Rangers,12,1/4,8,53.1,16,2,12,Hurricanes,12,1/4
NYR,SJS,2,9,45.5,17,28,Sharks,4,1/4,16,54.5,18,3,3,Rangers,8,0/2
NYI,NYR,4,23,37.5,17,3,Rangers,11,0/2,13,62.5,19,3,2,Islanders,19,1/3
MTL,NYR,5,25,43.6,22,3,Rangers,6,1/3,11,56.4,15,2,8,Canadiens,6,0/3
PHI,NYR,2,17,32.1,31,3,Rangers,10,0/3,13,67.9,26,5,4,Flyers,10,1/3
NYR,PHI,5,13,49.0,25,4,Flyers,12,3/5,6,51.0,27,3,3,Rangers,20,3/6
NYR,STL,3,9,63.9,34,19,Blues,6,1/1,12,36.1,24,1,3,Rangers,2,1/3
NYR,WSH,5,15,41.9,16,15,Capitals,14,0/2,5,58.1,15,6,3,Rangers,6,2/6
NYR,NJD,6,16,42.3,24,1,Devils,6,1/1,22,57.7,28,4,3,Rangers,2,0/3
DAL,NYR,4,14,50.0,17,3,Rangers,15,0/2,14,50.0,23,2,25,Stars,13,1/3
COL,NYR,2,15,49.1,13,3,Rangers,12,0/4,20,50.9,20,3,21,Avalanche,10,2/5
NYR,NYI,2,10,62.5,25,2,Islanders,13,0/5,11,37.5,18,1,3,Rangers,17,0/3
CAR,NYR,2,15,45.6,40,3,Rangers,21,0/7,9,54.4,28,3,12,Hurricanes,21,1/7
