abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
WSH,CHI,3,14,48.7,17,16,Blackhawks,8,0/1,16,51.3,27,4,15,Capitals,4,1/3
DET,CHI,3,7,51.1,27,16,Blackhawks,10,1/4,12,48.9,31,5,17,Red Wings,10,1/4
CHI,DET,1,15,39.6,24,17,Red Wings,7,1/2,9,60.4,18,2,16,Blackhawks,9,0/1
CHI,BOS,2,8,37.0,24,6,Bruins,6,0/1,9,63.0,17,3,16,Blackhawks,2,1/3
CHI,WSH,6,17,45.6,26,15,Capitals,25,0/2,6,54.4,28,0,16,Blackhawks,11,0/4
BOS,CHI,2,11,39.7,16,16,Blackhawks,22,0/3,6,60.3,14,8,6,Bruins,20,2/4
EIS,CHI,3,,,,16,Blackhawks,,,,,,1,5524,Eisbaren,,
PHI,CHI,3,12,37.9,29,16,Blackhawks,6,1/2,14,62.1,16,4,4,Flyers,4,1/3
CHI,SJS,5,6,43.6,29,28,Sharks,4,2/3,18,56.4,31,4,16,Blackhawks,6,0/2
CHI,WPG,3,15,50.9,29,52,Jets,4,1/4,15,49.1,36,2,16,Blackhawks,8,1/2
CHI,EDM,1,16,51.8,31,22,Oilers,8,1/3,13,48.2,36,3,16,Blackhawks,8,0/3
CHI,CBJ,2,14,51.0,23,29,Blue Jackets,8,0/4,14,49.0,32,3,16,Blackhawks,8,1/4
CHI,WSH,5,31,41.1,38,15,Capitals,12,1/1,11,58.9,24,3,16,Blackhawks,4,0/5
CHI,VGK,2,9,46.3,30,54,Golden Knights,8,0/5,21,53.7,35,1,16,Blackhawks,10,0/4
CHI,PHI,4,19,65.2,27,4,Flyers,8,0/2,12,34.8,24,1,16,Blackhawks,4,0/4
CAR,CHI,0,9,60.0,23,16,Blackhawks,4,0/3,20,40.0,15,4,12,Hurricanes,6,2/2
CHI,LAK,1,9,50.9,35,26,Kings,6,0/3,20,49.1,45,5,16,Blackhawks,8,0/2
NSH,CHI,0,24,47.5,19,16,Blackhawks,10,0/2,9,52.5,11,3,18,Predators,6,0/5
LAK,CHI,3,16,43.1,17,16,Blackhawks,8,1/1,9,56.9,16,4,26,Kings,2,0/4
ANA,CHI,3,8,45.9,16,16,Blackhawks,8,1/5,18,54.1,22,2,24,Ducks,10,1/4
SJS,CHI,2,16,55.8,13,16,Blackhawks,6,0/3,10,44.2,30,4,28,Sharks,6,0/3
CHI,VAN,2,13,65.6,29,23,Canucks,12,1/4,11,34.4,23,5,16,Blackhawks,8,2/6
PIT,CHI,2,12,51.8,35,16,Blackhawks,6,0/2,14,48.2,26,3,5,Penguins,4,0/3
CHI,TOR,4,15,47.8,18,10,Maple Leafs,12,2/5,13,52.2,25,5,16,Blackhawks,14,1/5
VGK,CHI,5,11,47.4,28,16,Blackhawks,6,0/1,9,52.6,36,3,54,Golden Knights,4,1/2
NSH,CHI,7,19,47.2,11,16,Blackhawks,2,0/1,7,52.8,15,2,18,Predators,2,0/1
CHI,BUF,1,8,48.4,41,7,Sabres,15,0/4,15,51.6,33,4,16,Blackhawks,13,1/5
CHI,CAR,4,23,53.2,23,12,Hurricanes,6,0/1,20,46.8,24,2,16,Blackhawks,12,0/3
CHI,TBL,4,19,42.9,41,14,Lightning,6,1/3,16,57.1,20,2,16,Blackhawks,6,0/3
DAL,CHI,1,20,50.0,14,16,Blackhawks,8,0/4,20,50.0,23,2,25,Stars,8,0/4
CHI,DAL,0,17,56.4,38,25,Stars,2,0/2,18,43.6,32,3,16,Blackhawks,4,1/1
CHI,COL,5,21,42.4,31,21,Avalanche,9,1/3,11,57.6,33,2,16,Blackhawks,13,0/1
COL,CHI,3,6,44.4,17,16,Blackhawks,13,1/6,18,55.6,16,7,21,Avalanche,17,1/4
CHI,STL,4,12,53.8,27,19,Blues,4,1/2,14,46.2,30,0,16,Blackhawks,4,0/2
BOS,CHI,4,18,51.9,25,16,Blackhawks,13,1/3,10,48.1,30,3,6,Bruins,11,0/4
NJD,CHI,2,20,47.3,13,16,Blackhawks,13,1/2,20,52.7,18,1,1,Devils,9,1/4
CHI,ARI,4,14,48.1,30,53,Coyotes,9,2/6,14,51.9,35,3,16,Blackhawks,27,1/2
VGK,CHI,1,11,49.3,19,16,Blackhawks,4,1/4,12,50.7,31,5,54,Golden Knights,8,1/2
ARI,CHI,2,12,43.5,18,16,Blackhawks,8,1/3,11,56.5,16,5,53,Coyotes,6,0/4
STL,CHI,3,15,56.6,12,16,Blackhawks,6,0/4,7,43.4,17,4,19,Blues,8,0/3
CHI,MIN,3,20,37.9,21,30,Wild,6,1/1,17,62.1,17,5,16,Blackhawks,4,1/2
CHI,COL,4,20,50.0,40,21,Avalanche,6,0/2,19,50.0,33,1,16,Blackhawks,4,0/3
WPG,CHI,4,19,51.8,8,16,Blackhawks,4,1/2,9,48.2,29,1,52,Jets,4,0/2
COL,CHI,5,16,56.0,21,16,Blackhawks,11,0/3,20,44.0,27,3,21,Avalanche,11,0/3
CHI,NJD,7,22,48.2,38,1,Devils,31,0/3,21,51.8,32,1,16,Blackhawks,13,0/7
CHI,NYI,2,18,50.0,50,2,Islanders,18,0/2,14,50.0,28,5,16,Blackhawks,14,0/4
CBJ,CHI,3,10,54.4,9,16,Blackhawks,8,1/5,23,45.6,9,2,29,Blue Jackets,12,0/3
CGY,CHI,5,12,50.7,11,16,Blackhawks,2,1/4,12,49.3,35,3,20,Flames,8,0/1
VAN,CHI,5,12,46.8,14,16,Blackhawks,6,1/4,17,53.2,24,7,23,Canucks,10,1/2
CHI,DET,2,21,52.3,42,17,Red Wings,6,1/3,16,47.7,38,4,16,Blackhawks,6,0/3
CHI,CGY,2,13,46.2,32,20,Flames,4,0/4,18,53.8,24,1,16,Blackhawks,8,0/2
CHI,NSH,5,28,45.3,35,18,Predators,6,0/2,11,54.7,40,2,16,Blackhawks,4,1/3
CHI,ANA,2,18,49.1,29,24,Ducks,2,0/1,13,50.9,18,4,16,Blackhawks,2,0/1
OTT,CHI,3,13,56.4,24,16,Blackhawks,4,0/1,18,43.6,36,2,9,Senators,2,0/2
MTL,CHI,4,20,45.9,10,16,Blackhawks,6,1/3,9,54.1,36,1,8,Canadiens,6,0/3
TOR,CHI,6,13,39.1,33,16,Blackhawks,4,0/1,10,60.9,14,2,10,Maple Leafs,2,1/2
