abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
NYR,NYI,4,20,58.8,25,2,Islanders,10,2/8,11,41.2,24,0,3,Rangers,18,0/3
NYR,NYI,0,20,55.4,31,2,Islanders,26,0/4,6,44.6,22,5,3,Rangers,8,1/8
NYI,BOS,0,12,49.1,26,6,Bruins,12,0/3,17,50.9,31,1,2,Islanders,8,0/5
NYI,NJD,1,14,36.7,24,1,Devils,6,0/1,22,63.3,21,4,2,Islanders,2,2/3
NJD,NYI,0,9,61.0,16,2,Islanders,4,0/2,6,39.0,12,2,1,Devils,4,1/2
WSH,NYI,2,21,50.0,18,2,Islanders,7,0/3,16,50.0,14,3,15,Capitals,6,1/2
WSH,NYI,3,13,55.4,19,2,Islanders,16,1/3,18,44.6,15,6,15,Capitals,6,2/3
PHI,NYI,2,11,50.0,31,2,Islanders,2,0/4,14,50.0,24,3,4,Flyers,8,0/1
PHI,NYI,3,11,49.1,19,2,Islanders,8,1/6,8,50.9,15,4,4,Flyers,12,1/4
NYI,PIT,3,12,46.5,29,5,Penguins,4,0/0,12,53.5,20,4,2,Islanders,2,1/1
NYR,NYI,2,14,38.6,25,2,Islanders,6,0/1,19,61.4,25,0,3,Rangers,2,0/3
NYI,PIT,4,14,43.9,29,5,Penguins,2,0/1,20,56.1,23,3,2,Islanders,2,1/1
NYI,BOS,2,12,63.5,27,6,Bruins,2,0/2,13,36.5,36,4,2,Islanders,4,1/1
BUF,NYI,3,14,53.8,17,2,Islanders,4,1/2,12,46.2,15,1,7,Sabres,4,1/2
BUF,NYI,3,19,52.2,12,2,Islanders,4,0/2,11,47.8,22,0,7,Sabres,4,0/2
PIT,NYI,1,14,48.1,34,2,Islanders,33,1/3,15,51.9,24,4,5,Penguins,21,0/4
PIT,NYI,2,16,60.4,53,2,Islanders,2,0/1,18,39.6,30,3,5,Penguins,2,1/1
NYI,BUF,2,9,45.8,14,7,Sabres,4,1/3,11,54.2,21,3,2,Islanders,6,1/2
NYI,BOS,2,16,53.1,24,6,Bruins,14,0/2,8,46.9,26,7,2,Islanders,4,0/2
NYI,PIT,4,19,46.3,23,5,Penguins,2,1/5,15,53.7,30,3,2,Islanders,10,1/1
NYI,PIT,0,11,44.4,24,5,Penguins,10,0/2,10,55.6,31,2,2,Islanders,4,2/5
NJD,NYI,2,16,44.6,10,2,Islanders,8,0/1,7,55.4,16,1,1,Devils,2,0/4
NYI,BUF,2,8,43.8,26,7,Sabres,8,0/0,10,56.3,13,5,2,Islanders,2,0/3
NYI,BUF,2,10,51.2,31,7,Sabres,0,0/1,13,48.8,25,5,2,Islanders,2,0/0
NYI,BUF,2,12,43.4,19,7,Sabres,4,0/1,9,56.6,18,5,2,Islanders,2,0/2
NYI,BOS,1,17,53.5,29,6,Bruins,6,1/2,16,46.5,27,2,2,Islanders,6,1/2
NYI,NJD,3,13,46.5,24,1,Devils,10,0/1,17,53.5,18,5,2,Islanders,2,0/5
NJD,NYI,3,11,46.0,26,2,Islanders,6,0/4,10,54.0,20,2,1,Devils,8,0/3
NJD,NYI,3,10,41.4,19,2,Islanders,8,0/4,7,58.6,22,2,1,Devils,10,1/3
WSH,NYI,1,9,61.0,30,2,Islanders,8,1/2,18,39.0,25,3,15,Capitals,4,2/4
NYI,PHI,4,11,41.3,16,4,Flyers,4,0/3,16,58.7,24,3,2,Islanders,6,0/2
NYI,PHI,1,14,39.5,27,4,Flyers,9,0/3,11,60.5,28,6,2,Islanders,11,1/2
PHI,NYI,2,17,35.4,26,2,Islanders,4,0/1,14,64.6,24,1,4,Flyers,2,0/2
BOS,NYI,4,13,44.4,29,2,Islanders,8,0/1,9,55.6,25,3,6,Bruins,2,1/4
PIT,NYI,3,12,45.3,37,2,Islanders,8,0/4,4,54.7,22,6,5,Penguins,8,2/4
PIT,NYI,1,9,43.5,52,2,Islanders,6,1/4,14,56.5,23,2,5,Penguins,8,1/3
NYI,WSH,4,8,50.0,26,15,Capitals,19,1/1,15,50.0,20,8,2,Islanders,17,0/2
NYI,PHI,2,6,45.0,25,4,Flyers,15,0/3,14,55.0,19,3,2,Islanders,11,1/5
NYI,WSH,0,10,49.1,26,15,Capitals,4,0/2,16,50.9,32,1,2,Islanders,4,0/2
NYI,PHI,2,10,55.9,14,4,Flyers,19,0/2,19,44.1,29,3,2,Islanders,4,0/3
NYI,NYR,4,16,50.0,12,3,Rangers,2,0/0,10,50.0,21,1,2,Islanders,0,0/1
NYI,NYR,2,10,41.5,21,3,Rangers,8,0/3,13,58.5,27,3,2,Islanders,8,1/3
BOS,NYI,1,19,50.0,34,2,Islanders,10,0/3,7,50.0,23,4,6,Bruins,6,1/5
BOS,NYI,0,11,50.9,32,2,Islanders,6,0/5,9,49.1,26,3,6,Bruins,10,0/3
PHI,NYI,1,16,40.4,29,2,Islanders,2,0/2,11,59.6,27,0,4,Flyers,4,0/1
NYI,NYR,1,16,34.9,22,3,Rangers,6,0/2,25,65.1,13,6,2,Islanders,4,1/3
NYI,WSH,1,7,51.2,25,15,Capitals,4,0/3,17,48.8,22,0,2,Islanders,6,0/2
NYI,WSH,6,12,49.1,28,15,Capitals,4,0/1,12,50.9,36,3,2,Islanders,2,2/2
WSH,NYI,0,16,39.6,32,2,Islanders,11,0/3,12,60.4,36,1,15,Capitals,13,0/2
NYR,NYI,4,17,64.0,23,2,Islanders,6,1/2,12,36.0,26,0,3,Rangers,6,0/2
NYI,NYR,0,12,51.4,23,3,Rangers,2,0/2,17,48.6,27,3,2,Islanders,4,0/1
BUF,NYI,2,4,53.6,20,2,Islanders,6,0/1,15,46.4,13,4,7,Sabres,2,1/3
BUF,NYI,3,11,64.2,19,2,Islanders,2,0/1,14,35.8,16,4,7,Sabres,2,0/1
NYI,NJD,2,24,38.8,16,1,Devils,4,0/1,19,61.2,33,1,2,Islanders,2,0/2
NYI,NJD,1,22,45.5,23,1,Devils,6,0/2,13,54.5,25,5,2,Islanders,4,1/3
BOS,NYI,2,14,32.7,41,2,Islanders,10,1/1,9,67.3,25,3,6,Bruins,6,1/4
PIT,NYI,4,14,47.1,72,2,Islanders,6,0/2,12,52.9,47,3,5,Penguins,4,0/3
PIT,NYI,1,16,48.0,46,2,Islanders,8,0/1,8,52.0,37,2,5,Penguins,6,0/2
NYI,PIT,5,19,47.4,29,5,Penguins,20,1/2,17,52.6,47,4,2,Islanders,16,1/4
NYI,PIT,1,11,34.0,34,5,Penguins,12,0/1,14,66.0,31,4,2,Islanders,4,2/5
PIT,NYI,3,13,47.5,47,2,Islanders,4,0/2,9,52.5,46,2,5,Penguins,4,1/2
NYI,PIT,3,11,43.9,31,5,Penguins,4,1/2,23,56.1,30,5,2,Islanders,4,0/2
BOS,NYI,2,9,48.2,49,2,Islanders,4,1/3,7,51.8,42,5,6,Bruins,6,2/2
BOS,NYI,4,19,50.8,48,2,Islanders,8,2/3,13,49.2,47,3,6,Bruins,10,1/2
NYI,BOS,2,14,44.4,35,6,Bruins,6,0/2,22,55.6,38,1,2,Islanders,4,0/3
NYI,BOS,1,20,50.0,27,6,Bruins,14,1/3,13,50.0,30,4,2,Islanders,16,0/2
BOS,NYI,5,15,49.1,38,2,Islanders,4,3/4,6,50.9,37,4,6,Bruins,8,1/2
NYI,BOS,2,21,57.1,33,6,Bruins,2,2/3,23,42.9,28,6,2,Islanders,6,0/1
TBL,NYI,2,13,60.9,40,2,Islanders,6,0/3,8,39.1,41,1,14,Lightning,8,1/2
TBL,NYI,2,16,52.9,37,2,Islanders,33,1/4,8,47.1,32,4,14,Lightning,21,1/5
NYI,TBL,2,21,53.1,26,14,Lightning,2,0/1,15,46.9,39,1,2,Islanders,2,0/1
NYI,TBL,2,10,43.8,42,14,Lightning,8,0/1,17,56.3,36,3,2,Islanders,4,0/3
TBL,NYI,0,7,49.1,40,2,Islanders,57,0/2,13,50.9,41,8,14,Lightning,28,3/6
NYI,TBL,2,19,41.7,25,14,Lightning,8,0/2,13,58.3,34,3,2,Islanders,6,0/3
TBL,NYI,0,8,50.0,49,2,Islanders,0,0/1,21,50.0,48,1,14,Lightning,2,0/0
