abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
EDM,WPG,0,17,47.1,34,52,Jets,0,0/2,9,52.9,34,2,22,Oilers,4,0/0
VAN,EDM,2,5,72.1,22,22,Oilers,4,0/2,31,27.9,26,4,23,Canucks,4,0/2
EDM,VAN,6,10,56.1,21,23,Canucks,8,2/6,14,43.9,19,1,22,Oilers,12,0/4
EDM,CGY,2,13,56.9,31,20,Flames,2,0/4,11,43.1,25,6,22,Oilers,8,1/1
EDM,ARI,4,11,29.8,23,53,Coyotes,4,0/5,17,70.2,25,2,22,Oilers,10,0/2
WPG,EDM,5,9,45.3,16,22,Oilers,2,2/4,12,54.7,10,3,52,Jets,8,0/1
CGY,EDM,2,8,47.5,13,22,Oilers,8,1/5,12,52.5,18,3,20,Flames,10,1/4
EDM,VAN,2,17,51.0,21,23,Canucks,4,0/4,18,49.0,24,3,22,Oilers,8,0/2
EDM,LAK,5,12,51.7,33,26,Kings,12,1/5,18,48.3,26,6,22,Oilers,10,2/5
NYI,EDM,5,17,42.0,12,22,Oilers,4,2/5,16,58.0,19,2,2,Islanders,10,0/2
NJD,EDM,4,14,47.2,26,22,Oilers,4,2/3,12,52.8,31,3,1,Devils,6,0/2
NYR,EDM,4,9,50.0,18,22,Oilers,8,1/2,11,50.0,21,1,3,Rangers,4,0/4
CHI,EDM,1,16,51.8,31,22,Oilers,8,1/3,13,48.2,36,3,16,Blackhawks,8,0/3
EDM,PHI,3,9,50.0,23,4,Flyers,4,2/6,19,50.0,23,6,22,Oilers,12,2/2
EDM,DET,1,18,48.1,15,17,Red Wings,4,0/1,12,51.9,24,2,22,Oilers,2,0/2
WPG,EDM,0,18,49.0,14,22,Oilers,8,0/2,12,51.0,17,1,52,Jets,4,0/4
MIN,EDM,0,19,49.0,14,22,Oilers,8,0/2,9,51.0,12,3,30,Wild,6,1/3
EDM,WSH,3,21,50.7,19,15,Capitals,6,1/2,14,49.3,20,4,22,Oilers,6,0/2
EDM,FLA,6,17,53.7,11,13,Panthers,6,0/1,13,46.3,22,2,22,Oilers,2,1/3
DET,EDM,1,8,41.1,23,22,Oilers,8,0/3,11,58.9,22,3,17,Red Wings,8,1/3
CBJ,EDM,4,13,39.2,14,22,Oilers,6,1/5,20,60.8,18,1,29,Blue Jackets,10,1/3
PIT,EDM,2,17,51.6,33,22,Oilers,10,0/2,7,48.4,26,1,5,Penguins,4,0/5
EDM,ARI,3,13,44.4,21,53,Coyotes,4,0/3,11,55.6,29,2,22,Oilers,6,0/2
EDM,STL,5,15,59.0,20,19,Blues,6,2/3,21,41.0,15,2,22,Oilers,6,1/3
EDM,NJD,0,20,41.1,18,1,Devils,6,0/4,10,58.9,16,4,22,Oilers,8,1/3
ANA,EDM,6,15,43.1,15,22,Oilers,10,2/4,8,56.9,21,2,24,Ducks,8,0/5
SJS,EDM,3,18,49.1,32,22,Oilers,23,0/2,15,50.9,21,6,28,Sharks,11,0/3
EDM,COL,2,11,50.9,14,21,Avalanche,17,0/5,16,49.1,24,6,22,Oilers,15,4/6
EDM,DAL,5,14,57.1,30,25,Stars,6,0/2,12,42.9,25,4,22,Oilers,4,1/3
SJS,EDM,5,19,39.0,22,22,Oilers,4,1/2,9,61.0,35,2,28,Sharks,4,0/2
LAK,EDM,1,16,49.1,23,22,Oilers,22,0/2,8,50.9,27,5,26,Kings,4,1/6
VGK,EDM,4,19,49.2,36,22,Oilers,0,1/3,18,50.8,46,2,54,Golden Knights,6,0/0
ARI,EDM,4,15,49.1,21,22,Oilers,4,1/1,17,50.9,18,3,53,Coyotes,2,1/2
COL,EDM,1,19,35.4,21,22,Oilers,29,0/1,12,64.6,25,4,21,Avalanche,8,0/5
EDM,VAN,5,16,47.5,15,23,Canucks,6,1/3,9,52.5,25,2,22,Oilers,6,0/3
VAN,EDM,3,23,55.3,14,22,Oilers,4,2/2,9,44.7,19,2,23,Canucks,4,0/2
EDM,OTT,5,16,50.9,26,9,Senators,14,1/2,11,49.1,18,2,22,Oilers,6,1/7
EDM,LAK,1,9,59.3,32,26,Kings,6,0/2,15,40.7,19,2,22,Oilers,4,2/3
EDM,BUF,3,9,37.3,17,7,Sabres,6,0/3,15,62.7,13,2,22,Oilers,6,1/3
EDM,CAR,6,6,56.9,17,12,Hurricanes,10,3/4,15,43.1,21,3,22,Oilers,18,1/5
MIN,EDM,5,11,50.0,15,22,Oilers,7,1/2,13,50.0,9,6,30,Wild,9,0/1
EDM,TOR,4,13,47.4,21,10,Maple Leafs,4,1/1,8,52.6,29,1,22,Oilers,2,1/2
DAL,EDM,2,20,43.6,17,22,Oilers,6,1/6,8,56.4,31,1,25,Stars,12,0/3
STL,EDM,1,13,50.9,11,22,Oilers,10,0/4,3,49.1,19,2,19,Blues,8,0/5
EDM,PIT,5,8,55.1,23,5,Penguins,6,1/1,12,44.9,29,2,22,Oilers,4,0/2
EDM,MTL,3,13,48.2,24,8,Canadiens,15,1/1,21,51.8,27,4,22,Oilers,7,1/5
VAN,EDM,2,20,43.8,13,22,Oilers,11,1/2,15,56.3,21,4,23,Canucks,11,1/2
EDM,CGY,5,12,50.0,23,20,Flames,4,0/1,15,50.0,28,1,22,Oilers,2,0/2
EDM,NYR,5,13,56.1,23,3,Rangers,16,0/1,24,43.9,17,7,22,Oilers,6,3/6
BUF,EDM,2,9,65.3,19,22,Oilers,4,0/1,5,34.7,19,3,7,Sabres,2,0/2
BOS,EDM,4,14,55.6,31,22,Oilers,6,0/2,14,44.4,29,1,6,Bruins,4,1/3
TOR,EDM,6,12,41.3,33,22,Oilers,10,1/5,15,58.7,21,4,10,Maple Leafs,12,1/4
MTL,EDM,4,15,51.6,23,22,Oilers,4,1/2,9,48.4,23,2,8,Canadiens,4,0/2
CGY,EDM,3,14,45.3,20,22,Oilers,14,0/1,13,54.7,29,4,20,Flames,2,1/2
EDM,NSH,2,18,59.7,23,18,Predators,8,0/3,15,40.3,24,4,22,Oilers,6,2/4
EDM,ARI,3,15,43.5,18,53,Coyotes,8,2/4,14,56.5,21,7,22,Oilers,8,1/4
EDM,CGY,4,14,53.0,24,20,Flames,22,0/1,14,47.0,35,3,22,Oilers,16,1/4
EDM,STL,2,23,46.3,35,19,Blues,2,0/3,21,53.7,22,4,22,Oilers,6,0/1
CGY,EDM,8,8,38.6,11,22,Oilers,45,1/3,10,61.4,15,3,20,Flames,57,0/2
ARI,EDM,0,17,56.3,24,22,Oilers,8,0/3,21,43.8,17,3,53,Coyotes,8,0/3
EDM,SJS,6,12,41.3,27,28,Sharks,4,1/3,16,58.7,22,3,22,Oilers,8,0/1
EDM,NSH,2,14,36.8,16,18,Predators,10,0/3,22,63.2,26,3,22,Oilers,8,2/4
EDM,CHI,3,8,47.5,20,16,Blackhawks,6,0/3,11,52.5,25,5,22,Oilers,6,2/3
TBL,EDM,1,10,44.1,33,22,Oilers,0,0/2,8,55.9,41,3,14,Lightning,4,0/0
FLA,EDM,4,17,41.8,8,22,Oilers,16,0/1,6,58.2,20,1,13,Panthers,12,0/3
CAR,EDM,4,10,40.7,19,22,Oilers,8,1/3,14,59.3,17,3,12,Hurricanes,8,0/3
EDM,BOS,2,12,38.2,22,6,Bruins,12,0/7,19,61.8,22,1,22,Oilers,14,1/6
EDM,MIN,5,26,42.3,28,30,Wild,4,0/2,13,57.7,22,3,22,Oilers,4,0/2
LAK,EDM,4,12,44.8,16,22,Oilers,6,1/2,10,55.2,23,2,26,Kings,4,1/3
ANA,EDM,3,11,61.4,16,22,Oilers,6,1/3,16,38.6,27,4,24,Ducks,6,1/3
VGK,EDM,0,15,47.7,20,22,Oilers,6,0/3,19,52.3,32,3,54,Golden Knights,6,1/3
EDM,WPG,2,17,50.0,26,52,Jets,4,0/2,18,50.0,27,3,22,Oilers,4,2/2
NSH,EDM,8,17,45.7,17,22,Oilers,4,1/1,12,54.3,10,3,18,Predators,2,0/2
DAL,EDM,2,18,37.5,19,22,Oilers,12,2/5,4,62.5,22,1,25,Stars,10,1/6
CHI,EDM,3,13,40.4,37,22,Oilers,4,0/1,12,59.6,28,4,16,Blackhawks,2,0/2
EDM,CBJ,1,9,43.9,21,29,Blue Jackets,4,0/3,10,56.1,34,4,22,Oilers,6,0/1
EDM,VGK,3,15,46.0,37,54,Golden Knights,0,1/2,17,54.0,46,2,22,Oilers,4,0/0
EDM,WPG,4,9,40.9,20,52,Jets,2,0/0,14,59.1,18,2,22,Oilers,0,0/1
CGY,EDM,4,12,50.9,17,22,Oilers,12,1/4,8,49.1,25,1,20,Flames,12,1/4
EDM,CHI,6,15,47.4,33,16,Blackhawks,8,3/6,15,52.6,47,4,22,Oilers,12,3/4
EDM,CHI,3,14,40.4,10,16,Blackhawks,10,0/4,22,59.6,27,6,22,Oilers,8,1/5
CHI,EDM,3,14,53.6,15,22,Oilers,14,1/3,13,46.4,19,4,16,Blackhawks,10,1/6
CHI,EDM,2,10,46.4,26,22,Oilers,6,0/5,21,53.6,21,3,16,Blackhawks,11,0/2
