abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
DET,PIT,2,19,43.9,22,5,Penguins,6,0/2,9,56.1,26,3,17,Red Wings,4,0/3
DET,CHI,2,8,49.0,15,16,Blackhawks,4,0/1,12,51.0,13,4,17,Red Wings,2,1/2
DET,BOS,3,11,43.6,25,6,Bruins,13,1/5,9,56.4,32,4,17,Red Wings,15,1/4
PIT,DET,3,17,49.3,30,17,Red Wings,12,0/5,6,50.7,21,2,5,Penguins,12,0/5
CHI,DET,8,24,44.4,37,17,Red Wings,24,0/1,11,55.6,25,6,16,Blackhawks,16,2/5
BOS,DET,3,9,50.0,23,17,Red Wings,13,2/6,18,50.0,22,2,6,Bruins,17,1/4
TOR,DET,2,14,51.7,40,17,Red Wings,34,1/4,15,48.3,22,6,10,Maple Leafs,30,3/6
DET,TOR,1,6,58.2,17,10,Maple Leafs,13,0/6,14,41.8,21,5,17,Red Wings,19,3/3
DET,CBJ,3,17,57.0,13,29,Blue Jackets,6,1/6,20,43.0,20,2,17,Red Wings,12,1/3
LAK,DET,2,14,49.4,20,17,Red Wings,25,2/4,18,50.6,18,4,26,Kings,27,0/3
ANA,DET,2,12,53.7,15,17,Red Wings,6,0/2,14,46.3,28,3,24,Ducks,4,0/3
DET,TOR,5,11,50.0,17,10,Maple Leafs,13,2/4,7,50.0,23,3,17,Red Wings,15,0/3
BOS,DET,2,12,48.5,21,17,Red Wings,14,1/3,9,51.5,21,8,6,Bruins,14,1/3
MTL,DET,3,20,57.1,39,17,Red Wings,17,1/2,20,42.9,18,7,8,Canadiens,11,1/5
TBL,DET,1,19,50.7,16,17,Red Wings,10,0/5,15,49.3,26,3,14,Lightning,12,0/4
FLA,DET,4,12,53.8,15,17,Red Wings,10,2/3,10,46.2,17,3,13,Panthers,6,0/5
DET,CAR,3,12,44.6,15,12,Hurricanes,8,2/3,18,55.4,18,1,17,Red Wings,6,0/4
DET,WPG,2,14,55.2,23,52,Jets,6,1/5,16,44.8,19,1,17,Red Wings,10,1/3
DET,DAL,2,10,46.0,19,25,Stars,6,0/1,8,54.0,26,4,17,Red Wings,2,0/3
CBJ,DET,5,18,50.7,13,17,Red Wings,10,1/2,8,49.3,19,3,29,Blue Jackets,4,0/5
DET,NJD,3,17,41.4,20,1,Devils,15,2/5,11,58.6,25,4,17,Red Wings,15,2/5
DET,EDM,4,11,52.9,17,22,Oilers,4,0/1,8,47.1,23,3,17,Red Wings,2,0/2
DET,VAN,2,15,43.5,24,23,Canucks,4,0/3,11,56.5,27,3,17,Red Wings,6,1/2
DET,NYR,2,15,45.5,27,3,Rangers,4,2/4,4,54.5,23,3,17,Red Wings,8,0/2
CAR,DET,4,20,55.1,28,17,Red Wings,10,0/2,12,44.9,35,3,12,Hurricanes,4,1/5
DET,ARI,1,12,45.7,20,53,Coyotes,10,0/5,19,54.3,7,6,17,Red Wings,12,1/4
OTT,DET,1,10,47.0,30,17,Red Wings,15,0/2,20,53.0,12,2,9,Senators,9,1/5
