abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
NJD,BOS,3,7,57.4,13,6,Bruins,10,2/5,14,42.6,26,2,1,Devils,10,0/5
NJD,BOS,1,10,64.9,15,6,Bruins,13,0/2,7,35.1,23,2,1,Devils,11,0/3
NYI,BOS,0,12,49.1,26,6,Bruins,12,0/3,17,50.9,31,1,2,Islanders,8,0/5
BOS,PHI,4,15,37.1,21,4,Flyers,6,2/5,9,62.9,24,5,6,Bruins,10,1/3
BOS,PHI,1,10,54.2,24,4,Flyers,8,0/2,14,45.8,26,6,6,Bruins,4,3/4
BOS,PIT,2,7,30.3,29,5,Penguins,6,0/6,11,69.7,26,3,6,Bruins,12,1/3
BOS,PIT,1,9,37.2,26,5,Penguins,4,0/3,9,62.8,20,4,6,Bruins,6,1/2
WSH,BOS,3,10,55.1,15,6,Bruins,2,1/4,26,44.9,38,4,15,Capitals,8,1/1
WSH,BOS,5,8,50.0,27,6,Bruins,13,0/4,19,50.0,17,3,15,Capitals,13,1/4
PHI,BOS,4,13,46.3,25,6,Bruins,4,3/4,18,53.7,26,3,4,Flyers,8,0/2
PHI,BOS,2,15,57.9,28,6,Bruins,17,0/2,14,42.1,22,1,4,Flyers,11,1/5
NYR,BOS,3,9,69.0,21,6,Bruins,11,0/2,17,31.0,29,2,3,Rangers,11,0/2
NYR,BOS,1,18,54.4,23,6,Bruins,36,0/4,12,45.6,31,0,3,Rangers,22,0/6
NYI,BOS,2,12,63.5,27,6,Bruins,2,0/2,13,36.5,36,4,2,Islanders,4,1/1
BOS,NJD,3,13,39.3,24,1,Devils,10,0/4,16,60.7,21,2,6,Bruins,12,2/3
BOS,PHI,3,8,48.1,31,4,Flyers,6,1/3,16,51.9,23,7,6,Bruins,6,1/3
NYI,BOS,2,16,53.1,24,6,Bruins,14,0/2,8,46.9,26,7,2,Islanders,4,0/2
NYR,BOS,2,12,49.2,28,6,Bruins,10,0/3,14,50.8,32,6,3,Rangers,8,1/4
NYR,BOS,4,16,54.9,43,6,Bruins,15,0/1,12,45.1,37,1,3,Rangers,21,0/3
BOS,WSH,2,12,48.3,28,15,Capitals,6,0/2,9,51.7,26,1,6,Bruins,6,0/2
BOS,WSH,1,7,47.3,34,15,Capitals,14,0/3,9,52.7,22,5,6,Bruins,26,0/2
BOS,NJD,1,13,46.0,19,1,Devils,4,0/3,12,54.0,22,0,6,Bruins,6,0/2
NYI,BOS,1,17,53.5,29,6,Bruins,6,1/2,16,46.5,27,2,2,Islanders,6,1/2
BOS,NYR,0,6,45.3,20,3,Rangers,4,0/4,14,54.7,17,4,6,Bruins,8,1/2
