abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
NYI,PHI,0,10,37.2,36,4,Flyers,6,0/4,18,62.8,37,3,2,Islanders,8,2/3
PHI,NYI,1,16,51.6,26,2,Islanders,15,0/3,12,48.4,39,3,4,Flyers,11,2/5
NYI,PHI,5,19,45.7,25,4,Flyers,2,0/3,14,54.3,37,1,2,Islanders,6,0/1
NYR,PHI,6,4,53.7,34,4,Flyers,20,2/4,19,46.3,20,4,3,Rangers,10,2/9
PHI,NYI,3,0,0.0,0,2,Islanders,12,1/6,0,0.0,0,2,4,Flyers,12,1/6
PHI,BOS,4,11,47.6,31,6,Bruins,8,0/3,6,52.4,30,3,4,Flyers,10,1/3
PHI,NYR,4,24,50.9,25,3,Rangers,6,2/2,10,49.1,27,2,4,Flyers,6,0/2
BOS,PHI,4,14,49.0,24,4,Flyers,12,0/2,9,51.0,28,1,6,Bruins,4,1/6
VGK,PHI,5,12,51.8,41,4,Flyers,8,1/4,10,48.2,31,2,54,Golden Knights,10,0/3
COL,PHI,2,23,50.8,17,4,Flyers,12,0/3,17,49.2,14,5,21,Avalanche,10,1/4
PHI,SJS,8,8,41.3,15,28,Sharks,12,2/5,8,58.7,21,2,4,Flyers,10,2/6
OTT,PHI,7,16,52.1,26,4,Flyers,24,2/7,12,47.9,24,4,9,Senators,24,3/7
PHI,VGK,1,17,36.8,23,54,Golden Knights,4,0/3,17,63.2,26,0,4,Flyers,6,0/2
PHI,FLA,5,14,53.8,29,13,Panthers,16,1/3,13,46.2,23,6,4,Flyers,18,0/2
CBJ,PHI,3,7,64.0,11,4,Flyers,4,0/2,11,36.0,19,6,29,Blue Jackets,4,0/2
PHI,NJD,2,27,26.7,28,1,Devils,12,2/3,11,73.3,18,5,4,Flyers,8,1/5
