abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
WPG,OTT,3,10,48.0,20,9,Senators,35,0/4,10,52.0,24,2,52,Jets,20,1/5
OTT,TOR,4,8,53.3,24,10,Maple Leafs,20,3/7,6,46.7,30,0,9,Senators,34,0/5
OTT,MTL,2,11,48.1,33,8,Canadiens,6,1/5,10,51.9,36,7,9,Senators,12,1/2
MTL,OTT,1,17,45.7,37,9,Senators,23,0/4,11,54.3,24,2,8,Canadiens,13,1/4
OTT,TOR,3,12,44.4,24,10,Maple Leafs,12,1/4,8,55.6,38,1,9,Senators,10,0/5
MTL,OTT,5,16,48.3,28,9,Senators,12,2/7,19,51.7,22,4,8,Canadiens,18,1/4
TOR,OTT,1,10,40.4,33,9,Senators,28,0/4,6,59.6,23,4,10,Maple Leafs,18,1/4
OTT,TOR,2,15,54.2,22,10,Maple Leafs,8,2/5,12,45.8,24,3,9,Senators,10,1/4
TOR,OTT,1,22,35.1,37,9,Senators,6,1/2,9,64.9,29,3,10,Maple Leafs,4,0/3
OTT,DAL,2,13,56.1,36,25,Stars,11,0/2,16,43.9,30,3,9,Senators,9,2/3
OTT,SJS,2,19,47.3,28,28,Sharks,10,1/3,17,52.7,39,1,9,Senators,10,0/3
OTT,NYR,3,13,40.0,45,3,Rangers,20,1/4,18,60.0,33,2,9,Senators,20,0/4
OTT,WSH,7,12,38.0,30,15,Capitals,16,0/1,17,62.0,25,5,9,Senators,14,1/3
DAL,OTT,4,15,41.9,16,9,Senators,4,1/3,13,58.1,33,1,25,Stars,6,1/2
CHI,OTT,1,16,37.0,37,9,Senators,6,0/4,18,63.0,34,5,16,Blackhawks,8,1/2
MIN,OTT,4,20,45.0,28,9,Senators,13,1/4,5,55.0,16,5,30,Wild,13,1/4
OTT,VGK,5,13,40.4,22,54,Golden Knights,2,0/1,14,59.6,44,1,9,Senators,2,0/1
OTT,TBL,5,12,48.4,20,14,Lightning,8,1/2,10,51.6,29,3,9,Senators,4,0/4
BOS,OTT,2,19,42.1,26,9,Senators,13,0/6,4,57.9,27,3,6,Bruins,19,1/3
OTT,LAK,2,11,58.7,17,26,Kings,8,1/2,12,41.3,26,0,9,Senators,8,0/2
OTT,PIT,3,17,48.1,16,5,Penguins,8,0/4,16,51.9,30,6,9,Senators,10,2/3
OTT,CGY,4,9,59.3,23,20,Flames,15,1/4,14,40.7,34,0,9,Senators,13,0/5
COL,OTT,5,14,50.8,20,9,Senators,10,2/3,14,49.2,20,7,21,Avalanche,8,1/4
SJS,OTT,3,14,46.2,24,9,Senators,17,0/4,21,53.8,17,6,28,Sharks,15,1/5
ANA,OTT,0,21,53.8,30,9,Senators,16,0/4,3,46.2,21,4,24,Ducks,18,1/3
LAK,OTT,2,10,44.2,37,9,Senators,14,0/1,17,55.8,22,4,26,Kings,16,1/4
