abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
TBL,CHI,1,7,49.1,14,16,Blackhawks,8,1/3,12,50.9,16,5,14,Lightning,6,2/4
TBL,CHI,2,6,50.0,8,16,Blackhawks,6,1/4,8,50.0,14,5,14,Lightning,8,0/3
CBJ,TBL,3,12,45.5,29,14,Lightning,13,0/1,13,54.5,19,2,29,Blue Jackets,7,1/4
CBJ,TBL,2,8,50.8,24,14,Lightning,4,1/3,9,49.2,24,5,29,Blue Jackets,6,0/2
CAR,TBL,0,15,50.9,27,14,Lightning,8,0/3,15,49.1,25,1,12,Hurricanes,6,0/4
TBL,NSH,3,11,38.2,17,18,Predators,34,2/5,11,61.8,21,4,14,Lightning,30,2/7
TBL,NSH,2,11,55.8,19,18,Predators,8,0/3,17,44.2,18,5,14,Lightning,6,1/4
TBL,DET,1,12,54.0,15,17,Red Wings,8,0/4,10,46.0,18,5,14,Lightning,8,0/4
TBL,DET,1,4,53.2,20,17,Red Wings,6,0/2,6,46.8,23,3,14,Lightning,4,0/3
NSH,TBL,4,18,52.7,10,14,Lightning,15,1/3,19,47.3,14,1,18,Predators,13,1/4
NSH,TBL,6,15,49.1,24,14,Lightning,10,3/5,11,50.9,20,1,18,Predators,22,0/4
FLA,TBL,2,11,40.0,39,14,Lightning,13,2/3,11,60.0,44,5,13,Panthers,13,1/3
FLA,TBL,6,12,51.8,25,14,Lightning,19,1/3,8,48.2,36,1,13,Panthers,17,0/4
TBL,FLA,6,9,45.3,15,13,Panthers,18,0/3,7,54.7,26,4,14,Lightning,16,0/4
CAR,TBL,0,17,52.8,32,14,Lightning,4,0/1,14,47.2,27,4,12,Hurricanes,2,0/2
CAR,TBL,4,15,43.8,29,14,Lightning,6,1/4,15,56.3,22,2,12,Hurricanes,8,1/3
TBL,CAR,0,6,64.3,21,12,Hurricanes,2,0/2,13,35.7,31,3,14,Lightning,4,1/1
TBL,CAR,1,7,55.4,12,12,Hurricanes,12,0/5,15,44.6,17,3,14,Lightning,12,0/5
TBL,DAL,0,6,54.8,22,25,Stars,11,0/6,12,45.2,22,5,14,Lightning,19,2/2
DAL,TBL,2,15,58.7,21,14,Lightning,11,1/5,14,41.3,26,0,25,Stars,15,0/3
CHI,TBL,3,29,60.0,41,14,Lightning,4,0/1,20,40.0,30,2,16,Blackhawks,2,0/2
CHI,TBL,3,14,44.3,38,14,Lightning,10,1/6,25,55.7,29,4,16,Blackhawks,12,1/5
CHI,TBL,6,14,45.8,20,14,Lightning,10,4/5,10,54.2,15,3,16,Blackhawks,18,1/4
DET,TBL,4,12,50.0,16,14,Lightning,11,1/3,7,50.0,16,3,17,Red Wings,11,1/3
DET,TBL,4,7,60.6,18,14,Lightning,13,1/6,21,39.4,10,6,17,Red Wings,17,0/4
TBL,NSH,3,11,50.0,17,18,Predators,2,1/2,5,50.0,21,6,14,Lightning,4,1/1
TBL,NSH,4,12,49.1,17,18,Predators,16,1/2,8,50.9,20,1,14,Lightning,14,0/3
DAL,TBL,4,13,47.8,23,14,Lightning,6,1/2,13,52.2,22,3,25,Stars,4,1/3
TBL,CHI,2,8,42.9,9,16,Blackhawks,4,2/4,9,57.1,20,4,14,Lightning,8,1/2
TBL,CHI,1,4,49.1,13,16,Blackhawks,8,0/4,18,50.9,17,4,14,Lightning,10,1/3
TBL,FLA,3,13,39.7,20,13,Panthers,14,2/5,10,60.3,22,5,14,Lightning,14,1/5
DAL,TBL,2,15,52.3,19,14,Lightning,8,1/3,16,47.7,26,1,25,Stars,6,1/4
DAL,TBL,3,13,46.3,23,14,Lightning,11,0/0,12,53.7,23,4,25,Stars,5,1/3
CAR,TBL,3,10,60.0,34,14,Lightning,14,0/4,15,40.0,23,4,12,Hurricanes,10,2/6
TBL,CBJ,3,13,46.3,23,29,Blue Jackets,2,0/0,6,53.7,27,1,14,Lightning,0,0/1
TBL,CBJ,2,11,51.1,23,29,Blue Jackets,8,0/1,12,48.9,27,3,14,Lightning,4,1/3
TBL,DET,1,19,59.6,19,17,Red Wings,6,0/2,15,40.4,24,2,14,Lightning,4,0/3
TBL,DET,5,18,48.1,24,17,Red Wings,6,1/2,9,51.9,21,1,14,Lightning,4,0/3
CBJ,TBL,2,5,48.4,19,14,Lightning,10,0/4,14,51.6,24,4,29,Blue Jackets,8,1/5
CBJ,TBL,6,6,56.7,15,14,Lightning,19,1/4,12,43.3,23,4,29,Blue Jackets,13,0/2
NSH,TBL,3,9,47.4,12,14,Lightning,8,0/4,7,52.6,25,0,18,Predators,16,0/3
NSH,TBL,2,2,30.9,14,14,Lightning,8,1/2,17,69.1,19,7,18,Predators,6,0/3
