abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
VGK,ANA,2,13,57.9,29,24,Ducks,2,0/1,21,42.1,30,5,54,Golden Knights,2,0/1
VGK,ANA,1,17,50.0,23,24,Ducks,2,0/2,18,50.0,29,2,54,Golden Knights,4,0/1
VGK,ARI,2,13,51.4,30,53,Coyotes,10,1/5,20,48.6,21,4,54,Golden Knights,10,0/5
VGK,ARI,2,14,48.1,23,53,Coyotes,14,0/4,14,51.9,23,5,54,Golden Knights,8,1/7
ARI,VGK,2,21,59.2,24,54,Golden Knights,12,1/4,13,40.8,22,5,53,Coyotes,8,2/6
ARI,VGK,1,15,61.4,34,54,Golden Knights,4,0/2,16,38.6,27,0,53,Coyotes,4,0/2
VGK,STL,5,16,53.0,30,19,Blues,17,1/5,14,47.0,20,4,54,Golden Knights,15,1/6
VGK,LAK,2,15,46.2,30,26,Kings,8,1/2,18,53.8,21,5,54,Golden Knights,4,1/4
VGK,LAK,3,13,58.2,27,26,Kings,4,0/4,10,41.8,26,4,54,Golden Knights,8,1/2
VGK,ANA,4,11,59.6,17,24,Ducks,7,1/2,20,40.4,27,5,54,Golden Knights,9,0/1
VGK,ANA,1,25,55.6,39,24,Ducks,4,0/2,12,44.4,26,0,54,Golden Knights,14,0/2
SJS,VGK,3,10,59.3,23,54,Golden Knights,10,3/5,15,40.7,27,1,28,Sharks,14,0/3
VGK,COL,0,19,55.8,33,21,Avalanche,6,0/1,16,44.2,34,1,54,Golden Knights,2,0/3
VGK,COL,3,22,49.1,10,21,Avalanche,9,0/3,21,50.9,17,2,54,Golden Knights,11,1/2
COL,VGK,2,11,49.4,23,54,Golden Knights,12,0/4,14,50.6,15,3,21,Avalanche,10,0/4
COL,VGK,3,17,44.2,14,54,Golden Knights,4,1/3,11,55.8,12,0,21,Avalanche,8,0/1
ANA,VGK,3,13,42.4,19,54,Golden Knights,4,0/3,23,57.6,32,2,24,Ducks,6,0/1
VGK,MIN,4,18,39.7,12,30,Wild,6,0/0,11,60.3,26,5,54,Golden Knights,0,2/3
VGK,MIN,1,17,45.8,23,30,Wild,6,0/3,16,54.2,25,5,54,Golden Knights,8,0/2
SJS,VGK,5,15,57.1,17,54,Golden Knights,15,0/4,22,42.9,34,4,28,Sharks,13,1/5
SJS,VGK,4,19,53.2,29,54,Golden Knights,2,0/2,17,46.8,35,0,28,Sharks,4,0/1
MIN,VGK,0,13,57.4,17,54,Golden Knights,4,0/3,14,42.6,19,2,30,Wild,6,0/2
