abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
STL,MIN,2,9,46.8,17,30,Wild,2,0/1,13,53.2,15,6,19,Blues,2,0/1
COL,MIN,4,7,41.4,20,30,Wild,25,2/6,7,58.6,26,6,21,Avalanche,41,0/3
MIN,COL,1,12,59.2,23,21,Avalanche,4,0/3,17,40.8,18,3,30,Wild,6,0/2
MIN,STL,3,12,40.3,6,19,Blues,13,0/3,6,59.7,16,4,30,Wild,11,1/4
MIN,CHI,2,13,48.3,12,16,Blackhawks,4,1/3,18,51.7,11,3,30,Wild,6,1/2
CHI,MIN,1,13,42.6,28,30,Wild,15,0/2,14,57.4,30,5,16,Blackhawks,11,2/4
ANA,MIN,2,15,46.2,17,30,Wild,23,1/5,14,53.8,21,1,24,Ducks,25,1/4
LAK,MIN,3,15,49.0,25,30,Wild,10,0/1,6,51.0,24,2,26,Kings,4,1/4
MIN,WPG,5,16,39.3,16,52,Jets,17,2/6,22,60.7,25,6,30,Wild,19,3/5
MIN,ANA,3,20,50.0,10,24,Ducks,12,1/3,19,50.0,17,4,30,Wild,10,0/4
MIN,NSH,5,16,54.3,7,18,Predators,10,2/6,6,45.7,9,2,30,Wild,12,0/5
VAN,MIN,3,16,45.5,21,30,Wild,6,0/2,11,54.5,22,2,23,Canucks,4,1/3
SEA,MIN,1,11,52.7,43,30,Wild,8,0/2,10,47.3,40,4,55,Kraken,4,0/4
COL,MIN,1,19,53.2,23,30,Wild,21,1/2,21,46.8,20,4,21,Avalanche,6,1/4
MIN,OTT,4,20,45.0,28,9,Senators,13,1/4,5,55.0,16,5,30,Wild,13,1/4
PIT,MIN,5,13,50.7,28,30,Wild,4,0/2,21,49.3,39,4,5,Penguins,4,0/2
MIN,NYI,2,18,58.3,16,2,Islanders,4,0/1,12,41.7,8,5,30,Wild,2,0/2
ARI,MIN,5,8,37.9,14,30,Wild,6,2/3,12,62.1,31,2,53,Coyotes,6,0/3
VGK,MIN,2,18,50.0,29,30,Wild,4,0/6,13,50.0,23,3,54,Golden Knights,12,0/2
SEA,MIN,4,10,45.6,24,30,Wild,6,0/1,9,54.4,34,2,55,Kraken,2,1/3
MIN,SJS,4,18,58.8,13,28,Sharks,14,0/3,10,41.2,18,1,30,Wild,16,0/2
MIN,DAL,2,14,57.8,9,25,Stars,15,1/6,12,42.2,11,7,30,Wild,19,0/4
FLA,MIN,4,17,50.9,32,30,Wild,2,1/2,16,49.1,35,5,13,Panthers,4,0/1
