abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
PHI,NYI,3,6,58.3,6,2,Islanders,13,0/5,6,41.7,4,1,4,Flyers,15,0/4
NYI,PHI,2,10,46.0,28,4,Flyers,11,0/4,14,54.0,41,3,2,Islanders,25,0/2
PHI,BOS,3,15,51.5,15,6,Bruins,10,0/2,19,48.5,20,1,4,Flyers,4,0/5
PHI,NYR,1,8,40.4,15,3,Rangers,19,0/3,7,59.6,24,4,4,Flyers,15,2/5
BOS,PHI,3,6,46.6,22,4,Flyers,6,1/1,10,53.4,26,4,6,Bruins,2,1/3
NYR,PHI,1,13,52.4,30,4,Flyers,14,0/3,9,47.6,21,2,3,Rangers,16,0/2
LAU,PHI,3,,,,4,Flyers,,,,,,4,5844,Lausanne,,
PHI,CHI,3,12,37.9,29,16,Blackhawks,6,1/2,14,62.1,16,4,4,Flyers,4,1/3
PHI,NJD,0,16,41.4,24,1,Devils,8,0/5,10,58.6,19,4,4,Flyers,10,2/4
VAN,PHI,2,17,44.3,22,4,Flyers,4,1/3,19,55.7,22,3,23,Canucks,6,0/2
CGY,PHI,1,12,62.1,14,4,Flyers,6,0/4,13,37.9,13,3,20,Flames,8,0/2
EDM,PHI,3,9,50.0,23,4,Flyers,4,2/6,19,50.0,23,6,22,Oilers,12,2/2
PHI,DAL,4,16,36.8,15,25,Stars,13,1/2,9,63.2,16,1,4,Flyers,9,0/4
PHI,VGK,2,12,43.3,11,54,Golden Knights,10,1/5,9,56.7,15,6,4,Flyers,10,2/5
CHI,PHI,4,19,65.2,27,4,Flyers,8,0/2,12,34.8,24,1,16,Blackhawks,4,0/4
PHI,CBJ,4,17,35.5,23,29,Blue Jackets,10,0/5,7,64.5,22,7,4,Flyers,12,2/4
NYI,PHI,3,8,54.5,14,4,Flyers,11,0/3,23,45.5,34,5,2,Islanders,13,0/2
PIT,PHI,1,7,54.1,38,4,Flyers,8,0/4,13,45.9,26,7,5,Penguins,10,0/3
NJD,PHI,4,13,42.5,27,4,Flyers,13,0/3,9,57.5,29,3,1,Devils,21,2/4
PHI,TOR,4,11,39.2,28,10,Maple Leafs,14,0/2,15,60.8,23,3,4,Flyers,6,2/6
PHI,CAR,1,11,50.9,16,12,Hurricanes,6,0/3,13,49.1,18,4,4,Flyers,6,1/3
PHI,MTL,2,13,50.0,34,8,Canadiens,12,0/0,12,50.0,27,3,4,Flyers,0,0/6
TOR,PHI,3,13,45.3,17,4,Flyers,6,1/3,17,54.7,19,2,10,Maple Leafs,6,0/3
BOS,PHI,3,13,38.9,29,4,Flyers,4,0/2,14,61.1,29,2,6,Bruins,4,0/2
PHI,WSH,2,17,49.2,22,15,Capitals,8,0/3,12,50.8,18,1,4,Flyers,6,1/4
OTT,PHI,1,15,56.9,21,4,Flyers,6,0/5,12,43.1,32,2,9,Senators,10,1/3
PHI,NYI,4,13,53.1,22,2,Islanders,6,1/3,20,46.9,35,3,4,Flyers,6,1/3
FLA,PHI,2,18,47.9,14,4,Flyers,8,0/2,18,52.1,15,5,13,Panthers,6,0/3
CAR,PHI,5,13,54.2,17,4,Flyers,10,1/3,14,45.8,6,3,12,Hurricanes,16,1/5
PHI,CGY,3,17,40.5,24,20,Flames,6,0/3,13,59.5,8,2,4,Flyers,6,0/3
PHI,VAN,1,20,38.5,19,23,Canucks,2,0/2,16,61.5,17,2,4,Flyers,4,0/1
CBJ,PHI,3,10,51.9,28,4,Flyers,2,1/5,15,48.1,15,2,29,Blue Jackets,20,0/1
PHI,DET,1,14,47.5,22,17,Red Wings,6,0/3,12,52.5,16,6,4,Flyers,6,1/3
MTL,PHI,4,11,55.0,33,4,Flyers,6,0/2,20,45.0,35,3,8,Canadiens,4,1/3
PHI,TOR,1,20,40.0,12,10,Maple Leafs,6,0/1,8,60.0,21,6,4,Flyers,2,0/3
PHI,ARI,3,22,40.0,19,53,Coyotes,6,2/4,9,60.0,21,1,4,Flyers,8,0/3
PHI,OTT,3,6,46.2,22,9,Senators,16,0/3,11,53.8,19,4,4,Flyers,16,0/2
COL,PHI,1,9,57.1,25,4,Flyers,4,0/2,14,42.9,14,3,21,Avalanche,4,0/2
MIN,PHI,1,4,60.8,10,4,Flyers,15,0/3,14,39.2,6,4,30,Wild,11,0/5
WPG,PHI,3,16,42.1,21,4,Flyers,21,1/1,4,57.9,12,7,52,Jets,4,3/5
PHI,ANA,1,11,49.1,16,24,Ducks,11,1/5,13,50.9,24,4,4,Flyers,17,0/2
PHI,BUF,1,11,38.6,29,7,Sabres,12,1/2,7,61.4,9,6,4,Flyers,6,3/5
OTT,PHI,5,15,57.1,24,4,Flyers,8,1/5,16,42.9,28,4,9,Senators,10,1/4
PHI,NYR,1,10,49.3,18,3,Rangers,12,0/4,10,50.7,8,5,4,Flyers,8,1/6
SJS,PHI,1,10,64.7,14,4,Flyers,2,1/3,16,35.3,31,6,28,Sharks,6,0/1
ANA,PHI,2,12,61.0,18,4,Flyers,8,0/2,12,39.0,17,1,24,Ducks,4,0/4
LAK,PHI,3,14,53.8,11,4,Flyers,6,1/3,8,46.2,13,5,26,Kings,6,3/3
VGK,PHI,4,13,53.2,37,4,Flyers,2,1/3,11,46.8,34,5,54,Golden Knights,6,1/1
ARI,PHI,2,10,54.4,24,4,Flyers,12,0/4,12,45.6,19,6,53,Coyotes,10,1/5
CAR,PHI,4,12,51.5,27,4,Flyers,2,0/2,6,48.5,18,5,12,Hurricanes,4,0/1
PHI,WSH,2,11,29.4,25,15,Capitals,14,0/5,12,70.6,22,3,4,Flyers,10,0/2
PHI,TBL,1,16,58.8,10,14,Lightning,6,0/4,23,41.2,26,0,4,Flyers,8,0/3
PHI,BOS,5,19,59.1,31,6,Bruins,10,1/2,10,40.9,24,6,4,Flyers,8,1/3
STL,PHI,4,11,49.2,26,4,Flyers,14,1/2,10,50.8,17,3,19,Blues,6,1/6
PHI,MTL,4,6,52.4,18,8,Canadiens,23,1/3,7,47.6,18,1,4,Flyers,11,0/4
PHI,LAK,1,8,53.2,33,26,Kings,4,0/2,14,46.8,22,4,4,Flyers,4,2/2
PHI,PIT,0,13,52.0,30,5,Penguins,6,0/3,11,48.0,32,3,4,Flyers,6,0/3
PIT,PHI,3,9,54.0,32,4,Flyers,4,1/3,13,46.0,26,4,5,Penguins,6,2/2
PHI,COL,3,18,44.9,18,21,Avalanche,12,1/3,8,55.1,28,6,4,Flyers,8,1/5
DET,PHI,3,6,53.7,10,4,Flyers,4,0/2,14,46.3,21,0,17,Red Wings,4,0/2
PHI,NJD,5,16,32.1,16,1,Devils,8,1/3,11,67.9,18,0,4,Flyers,6,0/4
WSH,PHI,7,11,73.0,21,4,Flyers,15,2/5,13,27.0,28,2,15,Capitals,17,1/4
