abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
PHI,NYI,3,6,58.3,6,2,Islanders,13,0/5,6,41.7,4,1,4,Flyers,15,0/4
NYI,PHI,2,10,46.0,28,4,Flyers,11,0/4,14,54.0,41,3,2,Islanders,25,0/2
DET,NYI,4,11,50.0,24,2,Islanders,6,1/3,14,50.0,21,3,17,Red Wings,6,1/3
NJD,NYI,3,9,43.9,18,2,Islanders,10,0/2,7,56.1,18,4,1,Devils,6,2/4
NYI,DET,2,27,47.7,35,17,Red Wings,18,1/1,15,52.3,25,3,2,Islanders,12,1/4
NYR,NYI,1,6,36.8,30,2,Islanders,6,0/4,10,63.2,18,3,3,Rangers,8,0/3
NYI,NYR,2,0,0.0,0,3,Rangers,29,0/7,0,0.0,0,4,2,Islanders,31,2/6
NYI,WSH,2,11,52.0,21,15,Capitals,2,1/2,20,48.0,29,1,2,Islanders,4,0/1
NYI,WPG,1,8,50.0,25,52,Jets,2,0/2,19,50.0,24,4,2,Islanders,4,1/1
NYI,EDM,5,17,42.0,12,22,Oilers,4,2/5,16,58.0,19,2,2,Islanders,10,0/2
CAR,NYI,2,15,51.5,20,2,Islanders,6,2/5,21,48.5,17,5,12,Hurricanes,10,0/2
NYI,FLA,2,16,53.3,28,13,Panthers,7,0/3,20,46.7,24,3,2,Islanders,11,0/1
NYI,STL,2,22,61.4,22,19,Blues,2,1/2,18,38.6,33,3,2,Islanders,4,0/1
WPG,NYI,3,15,39.7,23,2,Islanders,4,1/1,6,60.3,23,1,52,Jets,2,1/2
CBJ,NYI,3,33,36.7,30,2,Islanders,2,0/0,9,63.3,14,2,29,Blue Jackets,0,0/1
NYI,ARI,2,14,39.6,18,53,Coyotes,2,0/3,16,60.4,32,4,2,Islanders,6,0/1
OTT,NYI,4,19,38.6,27,2,Islanders,31,1/3,10,61.4,26,2,9,Senators,25,1/6
NYI,PHI,3,8,54.5,14,4,Flyers,11,0/3,23,45.5,34,5,2,Islanders,13,0/2
NYI,TBL,2,12,58.7,23,14,Lightning,11,0/3,21,41.3,36,5,2,Islanders,11,0/3
BUF,NYI,1,14,50.0,19,2,Islanders,6,0/1,9,50.0,12,0,7,Sabres,2,0/3
NYI,OTT,1,16,41.3,27,9,Senators,4,0/4,10,58.7,27,4,2,Islanders,18,0/2
NYI,PIT,4,12,48.9,19,5,Penguins,2,0/2,16,51.1,26,3,2,Islanders,4,0/1
NYI,FLA,1,15,42.9,6,13,Panthers,6,1/4,20,57.1,20,2,2,Islanders,8,0/3
NYI,TOR,4,8,45.5,22,10,Maple Leafs,6,0/2,22,54.5,40,5,2,Islanders,4,2/3
PHI,NYI,4,13,53.1,22,2,Islanders,6,1/3,20,46.9,35,3,4,Flyers,6,1/3
PIT,NYI,5,20,54.9,62,2,Islanders,8,0/3,12,45.1,35,4,5,Penguins,6,2/4
NYI,PIT,3,11,45.2,28,5,Penguins,16,0/3,13,54.8,39,4,2,Islanders,8,2/7
SJS,NYI,1,14,46.7,31,2,Islanders,7,0/6,18,53.3,22,2,28,Sharks,17,0/1
ANA,NYI,0,10,49.0,30,2,Islanders,9,0/2,20,51.0,26,3,24,Ducks,9,0/2
LAK,NYI,1,13,50.9,29,2,Islanders,10,0/3,16,49.1,11,4,26,Kings,8,1/4
NYI,CBJ,0,8,56.8,17,29,Blue Jackets,0,0/1,14,43.2,37,2,2,Islanders,2,0/0
DET,NYI,4,14,55.1,19,2,Islanders,12,1/5,10,44.9,14,1,17,Red Wings,10,1/6
MTL,NYI,2,18,61.9,33,2,Islanders,2,0/3,23,38.1,20,4,8,Canadiens,8,0/0
NYI,VGK,2,14,42.6,13,54,Golden Knights,4,0/1,18,57.4,39,3,2,Islanders,2,1/2
DAL,NYI,1,15,46.3,36,2,Islanders,4,0/1,16,53.7,16,3,25,Stars,2,2/2
TBL,NYI,5,18,41.7,22,2,Islanders,10,1/2,11,58.3,22,1,14,Lightning,8,0/3
FLA,NYI,3,20,49.2,18,2,Islanders,21,2/4,10,50.8,16,1,13,Panthers,13,0/3
NYI,BUF,2,7,26.7,17,7,Sabres,8,2/3,19,73.3,29,3,2,Islanders,8,0/3
NYI,NSH,8,23,47.7,24,18,Predators,18,2/5,14,52.3,34,3,2,Islanders,34,1/2
BOS,NYI,3,19,40.7,39,2,Islanders,10,0/2,9,59.3,24,2,6,Bruins,4,1/5
NYI,ANA,6,14,42.1,25,24,Ducks,6,1/4,13,57.9,35,5,2,Islanders,8,2/3
NYI,CBJ,3,19,55.8,31,29,Blue Jackets,6,1/2,8,44.2,28,2,2,Islanders,6,0/2
CHI,NYI,2,18,50.0,50,2,Islanders,18,0/2,14,50.0,28,5,16,Blackhawks,14,0/4
MIN,NYI,3,19,52.0,18,2,Islanders,8,0/2,14,48.0,7,1,30,Wild,6,0/3
WSH,NYI,4,29,41.5,24,2,Islanders,6,0/2,14,58.5,21,3,15,Capitals,6,0/2
NYI,NJD,2,23,46.6,25,1,Devils,6,0/2,20,53.4,30,1,2,Islanders,6,0/2
TOR,NYI,0,13,44.2,25,2,Islanders,0,0/1,9,55.8,17,3,10,Maple Leafs,2,0/0
NYI,COL,0,10,60.4,19,21,Avalanche,2,0/2,33,39.6,18,1,2,Islanders,4,0/1
NJD,NYI,4,10,46.2,21,2,Islanders,2,0/0,17,53.8,18,3,1,Devils,0,1/1
NYI,BOS,3,18,46.0,29,6,Bruins,2,1/2,19,54.0,31,2,2,Islanders,4,0/1
NYR,NYI,2,16,47.7,25,2,Islanders,38,1/3,18,52.3,28,6,3,Rangers,50,1/2
NYI,DET,2,5,48.9,31,17,Red Wings,4,0/2,14,51.1,27,8,2,Islanders,6,0/1
NYI,NYR,3,14,39.3,30,3,Rangers,12,2/5,15,60.7,38,2,2,Islanders,12,0/5
NYI,WSH,6,7,56.3,24,15,Capitals,10,0/4,21,43.8,28,4,2,Islanders,10,1/4
CAR,NYI,1,20,52.0,24,2,Islanders,4,0/3,16,48.0,15,2,12,Hurricanes,6,0/2
NYR,NYI,4,16,64.8,25,2,Islanders,10,2/2,11,35.2,16,2,3,Rangers,4,2/5
NYI,VAN,4,26,54.0,19,23,Canucks,6,0/0,11,46.0,27,3,2,Islanders,2,0/2
NYI,DAL,3,19,47.9,26,25,Stars,10,1/3,16,52.1,24,4,2,Islanders,6,1/5
NYI,LAK,3,15,46.3,17,26,Kings,9,0/2,22,53.7,16,5,2,Islanders,11,0/1
TBL,NYI,1,10,48.0,30,2,Islanders,4,1/1,17,52.0,36,3,14,Lightning,4,0/1
WSH,NYI,5,22,46.7,23,2,Islanders,11,0/2,9,53.3,26,3,15,Capitals,9,1/3
NYI,PHI,3,13,52.2,23,4,Flyers,2,0/2,17,47.8,17,5,2,Islanders,4,0/1
