abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
VAN,EDM,4,10,45.2,21,22,Oilers,14,1/3,4,54.8,30,2,23,Canucks,6,1/7
VAN,CGY,4,11,53.6,20,20,Flames,12,0/2,7,46.4,16,1,23,Canucks,6,0/5
VAN,LAK,3,23,59.2,31,26,Kings,18,0/5,16,40.8,36,4,23,Canucks,14,2/7
CGY,VAN,2,13,56.9,13,23,Canucks,6,2/8,19,43.1,16,5,20,Flames,16,1/3
LAK,VAN,1,0,0.0,0,23,Canucks,12,0/5,0,0.0,0,4,26,Kings,12,0/5
EDM,VAN,0,14,47.4,25,23,Canucks,8,0/3,22,52.6,19,6,22,Oilers,6,2/4
VAN,ARI,4,0,0.0,0,53,Coyotes,4,1/5,0,0.0,0,1,23,Canucks,10,0/2
VAN,CGY,2,6,57.6,17,20,Flames,7,0/7,18,42.4,16,5,23,Canucks,19,0/1
CGY,VAN,4,23,45.5,16,23,Canucks,12,2/6,13,54.5,18,7,20,Flames,12,3/6
CAR,VAN,3,16,54.3,23,23,Canucks,6,2/4,11,45.7,33,5,12,Hurricanes,10,0/2
TBL,VAN,4,22,50.0,18,23,Canucks,10,0/4,13,50.0,22,1,14,Lightning,8,0/5
FLA,VAN,3,23,57.8,15,23,Canucks,10,1/4,6,42.2,18,2,13,Panthers,8,0/5
PIT,VAN,3,17,38.9,33,23,Canucks,4,0/0,12,61.1,34,2,5,Penguins,2,0/1
WPG,VAN,1,12,42.6,16,23,Canucks,26,0/2,14,57.4,20,4,52,Jets,26,2/2
VAN,BOS,1,9,55.6,11,6,Bruins,7,0/3,14,44.4,26,2,23,Canucks,11,0/1
VAN,WSH,5,5,47.2,19,15,Capitals,8,2/5,10,52.8,21,2,23,Canucks,12,1/3
VGK,VAN,3,20,49.2,39,23,Canucks,8,0/2,13,50.8,31,2,54,Golden Knights,4,0/4
ARI,VAN,1,8,54.7,22,23,Canucks,18,0/3,8,45.3,17,4,53,Coyotes,18,0/3
VAN,PIT,5,10,54.0,26,5,Penguins,8,0/4,8,46.0,24,0,23,Canucks,8,0/3
VAN,MIN,2,14,52.3,21,30,Wild,10,1/5,15,47.7,17,5,23,Canucks,12,1/4
VAN,CHI,2,14,53.2,12,16,Blackhawks,6,1/2,13,46.8,28,4,23,Canucks,4,0/3
VAN,COL,6,21,39.7,32,21,Avalanche,8,1/2,14,60.3,36,7,23,Canucks,4,2/4
DET,VAN,2,15,43.5,24,23,Canucks,4,0/3,11,56.5,27,3,17,Red Wings,6,1/2
BOS,VAN,8,9,52.0,15,23,Canucks,17,2/5,12,48.0,23,5,6,Bruins,27,2/5
BUF,VAN,3,12,46.0,10,23,Canucks,4,0/4,10,54.0,17,4,7,Sabres,8,0/2
NYR,VAN,1,14,43.4,18,23,Canucks,17,0/4,15,56.6,23,2,3,Rangers,13,1/6
NYI,VAN,2,14,43.4,16,23,Canucks,20,1/5,9,56.6,15,5,2,Islanders,20,1/5
MIN,VAN,2,11,42.0,14,23,Canucks,4,1/6,8,58.0,15,6,30,Wild,12,2/2
VAN,MTL,3,16,43.5,18,8,Canadiens,8,1/3,15,56.5,22,2,23,Canucks,6,1/4
VAN,WPG,6,15,47.1,17,52,Jets,11,1/5,18,52.9,24,3,23,Canucks,25,1/3
ANA,VAN,3,12,53.3,31,23,Canucks,8,1/2,12,46.7,29,4,24,Ducks,4,1/4
SJS,VAN,0,16,33.3,26,23,Canucks,24,0/3,16,66.7,20,4,28,Sharks,8,3/6
LAK,VAN,4,16,40.4,16,23,Canucks,8,1/2,8,59.6,20,2,26,Kings,4,1/4
VAN,LAK,2,18,61.5,25,26,Kings,4,0/3,16,38.5,20,1,23,Canucks,6,0/2
VAN,VGK,4,13,53.3,25,54,Golden Knights,6,1/2,9,46.7,25,3,23,Canucks,4,0/3
VAN,DAL,2,17,44.6,13,25,Stars,10,0/3,13,55.4,22,1,23,Canucks,8,0/4
VAN,MIN,3,17,55.6,21,30,Wild,6,3/3,14,44.4,27,2,23,Canucks,6,0/3
VAN,NSH,3,12,50.0,36,18,Predators,6,0/1,22,50.0,21,5,23,Canucks,2,1/3
STL,VAN,6,14,49.1,14,23,Canucks,4,0/2,16,50.9,22,1,19,Blues,4,0/2
CBJ,VAN,3,12,49.2,14,23,Canucks,4,0/1,17,50.8,15,2,29,Blue Jackets,2,0/2
NSH,VAN,3,15,49.3,17,23,Canucks,6,1/5,11,50.7,20,4,18,Predators,10,0/3
VAN,PHI,1,10,44.2,23,4,Flyers,4,0/4,13,55.8,27,5,23,Canucks,8,0/2
VAN,EDM,2,4,57.7,20,22,Oilers,10,0/1,22,42.3,23,4,23,Canucks,2,3/5
VAN,TBL,5,17,53.8,25,14,Lightning,36,0/4,16,46.2,19,2,23,Canucks,22,0/6
VAN,STL,1,9,51.6,30,19,Blues,4,0/3,20,48.4,21,5,23,Canucks,6,1/2
VAN,WPG,1,14,50.0,25,52,Jets,8,0/2,10,50.0,19,0,23,Canucks,6,0/3
EDM,VAN,4,22,45.8,39,23,Canucks,6,0/1,10,54.2,45,2,22,Oilers,2,2/3
CGY,VAN,3,14,35.6,17,23,Canucks,10,1/4,13,64.4,14,2,20,Flames,8,0/5
NJD,VAN,0,8,51.1,18,23,Canucks,16,0/4,18,48.9,32,4,1,Devils,8,2/3
OTT,VAN,4,17,46.2,24,23,Canucks,11,2/5,20,53.8,22,3,9,Senators,15,1/3
MTL,VAN,0,18,58.0,25,23,Canucks,6,0/5,22,42.0,24,2,8,Canadiens,10,0/3
TOR,VAN,0,19,39.3,26,23,Canucks,0,0/3,18,60.7,21,5,10,Maple Leafs,6,0/0
VAN,ARI,4,16,40.3,21,53,Coyotes,4,0/2,11,59.7,23,3,23,Canucks,4,0/2
VAN,FLA,1,9,45.8,18,13,Panthers,29,0/2,14,54.2,34,5,23,Canucks,19,0/2
VAN,EDM,3,17,45.2,16,22,Oilers,10,1/3,15,54.8,23,2,23,Canucks,8,1/4
VAN,BUF,3,10,44.3,21,7,Sabres,4,0/2,19,55.7,19,4,23,Canucks,6,0/1
VAN,DET,2,9,44.8,19,17,Red Wings,4,0/3,15,55.2,20,3,23,Canucks,6,0/2
VAN,CAR,5,11,46.9,18,12,Hurricanes,6,1/6,15,53.1,12,2,23,Canucks,34,0/2
COL,VAN,5,21,51.6,16,23,Canucks,6,1/2,8,48.4,32,1,21,Avalanche,4,0/3
PHI,VAN,1,10,51.9,20,23,Canucks,6,0/3,30,48.1,17,2,4,Flyers,6,1/3
WSH,VAN,2,12,47.2,23,23,Canucks,2,0/2,11,52.8,20,3,15,Capitals,4,0/1
CHI,VAN,3,15,48.4,17,23,Canucks,10,1/5,15,51.6,22,4,16,Blackhawks,10,2/5
VAN,CGY,3,17,52.3,9,20,Flames,12,0/5,16,47.7,33,4,23,Canucks,12,0/5
VAN,SJS,7,11,51.9,17,28,Sharks,6,0/3,13,48.1,17,2,23,Canucks,8,0/2
ANA,VAN,0,12,44.1,15,23,Canucks,18,0/4,23,55.9,29,1,24,Ducks,20,0/3
LAK,VAN,4,11,61.4,20,23,Canucks,6,1/2,13,38.6,27,3,26,Kings,4,0/3
SJS,VAN,2,21,39.1,20,23,Canucks,13,0/4,17,60.9,17,3,28,Sharks,13,1/4
VAN,ARI,3,13,47.6,16,53,Coyotes,6,1/2,15,52.4,28,2,23,Canucks,4,0/3
VAN,NYI,4,25,45.7,22,2,Islanders,8,0/1,8,54.3,12,0,23,Canucks,2,0/4
VAN,ANA,0,18,45.8,14,24,Ducks,4,0/2,14,54.2,20,4,23,Canucks,4,1/2
COL,VAN,2,17,45.8,18,23,Canucks,8,0/5,18,54.2,12,3,21,Avalanche,12,1/3
ARI,VAN,2,11,47.3,29,23,Canucks,10,0/3,19,52.7,19,5,53,Coyotes,8,1/4
VGK,VAN,0,21,47.4,41,23,Canucks,4,0/0,17,52.6,33,3,54,Golden Knights,0,0/2
VAN,TOR,2,24,43.1,14,10,Maple Leafs,8,0/2,19,56.9,22,3,23,Canucks,4,1/4
EDM,VAN,2,12,55.2,27,23,Canucks,6,0/4,25,44.8,31,3,22,Oilers,8,0/3
VAN,VGK,6,10,50.9,15,54,Golden Knights,2,0/2,18,49.1,34,2,23,Canucks,4,0/1
VAN,NYR,1,8,45.2,25,3,Rangers,31,1/4,10,54.8,15,4,23,Canucks,10,1/5
