abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
ARI,SJS,4,22,0.45299999999999996,18,28,Sharks,8,1/4,13,0.547,21,3,53,Coyotes,8,1/4
ARI,SJS,3,10,0.40399999999999997,23,28,Sharks,10,2/4,15,0.596,22,5,53,Coyotes,12,1/3
STL,SJS,4,10,0.525,8,28,Sharks,6,2/3,3,0.475,13,5,19,Blues,6,0/3
STL,SJS,2,8,0.449,12,28,Sharks,10,0/7,13,0.551,13,1,19,Blues,14,0/5
MIN,SJS,1,12,0.5760000000000001,7,28,Sharks,8,0/3,24,0.424,8,4,30,Wild,8,0/3
MIN,SJS,5,10,0.5710000000000001,15,28,Sharks,12,1/4,17,0.429,12,3,30,Wild,12,1/4
COL,SJS,3,14,0.529,14,28,Sharks,10,0/5,6,0.47100000000000003,12,7,21,Avalanche,20,1/5
COL,SJS,0,18,0.44799999999999995,15,28,Sharks,8,0/4,15,0.552,12,3,21,Avalanche,8,1/4
ANA,SJS,5,13,0.426,31,28,Sharks,6,0/3,21,0.574,17,4,24,Ducks,6,0/3
ANA,SJS,1,17,0.45,31,28,Sharks,10,0/1,5,0.55,31,2,24,Ducks,6,0/3
LAK,SJS,4,7,0.5,20,28,Sharks,8,0/2,16,0.5,26,3,26,Kings,4,1/4
LAK,SJS,2,5,0.604,23,28,Sharks,14,1/2,9,0.396,15,6,26,Kings,6,3/6
SJS,VGK,3,10,0.593,23,54,Golden Knights,10,3/5,15,0.40700000000000003,27,1,28,Sharks,14,0/3
SJS,ANA,2,13,0.45,15,24,Ducks,4,0/1,16,0.55,18,3,28,Sharks,2,1/2
STL,SJS,2,17,0.423,31,28,Sharks,8,0/1,4,0.5770000000000001,27,3,19,Blues,2,2/4
STL,SJS,5,17,0.473,17,28,Sharks,8,0/0,13,0.527,17,4,19,Blues,2,0/3
SJS,MIN,6,12,0.507,15,30,Wild,11,1/3,9,0.493,21,2,28,Sharks,11,0/3
SJS,STL,7,13,0.672,24,19,Blues,14,0/2,12,0.32799999999999996,19,6,28,Sharks,6,2/6
SJS,COL,2,9,0.588,21,21,Avalanche,8,1/4,13,0.41200000000000003,13,6,28,Sharks,10,1/3
SJS,COL,4,10,0.604,15,21,Avalanche,6,1/4,22,0.396,15,0,28,Sharks,14,0/3
SJS,VGK,5,15,0.5710000000000001,17,54,Golden Knights,15,0/4,22,0.429,34,4,28,Sharks,13,1/5
SJS,VGK,4,19,0.532,29,54,Golden Knights,2,0/2,17,0.46799999999999997,35,0,28,Sharks,4,0/1
SJS,STL,2,15,0.5710000000000001,18,19,Blues,9,1/4,18,0.429,18,3,28,Sharks,13,1/2
ANA,SJS,6,12,0.473,23,28,Sharks,7,2/2,9,0.527,26,0,24,Ducks,9,0/1
ANA,SJS,3,14,0.55,27,28,Sharks,6,0/4,11,0.45,30,1,24,Ducks,8,0/3
VGK,SJS,1,26,0.517,16,28,Sharks,6,0/1,17,0.483,30,2,54,Golden Knights,2,1/3
VGK,SJS,4,16,0.446,29,28,Sharks,20,1/3,12,0.5539999999999999,28,5,54,Golden Knights,16,2/5
SJS,STL,2,14,0.618,26,19,Blues,4,0/2,16,0.382,20,1,28,Sharks,14,0/2
SJS,STL,5,15,0.40700000000000003,31,19,Blues,2,1/3,9,0.593,28,2,28,Sharks,6,0/1
SJS,LAK,1,12,0.429,8,26,Kings,9,0/5,16,0.5710000000000001,25,2,28,Sharks,15,0/2
SJS,LAK,2,12,0.517,28,26,Kings,6,0/2,16,0.483,34,4,28,Sharks,4,0/3
ARI,SJS,2,20,0.52,21,28,Sharks,8,1/2,16,0.48,15,5,53,Coyotes,4,1/4
ARI,SJS,0,14,0.529,35,28,Sharks,29,0/1,11,0.47100000000000003,30,4,53,Coyotes,6,1/6
SJS,MIN,3,19,0.415,17,30,Wild,7,0/0,17,0.585,20,4,28,Sharks,5,0/1
SJS,MIN,2,18,0.491,28,30,Wild,8,0/2,16,0.509,34,4,28,Sharks,6,1/3
LAK,SJS,3,16,0.452,21,28,Sharks,4,0/3,15,0.5479999999999999,23,0,26,Kings,6,0/2
LAK,SJS,3,9,0.5329999999999999,20,28,Sharks,4,0/2,14,0.467,15,2,26,Kings,4,0/2
SJS,ANA,5,12,0.509,20,24,Ducks,13,1/1,14,0.491,17,1,28,Sharks,7,1/4
SJS,LAK,2,11,0.5760000000000001,18,26,Kings,23,0/3,15,0.424,23,5,28,Sharks,23,0/3
SJS,LAK,4,21,0.517,26,26,Kings,10,1/5,11,0.483,30,2,28,Sharks,10,1/5
SJS,ANA,4,16,0.446,23,24,Ducks,10,0/2,7,0.5539999999999999,33,0,28,Sharks,4,0/5
SJS,ANA,4,11,0.45,21,24,Ducks,18,1/4,17,0.55,36,1,28,Sharks,20,0/3
MIN,SJS,2,11,0.391,22,28,Sharks,6,0/1,14,0.609,12,3,30,Wild,2,0/3
MIN,SJS,2,11,0.58,22,28,Sharks,8,0/2,10,0.42,17,5,30,Wild,4,1/4
VGK,SJS,2,16,0.475,30,28,Sharks,10,0/2,22,0.525,26,3,54,Golden Knights,4,2/5
VGK,SJS,2,19,0.5760000000000001,39,28,Sharks,8,0/3,21,0.424,28,5,54,Golden Knights,8,1/3
SJS,MIN,6,9,0.426,12,30,Wild,0,1/3,16,0.574,26,3,28,Sharks,6,0/0
SJS,ARI,4,11,0.564,35,53,Coyotes,10,0/3,11,0.436,19,6,28,Sharks,8,0/4
SJS,ARI,2,11,0.544,24,53,Coyotes,8,0/4,15,0.456,14,4,28,Sharks,8,0/4
COL,SJS,0,19,0.4,9,28,Sharks,13,0/4,11,0.6,9,3,21,Avalanche,13,2/4
COL,SJS,3,19,0.41,10,28,Sharks,8,1/4,10,0.59,6,4,21,Avalanche,8,0/4
SJS,COL,5,11,0.593,13,21,Avalanche,2,0/3,23,0.40700000000000003,22,4,28,Sharks,6,0/1
SJS,COL,2,7,0.532,18,21,Avalanche,8,0/2,21,0.46799999999999997,29,3,28,Sharks,4,1/4
SJS,ARI,5,11,0.45899999999999996,11,53,Coyotes,6,1/2,8,0.541,11,2,28,Sharks,4,0/3
SJS,ARI,5,8,0.516,13,53,Coyotes,6,1/2,6,0.484,12,4,28,Sharks,6,0/2
SJS,VGK,6,13,0.5,13,54,Golden Knights,2,0/4,12,0.5,28,0,28,Sharks,8,0/1
