abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
DAL,STL,2,14,0.396,27,19,Blues,2,0/1,8,0.604,22,0,25,Stars,2,0/1
MIN,DAL,2,16,0.431,13,25,Stars,17,1/5,8,0.569,19,1,30,Wild,17,0/5
COL,DAL,2,8,0.386,29,25,Stars,13,0/3,9,0.614,14,1,21,Avalanche,11,0/4
DAL,FLA,6,0,0.0,0,13,Panthers,2,1/5,0,0.0,0,0,25,Stars,10,0/1
STL,DAL,2,9,0.38799999999999996,16,25,Stars,16,1/5,11,0.612,16,1,19,Blues,12,0/8
DAL,MIN,2,11,0.397,12,30,Wild,8,0/3,7,0.603,15,1,25,Stars,6,0/4
DAL,COL,3,19,0.408,17,21,Avalanche,8,1/5,14,0.5920000000000001,16,4,25,Stars,10,0/4
DAL,BOS,2,16,0.474,12,6,Bruins,4,1/4,18,0.526,15,1,25,Stars,8,0/2
STL,DAL,2,10,0.49200000000000005,22,25,Stars,4,0/2,12,0.508,18,3,19,Blues,4,0/2
DET,DAL,3,12,0.511,14,25,Stars,16,0/2,9,0.489,21,4,17,Red Wings,4,1/8
WSH,DAL,4,13,0.46299999999999997,18,25,Stars,10,0/4,12,0.537,19,3,15,Capitals,8,0/5
DAL,CGY,3,19,0.36200000000000004,20,20,Flames,10,1/2,14,0.638,20,2,25,Stars,6,1/4
DAL,WSH,4,20,0.544,18,15,Capitals,12,2/5,10,0.456,20,1,25,Stars,10,0/6
BUF,DAL,0,8,0.5710000000000001,18,25,Stars,4,0/2,8,0.429,19,4,7,Sabres,4,1/2
CBJ,DAL,2,13,0.534,19,25,Stars,6,0/2,14,0.466,22,3,29,Blue Jackets,4,0/3
PIT,DAL,2,9,0.604,39,25,Stars,4,0/1,13,0.396,32,4,5,Penguins,2,0/2
PHI,DAL,4,16,0.368,15,25,Stars,13,1/2,9,0.632,16,1,4,Flyers,9,0/4
DAL,OTT,1,18,0.5,13,9,Senators,10,0/2,11,0.5,11,2,25,Stars,4,1/5
DAL,ANA,1,16,0.42200000000000004,13,24,Ducks,4,1/2,16,0.578,21,2,25,Stars,4,0/2
DAL,PIT,3,22,0.444,21,5,Penguins,4,0/0,17,0.556,16,0,25,Stars,0,0/2
DAL,MIN,3,9,0.38299999999999995,10,30,Wild,10,2/4,13,0.617,21,6,25,Stars,10,1/4
COL,DAL,2,22,0.485,12,25,Stars,12,0/2,20,0.515,18,1,21,Avalanche,6,1/5
DAL,MTL,1,17,0.531,20,8,Canadiens,8,0/5,21,0.469,14,4,25,Stars,10,2/4
DAL,COL,1,17,0.40399999999999997,8,21,Avalanche,14,0/8,16,0.596,16,4,25,Stars,16,1/7
WPG,DAL,2,9,0.365,13,25,Stars,6,0/1,8,0.635,25,3,52,Jets,2,1/3
CGY,DAL,3,13,0.46799999999999997,9,25,Stars,8,1/3,12,0.532,13,1,20,Flames,6,1/4
VAN,DAL,4,20,0.597,15,25,Stars,11,0/2,9,0.40299999999999997,19,2,23,Canucks,9,0/3
EDM,DAL,5,14,0.5710000000000001,30,25,Stars,6,0/2,12,0.429,25,4,22,Oilers,4,1/3
DAL,VAN,1,14,0.387,10,23,Canucks,6,0/5,15,0.613,18,6,25,Stars,10,1/3
DAL,WPG,3,14,0.34,19,52,Jets,4,0/2,18,0.66,14,5,25,Stars,4,0/2
DAL,CHI,1,20,0.5,14,16,Blackhawks,8,0/4,20,0.5,23,2,25,Stars,8,0/4
DAL,VGK,2,20,0.5379999999999999,21,54,Golden Knights,8,0/4,29,0.462,23,4,25,Stars,10,2/3
CHI,DAL,0,17,0.564,38,25,Stars,2,0/2,18,0.436,32,3,16,Blackhawks,4,1/1
DAL,STL,3,17,0.474,20,19,Blues,0,0/2,26,0.526,34,1,25,Stars,4,0/0
