abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
FLA,NSH,4,15,0.46399999999999997,22,18,Predators,29,1/4,11,0.536,18,5,13,Panthers,15,1/6
FLA,NSH,1,18,0.47100000000000003,36,18,Predators,10,0/4,8,0.529,23,3,13,Panthers,8,2/5
TBL,NSH,6,8,0.365,21,18,Predators,21,0/2,4,0.635,31,2,14,Lightning,11,1/7
NSH,TBL,1,19,0.544,16,14,Lightning,10,0/7,13,0.456,18,6,18,Predators,14,2/5
CAR,NSH,3,16,0.547,31,18,Predators,6,1/2,7,0.45299999999999996,25,2,12,Hurricanes,4,0/3
NSH,CAR,3,4,0.518,8,12,Hurricanes,6,0/5,10,0.48200000000000004,17,4,18,Predators,10,1/3
NSH,SEA,4,12,0.44299999999999995,22,55,Kraken,11,2/2,12,0.557,16,3,18,Predators,11,1/2
NSH,CAR,3,12,0.5,13,12,Hurricanes,8,0/4,9,0.5,15,2,18,Predators,8,0/4
NSH,LAK,1,18,0.40399999999999997,16,26,Kings,4,0/2,12,0.596,14,2,18,Predators,4,1/2
NSH,NYR,3,10,0.45299999999999996,15,3,Rangers,8,0/4,4,0.547,10,1,18,Predators,10,0/3
WPG,NSH,4,11,0.373,23,18,Predators,11,2/4,22,0.627,24,6,52,Jets,13,2/3
MIN,NSH,5,16,0.5429999999999999,7,18,Predators,10,2/6,6,0.457,9,2,30,Wild,12,0/5
NSH,SJS,1,9,0.537,12,28,Sharks,2,0/3,16,0.46299999999999997,11,3,18,Predators,6,1/1
NSH,NYI,2,13,0.446,18,2,Islanders,10,2/4,10,0.5539999999999999,15,3,18,Predators,12,0/4
CGY,NSH,3,13,0.48200000000000004,22,18,Predators,17,0/2,8,0.518,14,2,20,Flames,9,1/6
EDM,NSH,2,16,0.5,33,18,Predators,4,1/4,13,0.5,29,5,22,Oilers,8,1/2
VAN,NSH,3,28,0.59,21,18,Predators,15,2/3,11,0.41,18,2,23,Canucks,11,0/5
CHI,NSH,1,12,0.5429999999999999,31,18,Predators,6,0/2,17,0.457,40,2,16,Blackhawks,4,0/3
DAL,NSH,4,20,0.385,23,18,Predators,6,0/1,6,0.615,29,2,25,Stars,2,1/3
STL,NSH,4,16,0.45,29,18,Predators,7,0/0,11,0.55,26,3,19,Blues,5,1/1
NSH,ARI,1,4,0.518,8,53,Coyotes,28,1/6,5,0.48200000000000004,18,4,18,Predators,35,1/3
TOR,NSH,0,17,0.451,31,18,Predators,15,0/1,9,0.5489999999999999,22,3,10,Maple Leafs,9,1/4
MTL,NSH,3,12,0.426,37,18,Predators,21,2/3,11,0.574,22,6,8,Canadiens,23,1/2
NSH,ANA,2,11,0.508,7,24,Ducks,8,0/2,15,0.49200000000000005,14,3,18,Predators,4,1/4
NSH,VGK,5,18,0.444,6,54,Golden Knights,12,0/2,11,0.556,23,2,18,Predators,4,1/6
NSH,NJD,2,7,0.5660000000000001,9,1,Devils,6,0/1,14,0.434,16,4,18,Predators,6,0/3
COL,NSH,2,23,0.483,31,18,Predators,12,0/2,12,0.517,20,6,21,Avalanche,21,2/4
NSH,CBJ,0,15,0.387,7,29,Blue Jackets,17,0/2,12,0.613,7,6,18,Predators,13,1/4
NSH,BOS,2,20,0.508,13,6,Bruins,4,1/4,11,0.49200000000000005,24,0,18,Predators,10,0/1
NSH,MTL,3,13,0.47700000000000004,11,8,Canadiens,20,1/4,9,0.523,11,4,18,Predators,18,0/5
DET,NSH,5,16,0.439,27,18,Predators,14,1/2,17,0.561,25,2,17,Red Wings,16,1/2
NYI,NSH,4,13,0.574,32,18,Predators,9,0/1,14,0.426,29,3,2,Islanders,7,1/2
NJD,NSH,3,6,0.519,34,18,Predators,15,1/2,9,0.48100000000000004,18,2,1,Devils,11,0/4
NYR,NSH,1,14,0.542,39,18,Predators,4,0/1,13,0.45799999999999996,22,0,3,Rangers,2,0/2
NSH,COL,2,13,0.527,13,21,Avalanche,10,1/4,11,0.473,22,5,18,Predators,8,2/5
CHI,NSH,3,16,0.45299999999999996,36,18,Predators,10,2/5,19,0.547,33,2,16,Blackhawks,10,0/5
WSH,NSH,3,17,0.5589999999999999,25,18,Predators,41,0/4,14,0.441,20,5,15,Capitals,27,0/6
CBJ,NSH,3,15,0.542,27,18,Predators,11,1/3,14,0.45799999999999996,26,4,29,Blue Jackets,11,0/3
NSH,CHI,1,13,0.508,6,16,Blackhawks,8,0/4,13,0.49200000000000005,18,6,18,Predators,10,2/3
VGK,NSH,3,21,0.44299999999999995,55,18,Predators,13,0/1,13,0.557,34,2,54,Golden Knights,11,0/3
LAK,NSH,4,10,0.397,32,18,Predators,15,2/3,16,0.603,31,2,26,Kings,13,1/4
ARI,NSH,4,13,0.486,48,18,Predators,38,1/6,9,0.514,34,2,53,Coyotes,48,0/6
NSH,COL,4,12,0.508,14,21,Avalanche,12,1/3,18,0.49200000000000005,19,5,18,Predators,8,2/5
NSH,BUF,4,11,0.44,21,7,Sabres,8,1/4,13,0.56,45,1,18,Predators,8,1/4
BOS,NSH,3,8,0.608,46,18,Predators,7,0/2,12,0.392,45,4,6,Bruins,9,1/1
STL,NSH,3,8,0.509,31,18,Predators,9,0/4,13,0.491,28,5,19,Blues,13,1/2
NSH,VAN,3,14,0.48200000000000004,31,23,Canucks,14,1/5,12,0.518,31,1,18,Predators,20,1/2
NSH,WPG,2,8,0.5710000000000001,31,52,Jets,13,1/5,13,0.429,41,5,18,Predators,17,0/3
NSH,DET,1,8,0.442,24,17,Red Wings,18,0/5,14,0.5579999999999999,34,4,18,Predators,22,1/3
SEA,NSH,4,15,0.547,26,18,Predators,10,1/4,9,0.45299999999999996,25,2,55,Kraken,10,1/4
EDM,NSH,2,23,0.462,45,18,Predators,6,0/3,16,0.5379999999999999,29,3,22,Oilers,6,0/3
NSH,VAN,2,12,0.392,31,23,Canucks,6,0/2,15,0.608,44,4,18,Predators,4,1/3
DAL,NSH,3,17,0.54,29,18,Predators,14,0/4,17,0.46,22,4,25,Stars,10,2/6
NSH,WPG,5,12,0.456,35,52,Jets,18,3/8,9,0.544,35,2,18,Predators,45,1/3
NSH,WSH,4,17,0.452,21,15,Capitals,4,1/4,9,0.5479999999999999,37,1,18,Predators,8,0/2
CAR,NSH,3,12,0.45799999999999996,35,18,Predators,10,0/3,13,0.542,20,5,12,Hurricanes,8,2/4
FLA,NSH,6,18,0.613,34,18,Predators,6,1/3,9,0.387,26,4,13,Panthers,6,1/3
NSH,DAL,1,16,0.574,31,25,Stars,15,0/4,12,0.426,44,2,18,Predators,13,0/5
NSH,TBL,3,18,0.40700000000000003,26,14,Lightning,18,2/4,11,0.593,33,2,18,Predators,18,2/4
SEA,NSH,3,15,0.627,31,18,Predators,0,1/3,12,0.373,18,4,55,Kraken,6,0/0
