abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
CBJ,BUF,1,15,0.491,17,7,Sabres,6,0/3,6,0.509,17,4,29,Blue Jackets,6,1/3
PIT,CBJ,1,11,0.457,41,29,Blue Jackets,4,0/5,9,0.5429999999999999,31,4,5,Penguins,10,1/2
CBJ,PIT,1,12,0.597,7,5,Penguins,6,0/2,16,0.40299999999999997,20,3,29,Blue Jackets,4,1/3
STL,CBJ,3,9,0.364,18,29,Blue Jackets,4,0/2,12,0.636,19,5,19,Blues,4,1/2
BUF,CBJ,3,9,0.38799999999999996,17,29,Blue Jackets,4,0/2,6,0.612,19,4,7,Sabres,4,1/2
CBJ,NJD,2,16,0.40700000000000003,13,1,Devils,8,1/3,8,0.593,18,0,29,Blue Jackets,6,0/4
CBJ,TOR,4,13,0.586,18,10,Maple Leafs,12,2/5,17,0.414,20,1,29,Blue Jackets,12,1/5
PIT,CBJ,2,15,0.49,49,29,Blue Jackets,13,0/1,8,0.51,44,7,5,Penguins,7,1/4
CBJ,BUF,3,13,0.433,13,7,Sabres,6,2/4,17,0.5670000000000001,15,4,29,Blue Jackets,8,2/3
CBJ,ANA,2,15,0.564,28,24,Ducks,6,0/1,15,0.436,16,1,29,Blue Jackets,2,0/3
CAR,CBJ,3,11,0.46,26,29,Blue Jackets,6,0/3,10,0.54,29,2,12,Hurricanes,6,0/3
CBJ,DAL,2,13,0.534,19,25,Stars,6,0/2,14,0.466,22,3,29,Blue Jackets,4,0/3
CHI,CBJ,2,14,0.51,23,29,Blue Jackets,8,0/4,14,0.49,32,3,16,Blackhawks,8,1/4
CBJ,NYI,3,33,0.36700000000000005,30,2,Islanders,2,0/0,9,0.633,14,2,29,Blue Jackets,0,0/1
TOR,CBJ,4,18,0.33799999999999997,15,29,Blue Jackets,4,1/5,11,0.662,26,3,10,Maple Leafs,10,0/2
CBJ,CAR,3,12,0.4,21,12,Hurricanes,6,0/3,19,0.6,16,4,29,Blue Jackets,8,0/2
PHI,CBJ,4,17,0.355,23,29,Blue Jackets,10,0/5,7,0.645,22,7,4,Flyers,12,2/4
CBJ,EDM,4,13,0.392,14,22,Oilers,6,1/5,20,0.608,18,1,29,Blue Jackets,10,1/3
STL,CBJ,3,15,0.544,14,29,Blue Jackets,8,1/3,7,0.456,21,4,19,Blues,6,2/4
CBJ,CGY,3,9,0.536,5,20,Flames,8,0/2,17,0.46399999999999997,21,0,29,Blue Jackets,6,0/3
CBJ,VGK,2,9,0.426,10,54,Golden Knights,8,0/3,13,0.574,19,1,29,Blue Jackets,6,0/4
ARI,CBJ,3,15,0.5,24,29,Blue Jackets,8,1/4,11,0.5,20,2,53,Coyotes,10,0/3
COL,CBJ,2,16,0.451,20,29,Blue Jackets,17,1/4,14,0.5489999999999999,15,4,21,Avalanche,8,1/2
MTL,CBJ,2,23,0.455,28,29,Blue Jackets,4,0/3,10,0.545,21,3,8,Canadiens,6,0/2
CBJ,STL,2,11,0.456,18,19,Blues,6,1/3,18,0.544,16,3,29,Blue Jackets,6,1/3
CBJ,MTL,2,7,0.621,27,8,Canadiens,4,0/2,21,0.379,26,5,29,Blue Jackets,4,1/2
CBJ,DET,4,14,0.469,22,17,Red Wings,10,0/3,9,0.531,15,5,29,Blue Jackets,6,2/5
WPG,CBJ,3,9,0.434,13,29,Blue Jackets,6,3/5,13,0.5660000000000001,19,4,52,Jets,10,0/3
CBJ,OTT,0,15,0.5,23,9,Senators,6,0/2,14,0.5,18,1,29,Blue Jackets,4,0/3
CBJ,PHI,3,10,0.519,28,4,Flyers,2,1/5,15,0.48100000000000004,15,2,29,Blue Jackets,20,0/1
CBJ,PIT,2,7,0.5,22,5,Penguins,8,0/4,16,0.5,22,5,29,Blue Jackets,8,2/4
NYI,CBJ,0,8,0.568,17,29,Blue Jackets,0,0/1,14,0.43200000000000005,37,2,2,Islanders,2,0/0
CBJ,ARI,4,14,0.5660000000000001,11,53,Coyotes,6,1/1,9,0.434,12,2,29,Blue Jackets,2,1/3
CBJ,NYR,3,13,0.462,22,3,Rangers,10,1/2,9,0.5379999999999999,19,2,29,Blue Jackets,4,0/5
FLA,CBJ,1,17,0.40399999999999997,19,29,Blue Jackets,13,0/3,18,0.596,13,4,13,Panthers,11,1/4
WSH,CBJ,5,17,0.42200000000000004,20,29,Blue Jackets,6,0/5,11,0.578,27,2,15,Capitals,10,0/3
PIT,CBJ,0,25,0.511,43,29,Blue Jackets,6,0/1,16,0.489,27,1,5,Penguins,2,1/3
OTT,CBJ,3,15,0.424,28,29,Blue Jackets,11,0/4,11,0.5760000000000001,29,4,9,Senators,13,1/3
CBJ,WSH,0,5,0.485,20,15,Capitals,11,0/4,15,0.515,13,3,29,Blue Jackets,25,0/2
DET,CBJ,5,7,0.557,12,29,Blue Jackets,6,1/2,9,0.44299999999999995,18,3,17,Red Wings,4,1/3
CBJ,LAK,2,17,0.429,25,26,Kings,8,0/2,10,0.5710000000000001,18,3,29,Blue Jackets,4,1/4
CBJ,NJD,1,8,0.424,22,1,Devils,14,0/3,11,0.5760000000000001,15,5,29,Blue Jackets,10,0/5
