abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
MTL,NJD,2,14,0.0,30,1,Devils,4,1/6,14,0.0,28,4,8,Canadiens,12,0/2
MTL,FLA,3,0,0.0,0,13,Panthers,6,1/4,0,0.0,0,4,8,Canadiens,8,0/3
MTL,FLA,4,18,0.456,42,13,Panthers,4,1/3,8,0.544,34,5,8,Canadiens,6,0/2
OTT,MTL,4,12,0.515,31,8,Canadiens,12,3/3,13,0.485,35,0,9,Senators,10,0/5
MTL,TOR,3,23,0.485,32,10,Maple Leafs,8,1/5,14,0.515,43,0,8,Canadiens,10,0/4
TOR,MTL,0,15,0.392,32,8,Canadiens,8,0/3,18,0.608,20,3,10,Maple Leafs,6,1/4
MTL,OTT,3,16,0.455,19,9,Senators,20,0/5,6,0.545,29,4,8,Canadiens,20,0/5
CAR,MTL,3,13,0.49200000000000005,31,8,Canadiens,6,1/3,12,0.508,23,4,12,Hurricanes,6,1/3
TOR,MTL,6,15,0.45799999999999996,26,8,Canadiens,10,1/3,18,0.542,19,5,10,Maple Leafs,6,1/5
BUF,MTL,4,11,0.532,16,8,Canadiens,10,1/3,13,0.46799999999999997,18,5,7,Sabres,6,2/5
MTL,DET,4,21,0.529,24,17,Red Wings,6,1/2,15,0.47100000000000003,32,2,8,Canadiens,4,1/3
MTL,STL,3,20,0.565,26,19,Blues,8,1/2,6,0.435,30,6,8,Canadiens,4,0/4
MTL,TBL,3,25,0.4,37,14,Lightning,10,1/1,11,0.6,22,1,8,Canadiens,2,1/5
MTL,MIN,0,14,0.5,22,30,Wild,17,0/5,23,0.5,21,4,8,Canadiens,17,1/5
STL,MTL,5,11,0.40700000000000003,12,8,Canadiens,6,2/5,2,0.593,16,2,19,Blues,10,0/3
MIN,MTL,3,13,0.469,14,8,Canadiens,10,1/2,17,0.531,10,4,30,Wild,4,2/5
MTL,SJS,4,17,0.613,20,28,Sharks,6,2/3,13,0.38799999999999996,28,2,8,Canadiens,6,0/3
MTL,TOR,2,14,0.515,32,10,Maple Leafs,4,0/1,17,0.485,29,5,8,Canadiens,2,1/2
ARI,MTL,4,18,0.522,38,8,Canadiens,6,0/2,10,0.478,20,1,53,Coyotes,4,0/3
VGK,MTL,5,12,0.5,39,8,Canadiens,2,0/3,14,0.5,38,4,54,Golden Knights,6,0/1
DAL,MTL,1,17,0.531,20,8,Canadiens,8,0/5,21,0.469,14,4,25,Stars,10,2/4
MTL,BOS,4,11,0.6,36,6,Bruins,4,1/2,27,0.4,31,5,8,Canadiens,4,0/2
PHI,MTL,2,13,0.5,34,8,Canadiens,12,0/0,12,0.5,27,3,4,Flyers,0,0/6
MTL,LAK,2,15,0.516,16,26,Kings,12,1/3,12,0.484,22,3,8,Canadiens,6,2/6
MTL,CBJ,2,23,0.455,28,29,Blue Jackets,4,0/3,10,0.545,21,3,8,Canadiens,6,0/2
WSH,MTL,5,14,0.59,24,8,Canadiens,2,0/1,23,0.41,26,2,15,Capitals,2,1/1
MTL,NJD,4,20,0.45899999999999996,22,1,Devils,12,2/6,8,0.541,31,3,8,Canadiens,14,1/5
CBJ,MTL,2,7,0.621,27,8,Canadiens,4,0/2,21,0.379,26,5,29,Blue Jackets,4,1/2
MTL,OTT,2,18,0.456,27,9,Senators,2,0/3,15,0.544,31,1,8,Canadiens,6,1/1
MTL,NYR,6,27,0.5,29,3,Rangers,10,0/3,12,0.5,19,5,8,Canadiens,6,0/5
MTL,BOS,8,16,0.5,19,6,Bruins,6,2/2,12,0.5,34,1,8,Canadiens,6,0/2
MTL,NJD,6,25,0.424,15,1,Devils,4,0/3,12,0.5760000000000001,38,4,8,Canadiens,6,0/2
MTL,PHI,4,11,0.55,33,4,Flyers,6,0/2,20,0.45,35,3,8,Canadiens,4,1/3
BOS,MTL,1,12,0.589,28,8,Canadiens,8,0/1,16,0.41100000000000003,32,3,6,Bruins,4,1/3
MTL,NYI,2,18,0.619,33,2,Islanders,2,0/3,23,0.381,20,4,8,Canadiens,8,0/0
MTL,COL,3,22,0.475,20,21,Avalanche,6,0/3,18,0.525,38,2,8,Canadiens,6,1/3
NYR,MTL,2,18,0.605,25,8,Canadiens,4,0/1,11,0.395,19,1,3,Rangers,2,0/2
PIT,MTL,4,13,0.436,67,8,Canadiens,2,1/1,9,0.564,53,1,5,Penguins,2,0/1
MTL,OTT,2,11,0.446,29,9,Senators,10,1/5,14,0.5539999999999999,32,3,8,Canadiens,14,1/4
MTL,DET,2,16,0.48100000000000004,28,17,Red Wings,6,1/4,11,0.519,26,1,8,Canadiens,12,0/1
VAN,MTL,3,15,0.519,19,8,Canadiens,8,2/2,8,0.48100000000000004,20,1,23,Canucks,4,1/4
CGY,MTL,4,15,0.47600000000000003,21,8,Canadiens,4,0/2,16,0.524,12,3,20,Flames,6,1/1
EDM,MTL,3,13,0.48200000000000004,24,8,Canadiens,15,1/1,21,0.518,27,4,22,Oilers,7,1/5
WPG,MTL,6,10,0.522,23,8,Canadiens,6,1/2,15,0.478,33,2,52,Jets,4,1/3
TBL,MTL,4,13,0.607,15,8,Canadiens,2,1/2,13,0.39299999999999996,24,5,14,Lightning,4,0/1
FLA,MTL,5,18,0.514,24,8,Canadiens,10,2/4,19,0.486,13,6,13,Panthers,8,0/5
CAR,MTL,1,13,0.44799999999999995,29,8,Canadiens,4,0/3,12,0.552,18,3,12,Hurricanes,6,1/2
MTL,TBL,2,21,0.415,29,14,Lightning,15,0/0,8,0.585,28,1,8,Canadiens,9,0/3
MTL,PIT,3,19,0.509,21,5,Penguins,15,0/4,17,0.491,35,2,8,Canadiens,15,0/4
MTL,WPG,3,14,0.475,30,52,Jets,4,0/1,10,0.525,42,2,8,Canadiens,2,0/2
