abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
WSH,CHI,3,14.0,0.48700000000000004,17.0,16,Blackhawks,8.0,0/1,16.0,0.513,27.0,4,15,Capitals,4.0,1/3
DET,CHI,3,7.0,0.511,27.0,16,Blackhawks,10.0,1/4,12.0,0.489,31.0,5,17,Red Wings,10.0,1/4
CHI,DET,1,15.0,0.396,24.0,17,Red Wings,7.0,1/2,9.0,0.604,18.0,2,16,Blackhawks,9.0,0/1
CHI,BOS,2,8.0,0.37,24.0,6,Bruins,6.0,0/1,9.0,0.63,17.0,3,16,Blackhawks,2.0,1/3
CHI,WSH,6,17.0,0.456,26.0,15,Capitals,25.0,0/2,6.0,0.544,28.0,0,16,Blackhawks,11.0,0/4
BOS,CHI,2,11.0,0.397,16.0,16,Blackhawks,22.0,0/3,6.0,0.603,14.0,8,6,Bruins,20.0,2/4
EIS,CHI,3,0.0,0.0,0.0,16,Blackhawks,0.0,0,0.0,0.0,0.0,1,5524,Eisbaren,0.0,0
PHI,CHI,3,12.0,0.379,29.0,16,Blackhawks,6.0,1/2,14.0,0.621,16.0,4,4,Flyers,4.0,1/3
CHI,SJS,5,6.0,0.436,29.0,28,Sharks,4.0,2/3,18.0,0.564,31.0,4,16,Blackhawks,6.0,0/2
CHI,WPG,3,15.0,0.509,29.0,52,Jets,4.0,1/4,15.0,0.491,36.0,2,16,Blackhawks,8.0,1/2
CHI,EDM,1,16.0,0.518,31.0,22,Oilers,8.0,1/3,13.0,0.48200000000000004,36.0,3,16,Blackhawks,8.0,0/3
CHI,CBJ,2,14.0,0.51,23.0,29,Blue Jackets,8.0,0/4,14.0,0.49,32.0,3,16,Blackhawks,8.0,1/4
CHI,WSH,5,31.0,0.41100000000000003,38.0,15,Capitals,12.0,1/1,11.0,0.589,24.0,3,16,Blackhawks,4.0,0/5
CHI,VGK,2,9.0,0.46299999999999997,30.0,54,Golden Knights,8.0,0/5,21.0,0.537,35.0,1,16,Blackhawks,10.0,0/4
CHI,PHI,4,19.0,0.652,27.0,4,Flyers,8.0,0/2,12.0,0.348,24.0,1,16,Blackhawks,4.0,0/4
CAR,CHI,0,9.0,0.6,23.0,16,Blackhawks,4.0,0/3,20.0,0.4,15.0,4,12,Hurricanes,6.0,2/2
CHI,LAK,1,9.0,0.509,35.0,26,Kings,6.0,0/3,20.0,0.491,45.0,5,16,Blackhawks,8.0,0/2
NSH,CHI,0,24.0,0.475,19.0,16,Blackhawks,10.0,0/2,9.0,0.525,11.0,3,18,Predators,6.0,0/5
LAK,CHI,3,16.0,0.431,17.0,16,Blackhawks,8.0,1/1,9.0,0.569,16.0,4,26,Kings,2.0,0/4
ANA,CHI,3,8.0,0.45899999999999996,16.0,16,Blackhawks,8.0,1/5,18.0,0.541,22.0,2,24,Ducks,10.0,1/4
SJS,CHI,2,16.0,0.5579999999999999,13.0,16,Blackhawks,6.0,0/3,10.0,0.442,30.0,4,28,Sharks,6.0,0/3
CHI,VAN,2,13.0,0.6559999999999999,29.0,23,Canucks,12.0,1/4,11.0,0.344,23.0,5,16,Blackhawks,8.0,2/6
PIT,CHI,2,12.0,0.518,35.0,16,Blackhawks,6.0,0/2,14.0,0.48200000000000004,26.0,3,5,Penguins,4.0,0/3
CHI,TOR,4,15.0,0.478,18.0,10,Maple Leafs,12.0,2/5,13.0,0.522,25.0,5,16,Blackhawks,14.0,1/5
VGK,CHI,5,11.0,0.474,28.0,16,Blackhawks,6.0,0/1,9.0,0.526,36.0,3,54,Golden Knights,4.0,1/2
NSH,CHI,7,19.0,0.47200000000000003,11.0,16,Blackhawks,2.0,0/1,7.0,0.528,15.0,2,18,Predators,2.0,0/1
CHI,BUF,1,8.0,0.484,41.0,7,Sabres,15.0,0/4,15.0,0.516,33.0,4,16,Blackhawks,13.0,1/5
CHI,CAR,4,23.0,0.532,23.0,12,Hurricanes,6.0,0/1,20.0,0.46799999999999997,24.0,2,16,Blackhawks,12.0,0/3
CHI,TBL,4,19.0,0.429,41.0,14,Lightning,6.0,1/3,16.0,0.5710000000000001,20.0,2,16,Blackhawks,6.0,0/3
DAL,CHI,1,20.0,0.5,14.0,16,Blackhawks,8.0,0/4,20.0,0.5,23.0,2,25,Stars,8.0,0/4
CHI,DAL,0,17.0,0.564,38.0,25,Stars,2.0,0/2,18.0,0.436,32.0,3,16,Blackhawks,4.0,1/1
CHI,COL,5,21.0,0.424,31.0,21,Avalanche,9.0,1/3,11.0,0.5760000000000001,33.0,2,16,Blackhawks,13.0,0/1
COL,CHI,3,6.0,0.444,17.0,16,Blackhawks,13.0,1/6,18.0,0.556,16.0,7,21,Avalanche,17.0,1/4
CHI,STL,4,12.0,0.5379999999999999,27.0,19,Blues,4.0,1/2,14.0,0.462,30.0,0,16,Blackhawks,4.0,0/2
BOS,CHI,4,18.0,0.519,25.0,16,Blackhawks,13.0,1/3,10.0,0.48100000000000004,30.0,3,6,Bruins,11.0,0/4
NJD,CHI,2,20.0,0.473,13.0,16,Blackhawks,13.0,1/2,20.0,0.527,18.0,1,1,Devils,9.0,1/4
CHI,ARI,4,14.0,0.48100000000000004,30.0,53,Coyotes,9.0,2/6,14.0,0.519,35.0,3,16,Blackhawks,27.0,1/2
VGK,CHI,1,11.0,0.493,19.0,16,Blackhawks,4.0,1/4,12.0,0.507,31.0,5,54,Golden Knights,8.0,1/2
ARI,CHI,2,12.0,0.435,18.0,16,Blackhawks,8.0,1/3,11.0,0.565,16.0,5,53,Coyotes,6.0,0/4
STL,CHI,3,15.0,0.5660000000000001,12.0,16,Blackhawks,6.0,0/4,7.0,0.434,17.0,4,19,Blues,8.0,0/3
CHI,MIN,3,20.0,0.379,21.0,30,Wild,6.0,1/1,17.0,0.621,17.0,5,16,Blackhawks,4.0,1/2
CHI,COL,4,20.0,0.5,40.0,21,Avalanche,6.0,0/2,19.0,0.5,33.0,1,16,Blackhawks,4.0,0/3
WPG,CHI,4,19.0,0.518,8.0,16,Blackhawks,4.0,1/2,9.0,0.48200000000000004,29.0,1,52,Jets,4.0,0/2
COL,CHI,5,16.0,0.56,21.0,16,Blackhawks,11.0,0/3,20.0,0.44,27.0,3,21,Avalanche,11.0,0/3
CHI,NJD,7,22.0,0.48200000000000004,38.0,1,Devils,31.0,0/3,21.0,0.518,32.0,1,16,Blackhawks,13.0,0/7
CHI,NYI,2,18.0,0.5,50.0,2,Islanders,18.0,0/2,14.0,0.5,28.0,5,16,Blackhawks,14.0,0/4
CBJ,CHI,3,10.0,0.544,9.0,16,Blackhawks,8.0,1/5,23.0,0.456,9.0,2,29,Blue Jackets,12.0,0/3
CGY,CHI,5,12.0,0.507,11.0,16,Blackhawks,2.0,1/4,12.0,0.493,35.0,3,20,Flames,8.0,0/1
VAN,CHI,5,12.0,0.46799999999999997,14.0,16,Blackhawks,6.0,1/4,17.0,0.532,24.0,7,23,Canucks,10.0,1/2
CHI,DET,2,21.0,0.523,42.0,17,Red Wings,6.0,1/3,16.0,0.47700000000000004,38.0,4,16,Blackhawks,6.0,0/3
CHI,CGY,2,13.0,0.462,32.0,20,Flames,4.0,0/4,18.0,0.5379999999999999,24.0,1,16,Blackhawks,8.0,0/2
CHI,NSH,5,28.0,0.45299999999999996,35.0,18,Predators,6.0,0/2,11.0,0.547,40.0,2,16,Blackhawks,4.0,1/3
