abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
TBL,CAR,4,7,0.45299999999999996,17,12,Hurricanes,10,2/6,8,0.547,15,1,14,Lightning,12,1/5
CAR,TBL,1,10,0.424,44,14,Lightning,14,0/5,7,0.5760000000000001,28,6,12,Hurricanes,12,3/6
NSH,TBL,5,11,0.527,13,14,Lightning,17,0/5,13,0.473,18,1,18,Predators,15,1/6
TBL,NSH,2,17,0.6,21,18,Predators,4,0/1,14,0.4,32,5,14,Lightning,4,0/1
TBL,FLA,3,14,0.48100000000000004,18,13,Panthers,10,0/4,13,0.519,18,2,14,Lightning,10,1/4
TBL,FLA,2,0,0.0,0,13,Panthers,8,1/2,0,0.0,0,6,14,Lightning,8,1/2
FLA,TBL,3,15,0.433,13,14,Lightning,4,0/1,17,0.5670000000000001,10,2,13,Panthers,2,1/2
TBL,FLA,1,13,0.526,22,13,Panthers,6,0/5,9,0.474,37,2,14,Lightning,10,0/3
TBL,VAN,4,22,0.5,18,23,Canucks,10,0/4,13,0.5,22,1,14,Lightning,8,0/5
TBL,CBJ,2,17,0.508,20,29,Blue Jackets,16,0/5,12,0.49200000000000005,22,8,14,Lightning,12,4/7
TBL,CAR,2,13,0.507,16,12,Hurricanes,2,0/4,20,0.493,16,4,14,Lightning,8,1/1
TBL,DET,1,19,0.507,16,17,Red Wings,10,0/5,15,0.493,26,3,14,Lightning,12,0/4
MIN,TBL,4,14,0.451,7,14,Lightning,6,1/5,10,0.5489999999999999,24,5,30,Wild,12,0/2
CHI,TBL,6,18,0.469,16,14,Lightning,10,1/3,13,0.531,19,3,16,Blackhawks,8,1/4
COL,TBL,1,8,0.469,19,14,Lightning,13,1/3,18,0.531,13,0,21,Avalanche,11,0/4
VGK,TBL,3,27,0.508,41,14,Lightning,8,1/2,15,0.49200000000000005,41,2,54,Golden Knights,4,1/4
ARI,TBL,1,10,0.508,23,14,Lightning,8,1/5,13,0.49200000000000005,14,7,53,Coyotes,10,0/4
TBL,NJD,3,14,0.40299999999999997,30,1,Devils,11,1/3,13,0.597,33,8,14,Lightning,11,2/3
TBL,NSH,4,13,0.508,16,18,Predators,4,0/1,9,0.49200000000000005,29,1,14,Lightning,2,0/2
MTL,TBL,4,23,0.456,32,14,Lightning,8,0/3,17,0.544,25,1,8,Canadiens,6,0/4
OTT,TBL,4,21,0.527,32,14,Lightning,6,1/3,24,0.473,17,3,9,Senators,6,2/3
TBL,EDM,2,10,0.475,27,22,Oilers,24,1/4,13,0.525,20,5,14,Lightning,10,1/6
TBL,NYI,2,12,0.423,24,2,Islanders,8,0/5,15,0.5770000000000001,21,4,14,Lightning,10,0/4
TBL,OTT,6,20,0.551,18,9,Senators,6,2/4,9,0.449,24,4,14,Lightning,8,1/3
BUF,TBL,1,9,0.574,33,14,Lightning,4,0/1,17,0.426,19,2,7,Sabres,4,0/1
PIT,TBL,4,14,0.541,32,14,Lightning,12,4/7,13,0.45899999999999996,24,3,5,Penguins,18,2/4
PHI,TBL,6,20,0.47,27,14,Lightning,12,3/4,19,0.53,26,5,4,Flyers,10,3/5
NSH,TBL,2,16,0.259,16,14,Lightning,6,0/2,8,0.741,11,3,18,Predators,4,1/3
TBL,FLA,3,17,0.397,18,13,Panthers,8,2/4,7,0.603,15,7,14,Lightning,8,1/4
TBL,CHI,2,9,0.58,11,16,Blackhawks,6,0/2,14,0.42,23,4,14,Lightning,4,0/3
TBL,NJD,2,11,0.485,23,1,Devils,6,0/2,10,0.515,17,5,14,Lightning,4,1/3
TBL,ANA,3,13,0.5,22,24,Ducks,8,1/3,8,0.5,29,1,14,Lightning,6,0/4
TBL,BUF,4,10,0.379,23,7,Sabres,20,0/2,8,0.621,28,5,14,Lightning,4,1/5
FLA,TBL,5,18,0.579,24,14,Lightning,10,2/3,15,0.42100000000000004,28,4,13,Panthers,8,1/4
NJD,TBL,5,7,0.508,19,14,Lightning,10,2/3,8,0.49200000000000005,23,1,1,Devils,8,0/4
DET,TBL,6,10,0.519,14,14,Lightning,6,0/2,11,0.48100000000000004,20,5,17,Red Wings,6,0/2
TBL,BOS,2,16,0.56,22,6,Bruins,2,0/2,16,0.44,33,3,14,Lightning,4,0/1
TBL,COL,1,16,0.475,22,21,Avalanche,8,0/2,13,0.525,35,7,14,Lightning,6,2/3
