abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
TOR,MTL,4,22,0.46,32,8,Canadiens,13,2/3,17,0.54,14,5,10,Maple Leafs,11,2/4
OTT,TOR,3,10,0.552,12,10,Maple Leafs,22,2/5,19,0.44799999999999995,33,5,9,Senators,12,1/5
OTT,TOR,3,6,0.625,15,10,Maple Leafs,10,1/4,21,0.375,30,2,9,Senators,8,0/5
TOR,WPG,1,11,0.354,31,52,Jets,4,0/4,10,0.6459999999999999,25,3,10,Maple Leafs,10,1/1
TOR,EDM,3,19,0.42,25,22,Oilers,4,1/3,6,0.58,20,1,10,Maple Leafs,6,0/2
TOR,EDM,2,17,0.44,34,22,Oilers,4,0/2,15,0.56,26,4,10,Maple Leafs,4,2/2
CGY,TOR,3,15,0.52,9,10,Maple Leafs,8,1/4,3,0.48,13,2,20,Flames,8,1/4
CGY,TOR,4,11,0.446,11,10,Maple Leafs,10,1/2,9,0.5539999999999999,17,3,20,Flames,4,1/4
EDM,TOR,4,14,0.47100000000000003,24,10,Maple Leafs,14,2/4,10,0.529,18,3,22,Oilers,8,2/7
EDM,TOR,3,16,0.419,17,10,Maple Leafs,4,1/2,10,0.581,19,4,22,Oilers,4,1/2
TOR,VAN,3,8,0.439,27,23,Canucks,15,1/3,6,0.561,15,7,10,Maple Leafs,11,1/5
TOR,VAN,1,10,0.46399999999999997,25,23,Canucks,8,1/4,15,0.536,16,5,10,Maple Leafs,8,1/4
TOR,VAN,1,8,0.5,31,23,Canucks,4,1/4,12,0.5,21,3,10,Maple Leafs,8,0/2
MTL,TOR,4,18,0.529,19,10,Maple Leafs,8,0/2,9,0.47100000000000003,19,2,8,Canadiens,8,0/2
TOR,MTL,2,4,0.486,46,8,Canadiens,2,0/0,21,0.514,16,1,10,Maple Leafs,0,0/1
TOR,OTT,6,10,0.508,25,9,Senators,9,0/3,17,0.49200000000000005,21,5,10,Maple Leafs,11,1/2
TOR,OTT,1,5,0.48100000000000004,30,9,Senators,6,0/3,14,0.519,13,2,10,Maple Leafs,6,0/3
TOR,OTT,3,8,0.46299999999999997,40,9,Senators,6,0/2,14,0.537,10,7,10,Maple Leafs,4,2/3
MTL,TOR,5,12,0.517,17,10,Maple Leafs,4,3/4,10,0.483,44,3,8,Canadiens,10,0/1
TOR,CGY,3,16,0.607,24,20,Flames,14,2/5,6,0.39299999999999996,15,0,10,Maple Leafs,10,0/7
TOR,CGY,1,15,0.38799999999999996,31,20,Flames,10,0/2,11,0.612,15,2,10,Maple Leafs,6,0/4
EDM,TOR,4,12,0.519,21,10,Maple Leafs,0,1/1,5,0.48100000000000004,41,0,22,Oilers,2,0/0
EDM,TOR,3,14,0.42200000000000004,16,10,Maple Leafs,23,1/4,7,0.578,22,0,22,Oilers,38,0/4
EDM,TOR,6,20,0.574,21,10,Maple Leafs,0,2/5,11,0.426,42,1,22,Oilers,10,0/0
VAN,TOR,1,13,0.46,18,10,Maple Leafs,2,0/2,18,0.54,20,3,23,Canucks,4,1/1
VAN,TOR,2,14,0.439,14,10,Maple Leafs,4,0/1,22,0.561,20,4,23,Canucks,2,2/2
TOR,WPG,4,15,0.409,28,52,Jets,4,1/2,4,0.591,15,3,10,Maple Leafs,4,1/2
TOR,WPG,3,18,0.44299999999999995,30,52,Jets,2,0/2,6,0.557,18,4,10,Maple Leafs,4,0/1
TOR,WPG,5,14,0.456,31,52,Jets,6,2/4,11,0.544,15,2,10,Maple Leafs,10,0/3
OTT,TOR,3,9,0.5,15,10,Maple Leafs,21,0/1,17,0.5,31,4,9,Senators,7,1/3
TOR,CGY,4,29,0.49,33,20,Flames,11,1/3,7,0.51,31,3,10,Maple Leafs,11,0/3
TOR,CGY,0,12,0.542,36,20,Flames,8,0/3,16,0.45799999999999996,23,2,10,Maple Leafs,6,0/4
OTT,TOR,3,9,0.368,15,10,Maple Leafs,6,0/3,17,0.632,29,2,9,Senators,6,0/3
TOR,EDM,3,16,0.33299999999999996,32,22,Oilers,4,0/1,12,0.667,13,4,10,Maple Leafs,2,0/2
TOR,EDM,3,8,0.442,33,22,Oilers,2,0/1,12,0.5579999999999999,22,2,10,Maple Leafs,2,0/1
WPG,TOR,3,17,0.49200000000000005,14,10,Maple Leafs,8,0/5,11,0.508,27,1,52,Jets,10,1/4
WPG,TOR,2,17,0.5770000000000001,17,10,Maple Leafs,4,0/3,11,0.423,38,1,52,Jets,6,0/2
CGY,TOR,4,17,0.52,13,10,Maple Leafs,2,0/1,5,0.48,24,2,20,Flames,2,0/1
CGY,TOR,5,12,0.439,10,10,Maple Leafs,2,1/4,9,0.561,21,3,20,Flames,8,0/1
TOR,MTL,2,16,0.556,20,8,Canadiens,4,0/2,20,0.444,12,3,10,Maple Leafs,4,0/2
TOR,OTT,5,13,0.5,24,9,Senators,2,1/2,9,0.5,16,6,10,Maple Leafs,4,0/1
