home_team,pim,shots,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,faceOffWinPercentage,blocked,takeaways,giveaways,hits,home_goals,away_team,away_goals
Arizona Coyotes,6,33,0.25,1.0,4.0,0.528,8,6,8,21,0,Washington Capitals,4
Vegas Golden Knights,4,22,0.0,0.0,3.0,0.429,9,8,9,40,6,Washington Capitals,2
Colorado Avalanche,0,39,0.0,0.0,2.0,0.475,15,2,4,22,3,Washington Capitals,2
Washington Capitals,10,37,0.0,0.0,1.0,0.5379999999999999,20,8,5,23,2,Pittsburgh Penguins,2
Toronto Maple Leafs,6,24,0.25,1.0,4.0,0.5,8,6,10,40,5,Washington Capitals,1
Columbus Blue Jackets,8,34,0.0,0.0,1.0,0.541,22,5,6,15,3,Washington Capitals,4
Boston Bruins,12,23,0.25,1.0,4.0,0.44799999999999995,14,12,20,37,1,Washington Capitals,2
Washington Capitals,6,33,0.25,1.0,4.0,0.625,18,9,10,21,1,San Jose Sharks,4
Washington Capitals,6,30,1.0,1.0,1.0,0.414,14,12,10,19,2,Carolina Hurricanes,3
Washington Capitals,12,36,0.0,0.0,2.0,0.439,22,10,9,15,3,Florida Panthers,6
Carolina Hurricanes,13,25,0.0,0.0,2.0,0.5,22,6,13,25,4,Washington Capitals,1
Washington Capitals,19,25,0.0,0.0,2.0,0.489,28,7,10,23,1,Detroit Red Wings,3
Washington Capitals,16,21,0.0,0.0,3.0,0.5,19,4,13,6,2,Anaheim Ducks,4
Washington Capitals,11,26,0.2,1.0,5.0,0.528,14,8,10,25,6,New York Rangers,3
Buffalo Sabres,13,30,0.5,1.0,2.0,0.42100000000000004,10,0,4,17,7,Washington Capitals,4
Anaheim Ducks,9,39,0.0,0.0,3.0,0.45799999999999996,9,9,6,14,2,Washington Capitals,3
San Jose Sharks,8,30,0.33299999999999996,1.0,3.0,0.61,20,14,6,28,3,Washington Capitals,8
Los Angeles Kings,10,22,0.2,1.0,5.0,0.491,11,3,11,20,4,Washington Capitals,2
Washington Capitals,4,40,0.33299999999999996,1.0,3.0,0.547,15,6,6,12,2,New Jersey Devils,2
New York Islanders,10,27,0.0,0.0,4.0,0.41700000000000004,19,3,12,24,1,Washington Capitals,5
New York Rangers,6,31,0.0,0.0,4.0,0.525,14,5,8,16,5,Washington Capitals,3
Washington Capitals,6,27,0.0,0.0,2.0,0.385,20,6,7,10,4,Buffalo Sabres,4
Washington Capitals,8,22,0.0,0.0,1.0,0.36,23,9,6,16,2,St. Louis Blues,5
Minnesota Wild,40,36,0.5,2.0,4.0,0.5670000000000001,9,5,8,28,5,Washington Capitals,3
Washington Capitals,4,39,1.0,1.0,1.0,0.424,18,5,6,14,6,Columbus Blue Jackets,7
Washington Capitals,8,28,0.0,0.0,5.0,0.444,13,5,10,20,6,Chicago Blackhawks,1
Pittsburgh Penguins,13,34,0.33299999999999996,1.0,3.0,0.5760000000000001,14,13,10,31,4,Washington Capitals,3
Washington Capitals,2,29,0.0,0.0,1.0,0.544,15,6,7,24,1,New York Islanders,1
Tampa Bay Lightning,4,31,0.0,0.0,4.0,0.46299999999999997,16,9,4,36,5,Washington Capitals,1
Washington Capitals,19,34,0.25,1.0,4.0,0.589,12,5,5,19,2,New York Rangers,5
Montréal Canadiens,21,26,0.2,1.0,5.0,0.444,19,4,11,17,6,Washington Capitals,2
Washington Capitals,8,37,0.25,1.0,4.0,0.529,14,6,8,10,2,Florida Panthers,4
Washington Capitals,2,40,0.0,0.0,3.0,0.614,13,5,13,16,5,New York Islanders,2
Boston Bruins,4,27,0.5,1.0,2.0,0.304,17,8,10,25,5,Washington Capitals,2
Washington Capitals,11,34,0.5,1.0,2.0,0.524,7,6,5,19,4,New Jersey Devils,5
